t_s,estimator,maneuver,horizon_s,detect_hz,latency_s,jitter,meas_corr,predict_on,true_range_m,est_range_m,range_err_m,range_sigma_m,est_size_w_m,est_size_h_m,size_err_m,true_speed_mps,est_speed_mps,held_err_px,est_err_px,track_err_px,origin_hdg,origin_att,delayed_hdg,delayed_att,jittered_hdg,jittered_att,est_hdg,est_att,pred_hdg,pred_att,err_delayed_hdg,err_delayed_att,err_jittered_hdg,err_jittered_att,err_est_hdg,err_est_att,detect_count,detect_age_s,tracker_updates,tracker_rejects,imm_p0,imm_p1,imm_p2,chaser_vx,chaser_vy,chaser_vz,target_vx,target_vy,target_vz,timing_on,period_s,pkt_latency_s,meas_stamp_s,stamp_err_s
100.1630,EKF,smooth,0.500,10.00,0.030,1,0.600,1,6.4871,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,934,0.0000,0,0,0.0000,0.0000,0.0000,1.5554,-2.0596,0.8500,4.0156,4.4581,0.0000,1,0.0865,0.0572,97.9823,-0.0002
100.1730,EKF,smooth,0.500,10.00,0.030,1,0.600,1,6.5261,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,934,0.0000,0,0,0.0000,0.0000,0.0000,1.3724,-2.0970,0.8729,4.0047,4.4679,0.0000,1,0.0865,0.0572,97.9823,-0.0002
100.1830,EKF,smooth,0.500,10.00,0.030,1,0.600,1,6.5674,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,934,0.0000,0,0,0.0000,0.0000,0.0000,1.1915,-2.1354,0.8947,3.9938,4.4777,0.0000,1,0.0865,0.0572,97.9823,-0.0002
100.1930,EKF,smooth,0.500,10.00,0.030,1,0.600,1,6.6108,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,934,0.0000,0,0,0.0000,0.0000,0.0000,1.0126,-2.1747,0.9148,3.9829,4.4874,0.0000,1,0.0865,0.0572,97.9823,-0.0002
100.2030,EKF,smooth,0.500,10.00,0.030,1,0.600,1,6.6564,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,934,0.0000,0,0,0.0000,0.0000,0.0000,0.8357,-2.2151,0.9327,3.9720,4.4970,0.0000,1,0.0865,0.0572,97.9823,-0.0002
100.2130,EKF,smooth,0.500,10.00,0.030,1,0.600,1,6.7041,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,934,0.0000,0,0,0.0000,0.0000,0.0000,0.6606,-2.2566,0.9466,3.9612,4.5066,0.0000,1,0.0865,0.0572,97.9823,-0.0002
100.2230,EKF,smooth,0.500,10.00,0.030,1,0.600,1,6.7539,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,934,0.0000,0,0,0.0000,0.0000,0.0000,0.4867,-2.2992,0.9499,3.9503,4.5161,0.0000,1,0.0865,0.0572,97.9823,-0.0002
100.2330,EKF,smooth,0.500,10.00,0.030,1,0.600,1,6.8036,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,934,0.0000,0,0,0.0000,0.0000,0.0000,0.4523,-2.2880,0.7632,3.9395,4.5255,0.0000,1,0.0997,0.0572,97.9823,-0.0002
100.2430,EKF,smooth,0.500,10.00,0.030,1,0.600,1,6.8518,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,934,0.0000,0,0,0.0000,0.0000,0.0000,0.6087,-2.1997,0.7087,3.9288,4.5349,0.0000,1,0.0997,0.0572,97.9823,-0.0002
100.2530,EKF,smooth,0.500,10.00,0.030,1,0.600,1,6.8988,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,934,0.0000,0,0,0.0000,0.0000,0.0000,0.7655,-2.1101,0.6652,3.9180,4.5442,0.0000,1,0.0997,0.0572,97.9823,-0.0002
