t_s,estimator,maneuver,horizon_s,detect_hz,latency_s,jitter,meas_corr,predict_on,true_range_m,est_range_m,range_err_m,range_sigma_m,est_size_w_m,est_size_h_m,size_err_m,true_speed_mps,est_speed_mps,held_err_px,est_err_px,track_err_px,origin_hdg,origin_att,delayed_hdg,delayed_att,jittered_hdg,jittered_att,est_hdg,est_att,pred_hdg,pred_att,err_delayed_hdg,err_delayed_att,err_jittered_hdg,err_jittered_att,err_est_hdg,err_est_att,detect_count,detect_age_s,tracker_updates,tracker_rejects,imm_p0,imm_p1,imm_p2,chaser_vx,chaser_vy,chaser_vz,target_vx,target_vy,target_vz
0.0100,EKF,smooth,0.500,10.00,0.050,1,0.600,1,19.4187,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,18.5731,-11.7372,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0000,0,0,0.0000,0.0000,0.0000,0.0668,0.1665,-0.0147,5.5709,2.2283,0.0000
0.0200,EKF,smooth,0.500,10.00,0.050,1,0.600,1,19.4533,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,18.7100,-11.7152,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0000,0,0,0.0000,0.0000,0.0000,0.1332,0.3312,-0.0293,5.5708,2.2284,0.0000
0.0300,EKF,smooth,0.500,10.00,0.050,1,0.600,1,19.4862,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,18.8461,-11.6938,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0000,0,0,0.0000,0.0000,0.0000,0.1993,0.4941,-0.0436,5.5708,2.2286,0.0000
0.0400,EKF,smooth,0.500,10.00,0.050,1,0.600,1,19.5175,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,18.9814,-11.6731,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0000,0,0,0.0000,0.0000,0.0000,0.2652,0.6553,-0.0578,5.5707,2.2288,0.0000
0.0500,EKF,smooth,0.500,10.00,0.050,1,0.600,1,19.5472,18.3551,-1.1921,9.2191,0.3600,0.1074,0.0178,6.0000,0.0000,4.0455,4.1268,4.0711,19.1159,-11.6530,18.4354,-11.7598,18.4572,-11.8564,18.4483,-11.8736,18.3569,-12.0500,-0.6805,-0.1068,-0.6587,-0.2034,-0.6676,-0.2206,1,0.0500,1,0,1.0000,0.0000,0.0000,0.3307,0.8147,-0.0717,5.5705,2.2291,0.0000
0.0600,EKF,smooth,0.500,10.00,0.050,1,0.600,1,19.5753,18.3362,-1.2391,9.2278,0.3600,0.1074,0.0178,6.0000,0.0000,4.8318,4.9450,4.8635,19.2498,-11.6335,18.4354,-11.7598,18.4572,-11.8564,18.4442,-11.8811,18.3324,-12.0933,-0.8143,-0.1263,-0.7925,-0.2229,-0.8055,-0.2476,1,0.0600,1,0,1.0000,0.0000,0.0000,0.3960,0.9723,-0.0855,5.5704,2.2295,0.0000
0.0700,EKF,smooth,0.500,10.00,0.050,1,0.600,1,19.6018,18.3140,-1.2878,9.2381,0.3600,0.1074,0.0179,6.0000,0.0000,5.6162,5.7669,5.6524,19.3829,-11.6146,18.4354,-11.7598,18.4572,-11.8564,18.4393,-11.8899,18.3063,-12.1383,-0.9475,-0.1452,-0.9257,-0.2418,-0.9436,-0.2753,1,0.0700,1,0,1.0000,0.0000,0.0000,0.4609,1.1283,-0.0991,5.5702,2.2300,0.0000
0.0800,EKF,smooth,0.500,10.00,0.050,1,0.600,1,19.6268,18.2886,-1.3382,9.2499,0.3600,0.1074,0.0180,6.0000,0.0000,6.3983,6.5920,6.4380,19.5153,-11.5963,18.4354,-11.7598,18.4572,-11.8564,18.4335,-11.9000,18.2786,-12.1849,-1.0799,-0.1635,-1.0581,-0.2601,-1.0818,-0.3037,1,0.0800,1,0,1.0000,0.0000,0.0000,0.5255,1.2825,-0.1125,5.5700,2.2305,0.0000
0.0900,EKF,smooth,0.500,10.00,0.050,1,0.600,1,19.6502,18.2601,-1.3901,9.2634,0.3600,0.1074,0.0180,6.0000,0.0000,7.1781,7.4205,7.2208,19.6471,-11.5786,18.4354,-11.7598,18.4572,-11.8564,18.4268,-11.9115,18.2491,-12.2332,-1.2117,-0.1812,-1.1899,-0.2778,-1.2203,-0.3329,1,0.0900,1,0,1.0000,0.0000,0.0000,0.5899,1.4351,-0.1258,5.5697,2.2312,0.0000
0.1000,EKF,smooth,0.500,10.00,0.050,1,0.600,1,19.6722,18.2284,-1.4437,9.2785,0.3600,0.1074,0.0181,6.0000,0.0000,7.9558,8.2522,8.0009,19.7783,-11.5614,18.4354,-11.7598,18.4572,-11.8564,18.4192,-11.9243,18.2179,-12.2832,-1.3429,-0.1984,-1.3211,-0.2950,-1.3591,-0.3628,1,0.1000,1,0,1.0000,0.0000,0.0000,0.6539,1.5860,-0.1388,5.5695,2.2319,0.0000
0.1100,EKF,smooth,0.500,10.00,0.050,1,0.600,1,19.6926,18.1937,-1.4989,9.2951,0.3600,0.1074,0.0182,6.0000,0.0000,8.7316,9.0874,8.7787,19.9089,-11.5448,18.4354,-11.7598,18.4572,-11.8564,18.4107,-11.9383,18.1848,-12.3350,-1.4735,-0.2150,-1.4517,-0.3116,-1.4982,-0.3935,1,0.1100,1,0,1.0000,0.0000,0.0000,0.7177,1.7352,-0.1517,5.5691,2.2326,0.0000
0.1200,EKF,smooth,0.500,10.00,0.050,1,0.600,1,19.7115,18.1560,-1.5555,9.3134,0.3600,0.1074,0.0183,6.0000,0.0000,9.5056,9.9263,9.5545,20.0389,-11.5287,18.4354,-11.7598,18.4572,-11.8564,18.4011,-11.9537,18.1498,-12.3886,-1.6035,-0.2311,-1.5817,-0.3277,-1.6378,-0.4250,1,0.1200,1,0,1.0000,0.0000,0.0000,0.7812,1.8828,-0.1643,5.5688,2.2335,0.0000
0.1300,EKF,smooth,0.500,10.00,0.050,1,0.600,1,19.7289,18.1152,-1.6137,9.3332,0.3600,0.1074,0.0183,6.0000,0.0000,10.2781,10.7693,10.3286,20.1684,-11.5132,18.4354,-11.7598,18.4572,-11.8564,18.3906,-11.9704,18.1129,-12.4440,-1.7330,-0.2467,-1.7112,-0.3433,-1.7778,-0.4573,1,0.1300,1,0,1.0000,0.0000,0.0000,0.8443,2.0288,-0.1769,5.5684,2.2344,0.0000
0.1400,EKF,smooth,0.500,10.00,0.050,1,0.600,1,19.7449,18.0716,-1.6733,9.3546,0.3600,0.1074,0.0184,6.0000,0.0000,11.0495,11.6165,11.1012,20.2973,-11.4981,18.4354,-11.7598,18.4572,-11.8564,18.3789,-11.9884,18.0738,-12.5012,-1.8619,-0.2617,-1.8401,-0.3583,-1.9184,-0.4903,1,0.1400,1,0,1.0000,0.0000,0.0000,0.9072,2.1731,-0.1892,5.5680,2.2354,0.0000
0.1500,EKF,smooth,0.500,10.00,0.050,1,0.600,1,19.7595,18.4179,-1.3416,6.2962,0.3575,0.1077,0.0209,6.0000,4.2221,4.0331,0.6601,11.8728,20.4258,-11.4836,19.7783,-11.5614,19.7486,-11.5456,20.3353,-11.4180,26.9427,-9.8696,-0.6474,-0.0778,-0.6772,-0.0620,-0.0904,0.0656,2,0.0500,2,0,1.0000,0.0000,0.0000,0.9698,2.3159,-0.2014,5.5676,2.2365,0.0000
0.1600,EKF,smooth,0.500,10.00,0.050,1,0.600,1,19.7726,18.3856,-1.3869,6.3193,0.3575,0.1077,0.0210,6.0000,4.2221,4.4470,0.7189,12.2841,20.5537,-11.4696,19.7783,-11.5614,19.7486,-11.5456,20.4588,-11.3936,27.0984,-9.8623,-0.7754,-0.0918,-0.8051,-0.0760,-0.0949,0.0760,2,0.0600,2,0,1.0000,0.0000,0.0000,1.0321,2.4571,-0.2134,5.5671,2.2377,0.0000
0.1700,EKF,smooth,0.500,10.00,0.050,1,0.600,1,19.7843,18.3505,-1.4338,6.3447,0.3575,0.1077,0.0211,6.0000,4.2221,4.8463,0.7760,12.6806,20.6812,-11.4561,19.7783,-11.5614,19.7486,-11.5456,20.5821,-11.3702,27.2558,-9.8556,-0.9028,-0.1053,-0.9326,-0.0895,-0.0990,0.0859,2,0.0700,2,0,1.0000,0.0000,0.0000,1.0942,2.5968,-0.2252,5.5666,2.2389,0.0000
0.1800,EKF,smooth,0.500,10.00,0.050,1,0.600,1,19.7946,18.3126,-1.4820,6.3724,0.3575,0.1077,0.0211,6.0000,4.2221,5.2317,0.8309,13.0630,20.8082,-11.4431,19.7783,-11.5614,19.7486,-11.5456,20.7052,-11.3478,27.4148,-9.8496,-1.0299,-0.1183,-1.0596,-0.1025,-0.1029,0.0953,2,0.0800,2,0,1.0000,0.0000,0.0000,1.1559,2.7349,-0.2369,5.5661,2.2403,0.0000
0.1900,EKF,smooth,0.500,10.00,0.050,1,0.600,1,19.8035,18.2718,-1.5317,6.4023,0.3575,0.1077,0.0212,6.0000,4.2221,5.6035,0.8834,13.4316,20.9348,-11.4305,19.7783,-11.5614,19.7486,-11.5456,20.8282,-11.3263,27.5755,-9.8442,-1.1564,-0.1309,-1.1862,-0.1150,-0.1065,0.1042,2,0.0900,2,0,1.0000,0.0000,0.0000,1.2174,2.8715,-0.2484,5.5655,2.2417,0.0000
0.2000,EKF,smooth,0.500,10.00,0.050,1,0.600,1,19.8111,18.2284,-1.5827,6.4344,0.3575,0.1077,0.0212,6.0000,4.2221,5.9623,0.9332,13.7872,21.0609,-11.4185,19.7783,-11.5614,19.7486,-11.5456,20.9511,-11.3058,27.7381,-9.8394,-1.2826,-0.1429,-1.3124,-0.1271,-0.1098,0.1126,2,0.1000,2,0,1.0000,0.0000,0.0000,1.2786,3.0065,-0.2597,5.5649,2.2431,0.0000
0.2100,EKF,smooth,0.500,10.00,0.050,1,0.600,1,19.8173,18.1822,-1.6351,6.4687,0.3575,0.1077,0.0213,6.0000,4.2221,6.3086,0.9803,14.1300,21.1867,-11.4069,19.7783,-11.5614,19.7486,-11.5456,21.0739,-11.2862,27.9025,-9.8353,-1.4084,-0.1545,-1.4382,-0.1387,-0.1129,0.1206,2,0.1100,2,0,1.0000,0.0000,0.0000,1.3395,3.1401,-0.2709,5.5643,2.2447,0.0000
0.2200,EKF,smooth,0.500,10.00,0.050,1,0.600,1,19.8221,18.1334,-1.6888,6.5052,0.3575,0.1077,0.0213,6.0000,4.2221,6.6429,1.0244,14.4606,21.3121,-11.3957,19.7783,-11.5614,19.7486,-11.5456,21.1966,-11.2676,28.0688,-9.8318,-1.5338,-0.1657,-1.5636,-0.1498,-0.1155,0.1282,2,0.1200,2,0,1.0000,0.0000,0.0000,1.4002,3.2722,-0.2819,5.5636,2.2463,0.0000
0.2300,EKF,smooth,0.500,10.00,0.050,1,0.600,1,19.8257,18.0819,-1.7437,6.5438,0.3575,0.1077,0.0213,6.0000,4.2221,6.9654,1.0655,14.7794,21.4372,-11.3851,19.7783,-11.5614,19.7486,-11.5456,21.3193,-11.2498,28.2370,-9.8289,-1.6589,-0.1763,-1.6886,-0.1605,-0.1178,0.1353,2,0.1300,2,0,1.0000,0.0000,0.0000,1.4605,3.4028,-0.2928,5.5629,2.2480,0.0000
0.2400,EKF,smooth,0.500,10.00,0.050,1,0.600,1,19.8279,18.0279,-1.8000,6.5846,0.3575,0.1077,0.0214,6.0000,4.2221,7.2767,1.1035,15.0868,21.5619,-11.3748,19.7783,-11.5614,19.7486,-11.5456,21.4421,-11.2329,28.4073,-9.8267,-1.7836,-0.1866,-1.8133,-0.1707,-0.1198,0.1419,2,0.1400,2,0,1.0000,0.0000,0.0000,1.5206,3.5320,-0.3035,5.5622,2.2498,0.0000
0.2500,EKF,smooth,0.500,10.00,0.050,1,0.600,1,19.8288,17.7725,-2.0563,4.8880,0.3511,0.1063,0.0279,6.0000,4.5176,1.2393,0.8683,15.3833,21.6863,-11.3651,21.0609,-11.4185,21.1315,-11.3894,21.8251,-11.3155,29.6136,-10.3640,-0.6253,-0.0534,-0.5547,-0.0244,0.1388,0.0496,3,0.0500,3,0,1.0000,0.0000,0.0000,1.5805,3.6597,-0.3140,5.5615,2.2517,0.0000
