t_s,estimator,maneuver,horizon_s,detect_hz,latency_s,jitter,meas_corr,predict_on,true_range_m,est_range_m,range_err_m,range_sigma_m,est_size_w_m,est_size_h_m,size_err_m,true_speed_mps,est_speed_mps,held_err_px,est_err_px,track_err_px,origin_hdg,origin_att,delayed_hdg,delayed_att,jittered_hdg,jittered_att,est_hdg,est_att,pred_hdg,pred_att,err_delayed_hdg,err_delayed_att,err_jittered_hdg,err_jittered_att,err_est_hdg,err_est_att,detect_count,detect_age_s,tracker_updates,tracker_rejects,imm_p0,imm_p1,imm_p2,chaser_vx,chaser_vy,chaser_vz,target_vx,target_vy,target_vz,timing_on,period_s,pkt_latency_s,meas_stamp_s,stamp_err_s
102.7035,EKF,smooth,0.500,10.00,0.070,1,0.600,1,6.8440,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,934,0.0000,0,0,0.0000,0.0000,0.0000,3.5337,6.6427,-0.5955,2.9116,5.2462,0.0000,1,0.0958,0.0572,97.9823,-0.0002
102.7135,EKF,smooth,0.500,10.00,0.070,1,0.600,1,6.8268,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,934,0.0000,0,0,0.0000,0.0000,0.0000,3.5444,6.7333,-0.6646,2.9160,5.2438,0.0000,1,0.0958,0.0572,97.9823,-0.0002
102.7235,EKF,smooth,0.500,10.00,0.070,1,0.600,1,6.8084,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,934,0.0000,0,0,0.0000,0.0000,0.0000,3.5549,6.8227,-0.7335,2.9204,5.2413,0.0000,1,0.0958,0.0572,97.9823,-0.0002
102.7335,EKF,smooth,0.500,10.00,0.070,1,0.600,1,6.7890,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,934,0.0000,0,0,0.0000,0.0000,0.0000,3.5652,6.9111,-0.8023,2.9249,5.2388,0.0000,1,0.0958,0.0572,97.9823,-0.0002
102.7435,EKF,smooth,0.500,10.00,0.070,1,0.600,1,6.7684,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,934,0.0000,0,0,0.0000,0.0000,0.0000,3.5754,6.9983,-0.8708,2.9295,5.2362,0.0000,1,0.0958,0.0572,97.9823,-0.0002
102.7535,EKF,smooth,0.500,10.00,0.070,1,0.600,1,6.7468,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,934,0.0000,0,0,0.0000,0.0000,0.0000,3.5854,7.0845,-0.9390,2.9342,5.2336,0.0000,1,0.0958,0.0572,97.9823,-0.0002
102.7635,EKF,smooth,0.500,10.00,0.070,1,0.600,1,6.7241,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,934,0.0000,0,0,0.0000,0.0000,0.0000,3.5953,7.1697,-1.0067,2.9389,5.2310,0.0000,1,0.0871,0.0572,97.9823,-0.0002
102.7735,EKF,smooth,0.500,10.00,0.070,1,0.600,1,6.7003,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,934,0.0000,0,0,0.0000,0.0000,0.0000,3.6051,7.2541,-1.0738,2.9437,5.2283,0.0000,1,0.0871,0.0572,97.9823,-0.0002
102.7835,EKF,smooth,0.500,10.00,0.070,1,0.600,1,6.6755,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,934,0.0000,0,0,0.0000,0.0000,0.0000,3.6149,7.3377,-1.1400,2.9485,5.2255,0.0000,1,0.0871,0.0572,97.9823,-0.0002
102.7935,EKF,smooth,0.500,10.00,0.070,1,0.600,1,6.6496,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,934,0.0000,0,0,0.0000,0.0000,0.0000,3.6247,7.4208,-1.2047,2.9535,5.2227,0.0000,1,0.0871,0.0572,97.9823,-0.0002
