t_s,estimator,maneuver,horizon_s,detect_hz,latency_s,jitter,meas_corr,predict_on,true_range_m,est_range_m,range_err_m,range_sigma_m,est_size_w_m,est_size_h_m,size_err_m,true_speed_mps,est_speed_mps,held_err_px,est_err_px,track_err_px,origin_hdg,origin_att,delayed_hdg,delayed_att,jittered_hdg,jittered_att,est_hdg,est_att,pred_hdg,pred_att,err_delayed_hdg,err_delayed_att,err_jittered_hdg,err_jittered_att,err_est_hdg,err_est_att,detect_count,detect_age_s,tracker_updates,tracker_rejects,imm_p0,imm_p1,imm_p2,chaser_vx,chaser_vy,chaser_vz,target_vx,target_vy,target_vz,timing_on,period_s,pkt_latency_s,meas_stamp_s,stamp_err_s,zoom,fov_deg,fx
151.5260,IMM-UKF,smooth,0.500,10.00,0.050,1,0.600,1,18.0026,18.2916,0.2889,1.9635,0.3278,0.1066,0.0236,6.0000,11.4313,0.7432,1.5078,0.7233,-55.4117,-9.5347,-56.1043,-9.8755,-56.0746,-9.8748,-55.4658,-9.5497,-53.0863,-8.2640,-0.6927,-0.3408,-0.6630,-0.3401,-0.0541,-0.0149,1353,0.1099,603,0,0.9693,0.0257,0.0050,-4.6117,2.8357,0.2391,-3.5558,4.8328,0.0000,1,0.1173,0.0427,151.4180,0.0019,4.000,17.50,1559.30
151.5360,IMM-UKF,smooth,0.500,10.00,0.050,1,0.600,1,18.0585,18.3501,0.2916,1.9827,0.3278,0.1066,0.0239,6.0000,11.4313,0.7428,1.7259,0.7196,-55.3481,-9.5050,-56.1043,-9.8755,-56.0746,-9.8748,-55.4105,-9.5201,-53.0456,-8.2418,-0.7562,-0.3705,-0.7265,-0.3698,-0.0624,-0.0151,1353,0.1199,603,0,0.9693,0.0257,0.0050,-4.6117,2.8357,0.2391,-3.5423,4.8427,0.0000,1,0.1073,0.0590,151.4180,-0.0015,4.000,17.50,1559.30
151.5460,IMM-UKF,smooth,0.500,10.00,0.050,1,0.600,1,18.1144,18.4086,0.2942,2.0024,0.3278,0.1066,0.0241,6.0000,11.4313,0.7424,1.9575,0.7160,-55.2844,-9.4755,-56.1043,-9.8755,-56.0746,-9.8748,-55.3557,-9.4907,-53.0051,-8.2198,-0.8199,-0.4001,-0.7902,-0.3994,-0.0713,-0.0153,1353,0.1299,603,0,0.9693,0.0257,0.0050,-4.6117,2.8357,0.2391,-3.5288,4.8526,0.0000,1,0.1073,0.0590,151.4180,-0.0015,4.000,17.50,1559.30
151.5560,IMM-UKF,smooth,0.500,10.00,0.050,1,0.600,1,18.1702,18.4671,0.2970,2.0226,0.3278,0.1066,0.0243,6.0000,11.4313,0.7419,2.2023,0.7124,-55.2206,-9.4461,-56.1043,-9.8755,-56.0746,-9.8748,-55.3012,-9.4615,-52.9649,-8.1978,-0.8837,-0.4294,-0.8540,-0.4287,-0.0805,-0.0154,1353,0.1399,603,0,0.9693,0.0257,0.0050,-4.6117,2.8357,0.2391,-3.5152,4.8624,0.0000,1,0.1073,0.0590,151.4180,-0.0015,4.000,17.50,1559.30
151.5660,IMM-UKF,smooth,0.500,10.00,0.050,1,0.600,1,18.2260,18.5257,0.2997,2.0434,0.3278,0.1066,0.0245,6.0000,11.4313,0.7414,2.4602,0.7089,-55.1567,-9.4170,-56.1043,-9.8755,-56.0746,-9.8748,-55.2470,-9.4325,-52.9249,-8.1760,-0.9476,-0.4585,-0.9179,-0.4578,-0.0903,-0.0155,1353,0.1499,603,0,0.9693,0.0257,0.0050,-4.6117,2.8357,0.2391,-3.5015,4.8723,0.0000,1,0.1073,0.0590,151.4180,-0.0015,4.000,17.50,1559.30
151.5760,IMM-UKF,smooth,0.500,10.00,0.050,1,0.600,1,18.2817,18.5843,0.3026,2.0647,0.3278,0.1066,0.0247,6.0000,11.4313,0.7411,2.7308,0.7054,-55.0927,-9.3881,-56.1043,-9.8755,-56.0746,-9.8748,-55.1932,-9.4036,-52.8851,-8.1543,-1.0116,-0.4875,-0.9819,-0.4868,-0.1005,-0.0156,1353,0.1599,603,0,0.9693,0.0257,0.0050,-4.6117,2.8357,0.2391,-3.4878,4.8822,0.0000,1,0.1073,0.0590,151.4180,-0.0015,4.000,17.50,1559.30
151.5860,IMM-UKF,smooth,0.500,10.00,0.050,1,0.600,1,18.3375,18.6429,0.3054,2.0866,0.3278,0.1066,0.0249,6.0000,11.4313,0.7407,3.0140,0.7019,-55.0286,-9.3593,-56.1043,-9.8755,-56.0746,-9.8748,-55.1397,-9.3750,-52.8456,-8.1327,-1.0757,-0.5162,-1.0460,-0.5155,-0.1111,-0.0156,1353,0.1699,603,0,0.9693,0.0257,0.0050,-4.6117,2.8357,0.2391,-3.4740,4.8920,0.0000,1,0.1073,0.0590,151.4180,-0.0015,4.000,17.50,1559.30
151.5960,IMM-UKF,smooth,0.500,10.00,0.050,1,0.600,1,18.3932,18.2727,-0.1205,1.9556,0.3277,0.1048,0.0252,6.0000,10.9212,1.4791,1.2195,0.6984,-54.9644,-9.3308,-55.3481,-9.5050,-55.3018,-9.5355,-54.9343,-9.3643,-52.2955,-8.1488,-0.3837,-0.1742,-0.3374,-0.2047,0.0301,-0.0336,1354,0.0600,604,0,0.9741,0.0221,0.0038,-4.6117,2.8357,0.2391,-3.4601,4.9018,0.0000,1,0.1073,0.0590,151.5345,-0.0015,4.000,17.50,1559.30
151.6060,IMM-UKF,smooth,0.500,10.00,0.050,1,0.600,1,18.4489,18.3260,-0.1229,1.9728,0.3277,0.1048,0.0254,6.0000,10.9212,1.4767,1.1715,0.6949,-54.9001,-9.3024,-55.3481,-9.5050,-55.3018,-9.5355,-54.8738,-9.3368,-52.2498,-8.1275,-0.4480,-0.2026,-0.4018,-0.2331,0.0263,-0.0344,1354,0.0700,604,0,0.9741,0.0221,0.0038,-4.6117,2.8357,0.2391,-3.4461,4.9116,0.0000,1,0.1073,0.0590,151.5345,-0.0015,4.000,17.50,1559.30
151.6160,IMM-UKF,smooth,0.500,10.00,0.050,1,0.600,1,18.5045,18.3792,-0.1253,1.9903,0.3277,0.1048,0.0256,6.0000,10.9212,1.4745,1.1235,0.6916,-54.8357,-9.2742,-55.3481,-9.5050,-55.3018,-9.5355,-54.8137,-9.3094,-52.2043,-8.1064,-0.5124,-0.2308,-0.4662,-0.2613,0.0220,-0.0351,1354,0.0800,604,0,0.9741,0.0221,0.0038,-4.6117,2.8357,0.2391,-3.4321,4.9214,0.0000,1,0.1073,0.0590,151.5345,-0.0015,4.000,17.50,1559.30
151.6259,IMM-UKF,smooth,0.500,10.00,0.050,1,0.600,1,18.5601,18.4325,-0.1276,2.0084,0.3277,0.1048,0.0258,6.0000,10.9212,1.4722,1.0797,0.6882,-54.7711,-9.2462,-55.3481,-9.5050,-55.3018,-9.5355,-54.7539,-9.2821,-52.1591,-8.0853,-0.5770,-0.2588,-0.5307,-0.2893,0.0172,-0.0358,1354,0.0900,604,0,0.9741,0.0221,0.0038,-4.6117,2.8357,0.2391,-3.4180,4.9312,0.0000,1,0.1073,0.0590,151.5345,-0.0015,4.000,17.50,1559.30
151.6359,IMM-UKF,smooth,0.500,10.00,0.050,1,0.600,1,18.6157,18.4859,-0.1299,2.0268,0.3277,0.1048,0.0261,6.0000,10.9212,1.4701,1.0452,0.6849,-54.7065,-9.2184,-55.3481,-9.5050,-55.3018,-9.5355,-54.6944,-9.2550,-52.1141,-8.0643,-0.6416,-0.2866,-0.5954,-0.3171,0.0120,-0.0365,1354,0.0999,604,0,0.9741,0.0221,0.0038,-4.6117,2.8357,0.2391,-3.4039,4.9410,0.0000,1,0.1073,0.0590,151.5345,-0.0015,4.000,17.50,1559.30
151.6459,IMM-UKF,smooth,0.500,10.00,0.050,1,0.600,1,18.6713,18.5392,-0.1321,2.0458,0.3277,0.1048,0.0263,6.0000,10.9212,1.4679,1.0258,0.6816,-54.6417,-9.1908,-55.3481,-9.5050,-55.3018,-9.5355,-54.6354,-9.2280,-52.0694,-8.0435,-0.7064,-0.3142,-0.6601,-0.3447,0.0064,-0.0372,1354,0.1099,604,0,0.9741,0.0221,0.0038,-4.6117,2.8357,0.2391,-3.3896,4.9508,0.0000,1,0.0850,0.0466,151.5345,-0.0008,4.000,17.50,1559.30
151.6559,IMM-UKF,smooth,0.500,10.00,0.050,1,0.600,1,18.7268,18.5926,-0.1342,2.0652,0.3277,0.1048,0.0265,6.0000,10.9212,1.4658,1.0279,0.6783,-54.5769,-9.1634,-55.3481,-9.5050,-55.3018,-9.5355,-54.5766,-9.2011,-52.0249,-8.0227,-0.7712,-0.3416,-0.7250,-0.3721,0.0002,-0.0378,1354,0.1199,604,0,0.9741,0.0221,0.0038,-4.6117,2.8357,0.2391,-3.3754,4.9605,0.0000,1,0.0850,0.0466,151.5345,-0.0008,4.000,17.50,1559.30
151.6659,IMM-UKF,smooth,0.500,10.00,0.050,1,0.600,1,18.7823,18.6460,-0.1363,2.0851,0.3277,0.1048,0.0267,6.0000,10.9212,1.4636,1.0572,0.6750,-54.5119,-9.1361,-55.3481,-9.5050,-55.3018,-9.5355,-54.5182,-9.1744,-51.9806,-8.0021,-0.8362,-0.3689,-0.7900,-0.3994,-0.0063,-0.0383,1354,0.1299,604,0,0.9741,0.0221,0.0038,-4.6117,2.8357,0.2391,-3.3610,4.9703,0.0000,1,0.0850,0.0466,151.5345,-0.0008,4.000,17.50,1559.30
151.6759,IMM-UKF,smooth,0.500,10.00,0.050,1,0.600,1,18.8377,18.6994,-0.1384,2.1055,0.3277,0.1048,0.0269,6.0000,10.9212,1.4614,1.1173,0.6718,-54.4468,-9.1090,-55.3481,-9.5050,-55.3018,-9.5355,-54.4602,-9.1479,-51.9365,-7.9815,-0.9013,-0.3960,-0.8550,-0.4265,-0.0134,-0.0389,1354,0.1399,604,0,0.9741,0.0221,0.0038,-4.6117,2.8357,0.2391,-3.3466,4.9800,0.0000,1,0.0850,0.0466,151.5345,-0.0008,4.000,17.50,1559.30
151.6859,IMM-UKF,smooth,0.500,10.00,0.050,1,0.600,1,18.8932,18.7528,-0.1403,2.1265,0.3277,0.1048,0.0271,6.0000,10.9212,1.4595,1.2091,0.6686,-54.3816,-9.0821,-55.3481,-9.5050,-55.3018,-9.5355,-54.4025,-9.1215,-51.8927,-7.9610,-0.9665,-0.4229,-0.9202,-0.4534,-0.0208,-0.0394,1354,0.1499,604,0,0.9741,0.0221,0.0038,-4.6117,2.8357,0.2391,-3.3321,4.9897,0.0000,1,0.0850,0.0466,151.5345,-0.0008,4.000,17.50,1559.30
151.6959,IMM-UKF,smooth,0.500,10.00,0.050,1,0.600,1,18.9486,18.2867,-0.6619,1.9912,0.3274,0.1027,0.0275,6.0000,10.2931,0.5970,1.5761,0.6655,-54.3163,-9.0554,-54.6417,-9.1908,-54.6585,-9.2057,-54.3745,-9.0630,-51.9132,-7.8108,-0.3254,-0.1354,-0.3422,-0.1503,-0.0581,-0.0076,1355,0.0500,605,0,0.9753,0.0209,0.0038,-4.6117,2.8357,0.2391,-3.3175,4.9994,0.0000,1,0.0850,0.0466,151.6452,-0.0008,4.000,17.50,1559.30
151.7059,IMM-UKF,smooth,0.500,10.00,0.050,1,0.600,1,19.0039,18.3338,-0.6701,2.0078,0.3274,0.1027,0.0277,6.0000,10.2931,0.5952,1.8334,0.6623,-54.2509,-9.0288,-54.6417,-9.1908,-54.6585,-9.2057,-54.3189,-9.0349,-51.8700,-7.7886,-0.3908,-0.1620,-0.4076,-0.1769,-0.0679,-0.0061,1355,0.0600,605,0,0.9753,0.0209,0.0038,-4.6117,2.8357,0.2391,-3.3029,5.0091,0.0000,1,0.0850,0.0466,151.6452,-0.0008,4.000,17.50,1559.30
151.7159,IMM-UKF,smooth,0.500,10.00,0.050,1,0.600,1,19.0592,18.3809,-0.6783,2.0248,0.3274,0.1027,0.0279,6.0000,10.2931,0.5937,2.1038,0.6591,-54.1854,-9.0024,-54.6417,-9.1908,-54.6585,-9.2057,-54.2635,-9.0071,-51.8269,-7.7664,-0.4563,-0.1884,-0.4731,-0.2032,-0.0781,-0.0046,1355,0.0700,605,0,0.9753,0.0209,0.0038,-4.6117,2.8357,0.2391,-3.2882,5.0187,0.0000,1,0.0850,0.0466,151.6452,-0.0008,4.000,17.50,1559.30
151.7259,IMM-UKF,smooth,0.500,10.00,0.050,1,0.600,1,19.1145,18.4280,-0.6865,2.0422,0.3274,0.1027,0.0281,6.0000,10.2931,0.5919,2.3867,0.6560,-54.1198,-8.9762,-54.6417,-9.1908,-54.6585,-9.2057,-54.2085,-8.9793,-51.7840,-7.7444,-0.5220,-0.2146,-0.5387,-0.2295,-0.0887,-0.0031,1355,0.0800,605,0,0.9753,0.0209,0.0038,-4.6117,2.8357,0.2391,-3.2735,5.0284,0.0000,1,0.0850,0.0466,151.6452,-0.0008,4.000,17.50,1559.30
151.7359,IMM-UKF,smooth,0.500,10.00,0.050,1,0.600,1,19.1698,18.4752,-0.6946,2.0601,0.3274,0.1027,0.0283,6.0000,10.2931,0.5904,2.6814,0.6530,-54.0540,-8.9502,-54.6417,-9.1908,-54.6585,-9.2057,-54.1538,-8.9517,-51.7413,-7.7225,-0.5877,-0.2406,-0.6045,-0.2555,-0.0997,-0.0015,1355,0.0900,605,0,0.9753,0.0209,0.0038,-4.6117,2.8357,0.2391,-3.2586,5.0380,0.0000,1,0.0856,0.0583,151.6452,-0.0017,4.000,17.50,1559.30
151.7459,IMM-UKF,smooth,0.500,10.00,0.050,1,0.600,1,19.2250,18.5224,-0.7027,2.0783,0.3274,0.1027,0.0285,6.0000,10.2931,0.5888,2.9878,0.6499,-53.9882,-8.9243,-54.6417,-9.1908,-54.6585,-9.2057,-54.0993,-8.9242,-51.6989,-7.7006,-0.6535,-0.2665,-0.6703,-0.2814,-0.1111,0.0001,1355,0.0999,605,0,0.9753,0.0209,0.0038,-4.6117,2.8357,0.2391,-3.2437,5.0476,0.0000,1,0.0856,0.0583,151.6452,-0.0017,4.000,17.50,1559.30
151.7559,IMM-UKF,smooth,0.500,10.00,0.050,1,0.600,1,19.2802,18.5696,-0.7106,2.0971,0.3274,0.1027,0.0287,6.0000,10.2931,0.5873,3.3054,0.6470,-53.9222,-8.8986,-54.6417,-9.1908,-54.6585,-9.2057,-54.0451,-8.8968,-51.6566,-7.6789,-0.7195,-0.2922,-0.7363,-0.3071,-0.1229,0.0018,1355,0.1099,605,0,0.9753,0.0209,0.0038,-4.6117,2.8357,0.2391,-3.2288,5.0572,0.0000,1,0.0856,0.0583,151.6452,-0.0017,4.000,17.50,1559.30
151.7659,IMM-UKF,smooth,0.500,10.00,0.050,1,0.600,1,19.3354,18.6168,-0.7186,2.1163,0.3274,0.1027,0.0289,6.0000,10.2931,0.5858,3.6342,0.6439,-53.8562,-8.8730,-54.6417,-9.1908,-54.6585,-9.2057,-53.9913,-8.8696,-51.6145,-7.6573,-0.7856,-0.3178,-0.8023,-0.3326,-0.1351,0.0035,1355,0.1199,605,0,0.9753,0.0209,0.0038,-4.6117,2.8357,0.2391,-3.2138,5.0667,0.0000,1,0.0856,0.0583,151.6452,-0.0017,4.000,17.50,1559.30
