t_s,estimator,maneuver,horizon_s,detect_hz,latency_s,jitter,meas_corr,predict_on,true_range_m,est_range_m,range_err_m,range_sigma_m,est_size_w_m,est_size_h_m,size_err_m,true_speed_mps,est_speed_mps,held_err_px,est_err_px,track_err_px,origin_hdg,origin_att,delayed_hdg,delayed_att,jittered_hdg,jittered_att,est_hdg,est_att,pred_hdg,pred_att,err_delayed_hdg,err_delayed_att,err_jittered_hdg,err_jittered_att,err_est_hdg,err_est_att,detect_count,detect_age_s,tracker_updates,tracker_rejects,imm_p0,imm_p1,imm_p2,chaser_vx,chaser_vy,chaser_vz,target_vx,target_vy,target_vz,timing_on,period_s,pkt_latency_s,meas_stamp_s,stamp_err_s,zoom,fov_deg,fx
146.4088,IMM-UKF,smooth,0.500,10.00,0.050,1,0.600,1,6.3730,6.7912,0.4182,0.6934,0.3401,0.1431,0.0103,6.0000,7.5670,1.4023,42.7482,2.4867,-16.8745,-27.6863,-10.1323,-25.5720,-10.0865,-25.5424,-15.6879,-26.2312,-32.3556,-26.9351,6.7422,2.1143,6.7879,2.1439,1.1865,1.4551,1304,0.1499,554,0,0.9862,0.0123,0.0015,1.4679,7.2221,0.8095,-2.7557,5.3297,0.0000,1,0.0969,0.0524,146.2601,0.0015,3.500,20.00,1361.11
146.4188,IMM-UKF,smooth,0.500,10.00,0.050,1,0.600,1,6.3738,6.6088,0.2350,0.5762,0.3401,0.1450,0.0111,6.0000,7.0201,0.5216,6.6258,2.4841,-17.3408,-27.7629,-14.5509,-27.1203,-14.5768,-27.1313,-17.0543,-27.6468,-36.6359,-30.0552,2.7898,0.6426,2.7639,0.6316,0.2864,0.1161,1305,0.0600,555,0,0.9788,0.0181,0.0031,1.5123,6.9801,0.7912,-2.7725,5.3210,0.0000,1,0.0969,0.0524,146.3604,0.0015,3.500,20.00,1361.11
146.4288,IMM-UKF,smooth,0.500,10.00,0.050,1,0.600,1,6.3770,6.6358,0.2588,0.5847,0.3401,0.1450,0.0119,6.0000,7.0201,0.5145,8.2527,2.4814,-17.8063,-27.8258,-14.5509,-27.1203,-14.5768,-27.1313,-17.4662,-27.6525,-36.4553,-29.5186,3.2554,0.7055,3.2295,0.6945,0.3401,0.1734,1305,0.0700,555,0,0.9788,0.0181,0.0031,1.5572,6.7415,0.7660,-2.7893,5.3122,0.0000,1,0.0969,0.0524,146.3604,0.0015,3.500,20.00,1361.11
146.4388,IMM-UKF,smooth,0.500,10.00,0.050,1,0.600,1,6.3824,6.6666,0.2842,0.5941,0.3401,0.1450,0.0125,6.0000,7.0201,0.5166,10.2183,2.4798,-18.2703,-27.8748,-14.5509,-27.1203,-14.5768,-27.1313,-17.8700,-27.6307,-36.2769,-28.9603,3.7193,0.7544,3.6934,0.7434,0.4003,0.2440,1305,0.0800,555,0,0.9788,0.0181,0.0031,1.6026,6.5065,0.7339,-2.8060,5.3034,0.0000,1,0.0969,0.0524,146.3604,0.0015,3.500,20.00,1361.11
146.4488,IMM-UKF,smooth,0.500,10.00,0.050,1,0.600,1,6.3900,6.7010,0.3111,0.6047,0.3401,0.1450,0.0132,6.0000,7.0201,0.5185,12.5440,2.4779,-18.7326,-27.9093,-14.5509,-27.1203,-14.5768,-27.1313,-18.2653,-27.5809,-36.1017,-28.3805,4.1816,0.7890,4.1557,0.7779,0.4672,0.3283,1305,0.0900,555,0,0.9788,0.0181,0.0031,1.6484,6.2754,0.6947,-2.8227,5.2946,0.0000,1,0.0969,0.0524,146.3604,0.0015,3.500,20.00,1361.11
146.4588,IMM-UKF,smooth,0.500,10.00,0.050,1,0.600,1,6.3997,6.7388,0.3391,0.6163,0.3401,0.1450,0.0139,6.0000,7.0201,0.5201,15.2367,2.4761,-19.1928,-27.9289,-14.5509,-27.1203,-14.5768,-27.1313,-18.6518,-27.5024,-35.9305,-27.7790,4.6418,0.8086,4.6159,0.7976,0.5410,0.4266,1305,0.0999,555,0,0.9788,0.0181,0.0031,1.6942,6.0485,0.6481,-2.8392,5.2857,0.0000,1,0.0832,0.0424,146.3604,0.0017,3.500,20.00,1361.11
146.4688,IMM-UKF,smooth,0.500,10.00,0.050,1,0.600,1,6.4114,6.7797,0.3683,0.6291,0.3401,0.1450,0.0146,6.0000,7.0201,0.5215,18.3016,2.4738,-19.6504,-27.9334,-14.5509,-27.1203,-14.5768,-27.1313,-19.0290,-27.3944,-35.7641,-27.1554,5.0994,0.8131,5.0735,0.8021,0.6214,0.5391,1305,0.1099,555,0,0.9788,0.0181,0.0031,1.7401,5.8262,0.5939,-2.8558,5.2768,0.0000,1,0.0832,0.0424,146.3604,0.0017,3.500,20.00,1361.11
146.4788,IMM-UKF,smooth,0.500,10.00,0.050,1,0.600,1,6.4250,6.8233,0.3983,0.6431,0.3401,0.1450,0.0153,6.0000,7.0201,0.5226,21.7466,2.4714,-20.1050,-27.9224,-14.5509,-27.1203,-14.5768,-27.1313,-19.3968,-27.2561,-35.6035,-26.5082,5.5541,0.8020,5.5282,0.7910,0.7082,0.6662,1305,0.1199,555,0,0.9788,0.0181,0.0031,1.7855,5.6091,0.5313,-2.8722,5.2678,0.0000,1,0.0832,0.0424,146.3604,0.0017,3.500,20.00,1361.11
146.4888,IMM-UKF,smooth,0.500,10.00,0.050,1,0.600,1,6.4405,6.8693,0.4288,0.6582,0.3401,0.1450,0.0160,6.0000,7.0201,0.5236,25.5792,2.4693,-20.5562,-27.8954,-14.5509,-27.1203,-14.5768,-27.1313,-19.7548,-27.0868,-35.4496,-25.8355,6.0052,0.7751,5.9793,0.7641,0.8013,0.8086,1305,0.1299,555,0,0.9788,0.0181,0.0031,1.8303,5.3979,0.4595,-2.8886,5.2589,0.0000,1,0.0832,0.0424,146.3604,0.0017,3.500,20.00,1361.11
146.4988,IMM-UKF,smooth,0.500,10.00,0.050,1,0.600,1,6.4577,6.9173,0.4595,0.6746,0.3401,0.1450,0.0167,6.0000,7.0201,0.5243,29.8135,2.4668,-21.0035,-27.8522,-14.5509,-27.1203,-14.5768,-27.1313,-20.1030,-26.8854,-35.3036,-25.1347,6.4526,0.7319,6.4267,0.7209,0.9005,0.9669,1305,0.1399,555,0,0.9788,0.0181,0.0031,1.8738,5.1937,0.3773,-2.9050,5.2499,0.0000,1,0.0832,0.0424,146.3604,0.0017,3.500,20.00,1361.11
146.5088,IMM-UKF,smooth,0.500,10.00,0.050,1,0.600,1,6.4766,6.8343,0.3577,0.5782,0.3378,0.1460,0.0150,6.0000,6.8216,0.2982,5.1971,2.4644,-21.4467,-27.7924,-19.1928,-27.9289,-19.2043,-27.9225,-21.2267,-27.8926,-37.8939,-26.6856,2.2539,-0.1365,2.2424,-0.1301,0.2200,-0.1002,1306,0.0500,556,0,0.9812,0.0164,0.0024,1.9154,4.9982,0.2833,-2.9213,5.2408,0.0000,1,0.0832,0.0424,146.4605,0.0017,3.500,20.00,1361.11
146.5188,IMM-UKF,smooth,0.500,10.00,0.050,1,0.600,1,6.4968,6.8714,0.3747,0.5864,0.3378,0.1460,0.0157,6.0000,6.8216,0.3002,5.7743,2.4620,-21.8853,-27.7156,-19.1928,-27.9289,-19.2043,-27.9225,-21.6270,-27.7984,-37.8083,-26.0216,2.6925,-0.2133,2.6810,-0.2069,0.2582,-0.0828,1306,0.0600,556,0,0.9812,0.0164,0.0024,1.9537,4.8137,0.1756,-2.9375,5.2317,0.0000,1,0.0832,0.0424,146.4605,0.0017,3.500,20.00,1361.11
146.5287,IMM-UKF,smooth,0.500,10.00,0.050,1,0.600,1,6.5182,6.9097,0.3915,0.5955,0.3378,0.1460,0.0164,6.0000,6.8216,0.3021,6.4686,2.4598,-22.3191,-27.6214,-19.1928,-27.9289,-19.2043,-27.9225,-22.0166,-27.6702,-37.7349,-25.3206,3.1263,-0.3075,3.1148,-0.3011,0.3024,-0.0487,1306,0.0700,556,0,0.9812,0.0164,0.0024,1.9869,4.6443,0.0517,-2.9537,5.2226,0.0000,1,0.0832,0.0424,146.4605,0.0017,3.500,20.00,1361.11
146.5387,IMM-UKF,smooth,0.500,10.00,0.050,1,0.600,1,6.5406,6.9479,0.4073,0.6056,0.3378,0.1460,0.0170,6.0000,6.8216,0.3036,7.4261,2.4579,-22.7477,-27.5097,-19.1928,-27.9289,-19.2043,-27.9225,-22.3952,-27.5076,-37.6801,-24.5831,3.5549,-0.4193,3.5434,-0.4129,0.3524,0.0021,1306,0.0800,556,0,0.9812,0.0164,0.0024,2.0120,4.4964,-0.0905,-2.9698,5.2135,0.0000,1,0.0832,0.0424,146.4605,0.0017,3.500,20.00,1361.11
146.5487,IMM-UKF,smooth,0.500,10.00,0.050,1,0.600,1,6.5635,6.9841,0.4207,0.6167,0.3378,0.1460,0.0177,6.0000,6.8216,0.3048,8.7646,2.4563,-23.1708,-27.3804,-19.1928,-27.9289,-19.2043,-27.9225,-22.7624,-27.3133,-37.6538,-23.8199,3.9781,-0.5485,3.9666,-0.5421,0.4084,0.0672,1306,0.0900,556,0,0.9812,0.0164,0.0024,2.0241,4.3799,-0.2516,-2.9858,5.2043,0.0000,1,0.1162,0.0576,146.4605,-0.0002,3.500,20.00,1361.11
146.5587,IMM-UKF,smooth,0.500,10.00,0.050,1,0.600,1,6.5864,7.0164,0.4299,0.6288,0.3378,0.1460,0.0183,6.0000,6.8216,0.3058,10.4758,2.4551,-23.5884,-27.2349,-19.1928,-27.9289,-19.2043,-27.9225,-23.1178,-27.0964,-37.6689,-23.0657,4.3956,-0.6940,4.3841,-0.6876,0.4706,0.1385,1306,0.0999,556,0,0.9812,0.0164,0.0024,2.0166,4.3084,-0.4265,-3.0018,5.1951,0.0000,1,0.1162,0.0576,146.4605,-0.0002,3.500,20.00,1361.11
146.5687,IMM-UKF,smooth,0.500,10.00,0.050,1,0.600,1,6.6089,7.0426,0.4336,0.6420,0.3378,0.1460,0.0190,6.0000,6.8216,0.3065,12.3564,2.4545,-24.0002,-27.0758,-19.1928,-27.9289,-19.2043,-27.9225,-23.4611,-26.8766,-37.7358,-22.3880,4.8074,-0.8531,4.7959,-0.8467,0.5391,0.1993,1306,0.1099,556,0,0.9812,0.0164,0.0024,1.9835,4.2930,-0.5996,-3.0177,5.1859,0.0000,1,0.1162,0.0576,146.4605,-0.0002,3.500,20.00,1361.11
146.5787,IMM-UKF,smooth,0.500,10.00,0.050,1,0.600,1,6.6305,7.0625,0.4320,0.6564,0.3378,0.1460,0.0196,6.0000,6.8216,0.3069,14.1155,2.4544,-24.4061,-26.9075,-19.1928,-27.9289,-19.2043,-27.9225,-23.7923,-26.6776,-37.8523,-21.8591,5.2134,-1.0214,5.2019,-1.0150,0.6138,0.2299,1306,0.1199,556,0,0.9812,0.0164,0.0024,1.9253,4.3311,-0.7497,-3.0335,5.1767,0.0000,1,0.1162,0.0576,146.4605,-0.0002,3.500,20.00,1361.11
