t_s,estimator,maneuver,horizon_s,detect_hz,latency_s,jitter,meas_corr,predict_on,true_range_m,est_range_m,range_err_m,range_sigma_m,est_size_w_m,est_size_h_m,size_err_m,true_speed_mps,est_speed_mps,held_err_px,est_err_px,track_err_px,origin_hdg,origin_att,delayed_hdg,delayed_att,jittered_hdg,jittered_att,est_hdg,est_att,pred_hdg,pred_att,err_delayed_hdg,err_delayed_att,err_jittered_hdg,err_jittered_att,err_est_hdg,err_est_att,detect_count,detect_age_s,tracker_updates,tracker_rejects,imm_p0,imm_p1,imm_p2,chaser_vx,chaser_vy,chaser_vz,target_vx,target_vy,target_vz,timing_on,period_s,pkt_latency_s,meas_stamp_s,stamp_err_s,zoom,fov_deg,fx
77.9482,IMM-EKF,smooth,0.500,10.00,0.050,1,0.600,1,9.8222,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,705,0.0000,0,0,0.0000,0.0000,0.0000,4.5187,4.9769,0.0142,5.9698,0.6008,0.0000,1,0.1162,0.0548,76.8999,0.0019,1.000,70.00,342.76
77.9582,IMM-EKF,smooth,0.500,10.00,0.050,1,0.600,1,9.7958,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,705,0.0000,0,0,0.0000,0.0000,0.0000,4.5955,5.0595,0.0150,5.9703,0.5959,0.0000,1,0.1162,0.0548,76.8999,0.0019,1.000,70.00,342.76
77.9682,IMM-EKF,smooth,0.500,10.00,0.050,1,0.600,1,9.7684,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,705,0.0000,0,0,0.0000,0.0000,0.0000,4.6722,5.1407,0.0158,5.9708,0.5911,0.0000,1,0.1162,0.0548,76.8999,0.0019,1.000,70.00,342.76
77.9782,IMM-EKF,smooth,0.500,10.00,0.050,1,0.600,1,9.7402,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,705,0.0000,0,0,0.0000,0.0000,0.0000,4.7485,5.2206,0.0166,5.9713,0.5863,0.0000,1,0.1162,0.0548,76.8999,0.0019,1.000,70.00,342.76
77.9883,IMM-EKF,smooth,0.500,10.00,0.050,1,0.600,1,9.7110,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,705,0.0000,0,0,0.0000,0.0000,0.0000,4.8247,5.2993,0.0173,5.9717,0.5817,0.0000,1,0.1162,0.0548,76.8999,0.0019,1.000,70.00,342.76
77.9983,IMM-EKF,smooth,0.500,10.00,0.050,1,0.600,1,9.6809,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,705,0.0000,0,0,0.0000,0.0000,0.0000,4.9005,5.3766,0.0181,5.9722,0.5771,0.0000,1,0.1162,0.0548,76.8999,0.0019,1.000,70.00,342.76
78.0083,IMM-EKF,smooth,0.500,10.00,0.050,1,0.600,1,9.6499,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,705,0.0000,0,0,0.0000,0.0000,0.0000,4.9762,5.4527,0.0188,5.9726,0.5726,0.0000,1,0.1162,0.0548,76.8999,0.0019,1.000,70.00,342.76
78.0183,IMM-EKF,smooth,0.500,10.00,0.050,1,0.600,1,9.6181,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,705,0.0000,0,0,0.0000,0.0000,0.0000,5.0516,5.5275,0.0196,5.9730,0.5682,0.0000,1,0.1162,0.0548,76.8999,0.0019,1.000,70.00,342.76
78.0283,IMM-EKF,smooth,0.500,10.00,0.050,1,0.600,1,9.5854,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,705,0.0000,0,0,0.0000,0.0000,0.0000,5.1268,5.6010,0.0203,5.9734,0.5639,0.0000,1,0.1162,0.0548,76.8999,0.0019,1.000,70.00,342.76
78.0383,IMM-EKF,smooth,0.500,10.00,0.050,1,0.600,1,9.5519,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,705,0.0000,0,0,0.0000,0.0000,0.0000,5.2018,5.6733,0.0210,5.9738,0.5596,0.0000,1,0.1162,0.0548,76.8999,0.0019,1.000,70.00,342.76
