t_s,stamp_s,t_true,latency_s,period_s,stamp_err_s,u,v,w,h,own_vx,own_vy,own_vz,drone_x,drone_y,drone_z,tgt_x,tgt_y,tgt_z,true_range_m,origin_hdg,origin_att
1.8800,1.8212,1.8200,0.0583,0.1015,0.0012,239.960,179.623,10.838,3.083,8.8170,12.1486,-0.5413,9.3708,4.0530,8.9094,16.0790,11.0016,6.0000,10.0755,43.9847,-16.4783
1.9900,1.9282,1.9300,0.0551,0.1080,-0.0018,239.960,179.562,11.625,3.510,9.2335,12.2011,-0.4380,10.3906,5.3952,8.8627,16.6123,11.3903,6.0000,9.0895,46.0540,-18.0114
2.1000,2.0387,2.0400,0.0583,0.0812,-0.0013,239.945,179.476,12.569,4.073,9.6427,12.2071,-0.2923,11.4553,6.7376,8.8327,17.1348,11.7936,6.0000,8.1005,48.3118,-20.0738
2.1900,2.1316,2.1300,0.0559,0.1030,0.0016,239.928,179.430,13.445,4.766,9.9698,12.1767,-0.1142,12.3589,7.8322,8.8277,17.5535,12.1345,6.0000,7.2983,50.3697,-22.3554
2.2900,2.2402,2.2400,0.0477,0.0963,0.0002,240.091,179.379,15.346,6.233,10.3289,12.0726,0.3315,13.3877,9.0344,8.8719,18.0089,12.5251,6.0000,6.4467,52.9515,-25.9507
2.4000,2.3416,2.3400,0.0577,0.1079,0.0016,240.101,179.355,17.989,8.499,9.2913,10.9291,1.2467,14.3892,10.2180,9.0064,18.4972,12.9692,6.0000,5.7658,56.2084,-30.8553
2.5000,2.4485,2.4500,0.0472,0.0948,-0.0015,240.119,179.363,20.564,11.150,7.2582,9.0820,1.1697,15.1057,11.1180,9.1218,18.9287,13.3860,6.0000,5.4090,59.3465,-34.6287
2.6000,2.5499,2.5500,0.0424,0.0999,-0.0001,240.119,179.389,22.325,13.124,5.3946,7.4361,0.9109,15.6362,11.8540,9.2110,19.3477,13.8154,6.0000,5.2610,62.1677,-36.9661
2.7100,2.6518,2.6500,0.0565,0.0988,0.0018,240.100,179.412,23.188,14.109,3.6109,5.9021,0.5771,16.0157,12.4884,9.2704,19.7935,14.3021,6.0000,5.2912,64.3727,-37.5305
2.8000,2.7516,2.7500,0.0433,0.1060,0.0016,240.081,179.422,23.179,14.026,1.9902,4.5426,0.2098,16.1812,12.8860,9.2858,20.1457,14.7114,6.0000,5.4391,65.2922,-36.5407
2.9200,2.8597,2.8600,0.0555,0.1175,-0.0003,240.063,179.421,22.375,12.920,0.3471,3.1925,-0.2300,16.2148,13.2627,9.2553,20.5970,15.2724,6.0000,5.7948,65.3746,-33.6038
3.0300,2.9784,2.9800,0.0488,0.0837,-0.0016,240.048,179.416,20.840,10.925,-1.3224,1.8375,-0.7777,16.0703,13.4655,9.1692,20.9913,15.8016,6.0000,6.2822,64.6142,-29.7775
3.1200,3.0693,3.0700,0.0419,0.0853,-0.0007,240.040,179.417,19.424,9.182,-2.4325,0.9226,-1.2997,15.8461,13.5431,9.0411,21.2997,16.2448,6.0000,6.7859,63.6521,-26.1511
3.2200,3.1588,3.1600,0.0542,0.0804,-0.0011,240.033,179.422,18.058,7.513,-2.0248,0.9716,-1.9108,15.6681,13.6527,8.8593,21.6266,16.7479,6.0000,7.2823,62.5547,-22.6811
3.3100,3.2516,3.2500,0.0599,0.1197,0.0016,240.027,179.430,17.101,6.382,-0.5746,1.7130,-1.4111,15.6428,13.8207,8.7434,21.9062,17.2099,6.0000,7.6174,61.5859,-20.6931
3.4200,3.3716,3.3700,0.0423,0.1141,0.0016,240.022,179.440,16.308,5.535,1.1219,2.6136,-0.6836,15.7654,14.1080,8.6679,22.2285,17.7858,6.0000,7.8870,60.3616,-19.3701
3.5500,3.4892,3.4900,0.0595,0.1168,-0.0008,240.019,179.448,15.935,5.195,2.6001,3.4477,-0.0361,16.1022,14.5559,8.6625,22.5812,18.4814,6.0000,8.0165,58.7922,-19.0033
3.6700,3.6099,3.6100,0.0505,0.1053,-0.0001,240.023,179.451,15.910,5.226,3.8883,4.2355,0.4996,16.5740,15.0678,8.7242,22.8786,19.1371,6.0000,7.9694,57.1649,-19.5908
3.7700,3.7202,3.7200,0.0435,0.0814,0.0002,240.027,179.450,16.146,5.535,4.9194,4.9310,0.8759,17.0698,15.5640,8.8127,23.1054,19.6925,6.0000,7.8205,55.6319,-20.6733
3.8600,3.8103,3.8100,0.0422,0.1039,0.0003,240.030,179.448,16.518,5.983,5.6648,5.4899,1.0840,17.5863,16.0637,8.9113,23.2929,20.1989,6.0000,7.6098,54.0764,-22.0748
3.9700,3.9217,3.9200,0.0436,0.1023,0.0017,240.032,179.442,17.201,6.778,6.4623,6.1700,1.1643,18.2966,16.7423,9.0378,23.5001,20.8255,6.0000,7.2619,51.8854,-24.2876
4.0800,4.0283,4.0300,0.0465,0.1006,-0.0017,240.034,179.435,18.175,7.867,7.1135,6.8328,0.8493,19.0763,17.4917,9.1244,23.6832,21.4596,6.0000,6.8176,49.2680,-26.8030
4.2000,4.1389,4.1400,0.0503,0.1005,-0.0011,240.034,179.420,19.449,9.055,6.6097,6.3522,-0.5920,19.8558,18.2379,9.0606,23.8549,22.1587,6.0000,6.3631,45.5716,-28.2416
4.3100,4.2492,4.2500,0.0511,0.1174,-0.0008,240.030,179.402,20.307,9.620,4.8218,4.3187,-0.9428,20.3704,18.6929,8.9594,23.9865,22.8054,6.0000,6.2058,41.3322,-27.9613
4.4300,4.3718,4.3700,0.0584,0.0831,0.0018,240.042,179.389,20.254,9.300,3.1145,2.1561,-0.6816,20.7384,18.9426,8.8824,24.1020,23.5161,6.0000,6.3490,36.3420,-26.4940
4.5100,4.4584,4.4600,0.0467,0.1114,-0.0016,240.048,179.391,19.509,8.564,2.0809,0.6991,-0.1642,20.8944,18.9831,8.8823,24.1627,23.9922,6.0000,6.6220,33.1322,-25.3177
4.6400,4.5810,4.5800,0.0535,0.0857,0.0009,240.050,179.415,17.979,7.526,1.7970,0.5866,1.2164,21.1306,19.0659,9.0239,24.2336,24.7689,6.0000,7.1453,28.5598,-24.5874
4.7300,4.6700,4.6700,0.0583,0.1181,-0.0000,240.050,179.434,17.114,7.113,2.2815,1.9471,1.1433,21.3439,19.2668,9.1205,24.2627,25.3081,6.0000,7.3829,25.7967,-24.5678
4.8500,4.7905,4.7900,0.0509,0.1163,0.0005,240.050,179.450,16.459,6.858,2.7613,3.6017,0.6778,21.6763,19.7059,9.1988,24.2766,26.0279,6.0000,7.5304,22.3668,-24.7101
4.9700,4.9111,4.9100,0.0591,0.1185,0.0011,240.053,179.454,16.244,6.816,3.0737,5.0816,0.1320,22.0457,20.3220,9.2120,24.2622,26.7477,6.0000,7.5010,19.0420,-24.9250
5.0800,5.0304,5.0300,0.0442,0.0982,0.0004,240.057,179.448,16.385,6.936,3.2430,6.4144,-0.3967,22.4019,21.0271,9.1687,24.2248,27.4066,6.0000,7.3355,15.9579,-25.1531
5.1800,5.1312,5.1300,0.0488,0.1050,0.0011,240.064,179.435,16.748,7.149,3.2864,7.4314,-0.7816,22.7302,21.7749,9.0893,24.1711,28.0042,6.0000,7.0837,13.0361,-25.4010
5.3000,5.2407,5.2400,0.0590,0.0885,0.0006,240.074,179.413,17.397,7.516,3.2398,8.4770,-1.0623,23.1179,22.7973,8.9656,24.0825,28.7187,6.0000,6.6747,9.2672,-25.8951
5.3900,5.3294,5.3300,0.0538,0.0831,-0.0006,240.085,179.391,18.092,7.973,3.1016,8.9812,-0.5268,23.3897,23.5624,8.9366,23.9992,29.2522,6.0000,6.4137,6.1316,-26.7447
5.4800,5.4205,5.4200,0.0537,0.1166,0.0005,240.096,179.381,18.409,8.352,2.7647,6.9162,0.2270,23.6331,24.1417,8.9637,23.9020,29.7834,6.0000,6.3599,2.7472,-27.2644
5.5900,5.5390,5.5400,0.0477,0.0936,-0.0010,240.100,179.384,17.867,8.176,2.4558,4.1179,0.5405,23.9039,24.5959,9.0198,23.7648,30.4289,6.0000,6.5515,-1.3498,-26.9512
5.6900,5.6381,5.6400,0.0413,0.1032,-0.0019,240.080,179.394,16.916,7.514,2.2376,3.1615,-0.0970,24.1252,24.9226,9.0147,23.6231,31.0119,6.0000,6.7956,-4.7004,-25.8585
5.8100,5.7483,5.7500,0.0580,0.0855,-0.0018,240.076,179.399,16.213,6.944,1.7842,4.6903,-0.2484,24.3364,25.4923,8.9861,23.4327,31.7063,6.0000,6.9361,-8.2611,-25.0341
5.9000,5.8391,5.8400,0.0509,0.1142,-0.0009,240.078,179.399,15.909,6.706,1.3766,5.8197,-0.1847,24.4518,26.0369,8.9718,23.2759,32.2230,6.0000,6.9460,-10.7479,-24.8656
6.0200,5.9582,5.9600,0.0526,0.0899,-0.0018,240.082,179.395,15.784,6.662,0.7956,7.1528,-0.0114,24.5441,26.9005,8.9716,23.0492,32.9063,6.0000,6.8483,-13.9615,-25.2437
6.1100,6.0520,6.0500,0.0543,0.1122,0.0020,240.087,179.389,15.862,6.815,0.3373,8.0333,0.1449,24.5650,27.6396,8.9876,22.8666,33.4145,6.0000,6.7024,-16.3721,-25.9871
6.2200,6.1696,6.1700,0.0475,0.1195,-0.0004,240.095,179.378,16.161,7.260,-0.3011,9.0675,0.2789,24.5431,28.6043,9.0096,22.6295,34.0304,6.0000,6.4748,-19.4074,-27.1940
6.3401,6.2912,6.2900,0.0425,0.1138,0.0012,240.097,179.368,16.221,7.454,0.3117,6.4992,-0.0649,24.5768,29.3999,9.0032,22.3545,34.6958,6.0000,6.4627,-22.7591,-27.1853
6.4601,6.4107,6.4101,0.0481,0.1033,0.0006,239.943,179.374,15.809,7.023,0.9282,4.2048,-0.0186,24.6711,29.9468,8.9975,22.0637,35.3545,6.0000,6.6924,-25.7598,-26.1228
6.5701,6.5221,6.5201,0.0494,0.1107,0.0020,239.907,179.385,15.533,6.763,0.0207,5.4636,0.0381,24.6735,30.5470,9.0015,21.7843,35.9524,6.0000,6.8071,-28.1419,-25.6869
6.7001,6.6404,6.6401,0.0544,0.1071,0.0004,239.911,179.389,15.637,6.776,-0.9331,6.6529,0.0201,24.5525,31.4108,9.0040,21.4397,36.6521,6.0000,6.7783,-30.7227,-25.8277
6.8001,6.7489,6.7501,0.0413,0.0805,-0.0011,239.911,179.387,16.016,7.032,-1.7706,7.5916,-0.0167,24.3718,32.1735,9.0021,21.1649,37.1855,6.0000,6.6467,-32.6299,-26.3616
6.9001,6.8406,6.8401,0.0506,0.1139,0.0006,239.910,179.381,16.535,7.423,-2.4292,8.2627,-0.0558,24.1462,32.9664,8.9972,20.8825,37.7149,6.0000,6.4765,-34.5187,-27.0643
7.0201,6.9608,6.9601,0.0554,0.1096,0.0008,239.910,179.377,16.992,7.742,-1.2285,5.9264,0.0030,24.0051,33.6667,8.9981,20.5346,38.3453,6.0000,6.5332,-36.5838,-26.8183
7.1201,7.0696,7.0701,0.0498,0.0956,-0.0005,239.916,179.387,16.711,7.443,-0.6331,4.6192,0.1248,23.9348,34.1364,9.0077,20.2381,38.8668,6.0000,6.6971,-38.0219,-26.2021
7.2301,7.1688,7.1701,0.0503,0.1021,-0.0012,239.921,179.393,16.543,7.265,-1.5892,5.5620,0.0044,23.7502,34.7573,9.0073,19.9058,39.4371,6.0000,6.7443,-39.4172,-26.0004
7.3401,7.2799,7.2801,0.0540,0.1112,-0.0002,239.922,179.393,16.675,7.325,-2.5682,6.4731,-0.0825,23.4587,35.4773,8.9983,19.5682,40.0042,6.0000,6.6619,-40.6908,-26.2614
7.4601,7.3987,7.4001,0.0516,0.0815,-0.0013,239.920,179.387,17.170,7.696,-3.5373,7.3153,0.0705,23.0751,36.3035,9.0054,19.1948,40.6198,6.0000,6.5178,-41.9712,-26.9607
7.5401,7.4911,7.4901,0.0463,0.1034,0.0010,239.915,179.386,17.386,7.879,-2.2629,5.5129,0.0759,22.9101,36.7222,9.0074,18.9435,41.0288,6.0000,6.5640,-42.6628,-26.7741
7.6601,7.5983,7.6001,0.0545,0.1111,-0.0018,239.913,179.390,17.149,7.580,-1.7860,4.6444,-0.2835,22.6888,37.2861,8.9805,18.5640,41.6407,6.0000,6.6800,-43.4636,-26.0148
7.7801,7.7206,7.7201,0.0508,0.0818,0.0005,239.911,179.393,17.097,7.494,-2.9007,5.6299,0.1437,22.3358,37.9659,8.9976,18.1826,42.2513,6.0000,6.6604,-44.1191,-26.2610
7.8701,7.8098,7.8101,0.0505,0.1076,-0.0002,239.907,179.393,17.285,7.694,-3.6772,6.3027,0.2435,21.9974,38.5376,9.0056,17.8960,42.7090,6.0000,6.5587,-44.5340,-26.7803
7.9701,7.9190,7.9201,0.0494,0.1164,-0.0011,239.902,179.388,17.617,7.930,-2.9565,5.2720,-0.2602,21.7082,39.0568,8.9846,17.5776,43.2175,6.0000,6.5608,-44.8098,-26.5659
8.1001,8.0393,8.0401,0.0503,0.1106,-0.0008,239.906,179.395,17.326,7.703,-2.3699,4.3938,0.4601,21.3963,39.6323,9.0295,17.1650,43.8795,6.0000,6.6992,-44.9095,-26.4025
8.2101,8.1589,8.1601,0.0455,0.0831,-0.0012,239.908,179.399,17.267,7.684,-3.4263,5.3567,-0.1213,21.0199,40.2211,9.0165,16.8182,44.4410,6.0000,6.6574,-44.8932,-26.4568
8.3001,8.2503,8.2501,0.0469,0.0894,0.0002,239.906,179.393,17.526,7.818,-4.1400,6.0101,-0.4948,20.6582,40.7487,8.9877,16.5367,44.9018,6.0000,6.5516,-44.7987,-26.6364
8.4001,8.3415,8.3401,0.0505,0.0908,0.0014,239.905,179.390,17.703,7.949,-3.1397,4.7750,0.1583,20.3642,41.2019,9.0041,16.2270,45.4157,6.0000,6.6075,-44.4927,-26.5525
8.4901,8.4402,8.4401,0.0474,0.1113,0.0001,239.908,179.395,17.460,7.762,-2.8134,4.2930,-0.0355,20.1031,41.5964,9.0007,15.9515,45.8802,6.0000,6.6598,-44.1192,-26.2944
8.6201,8.5619,8.5601,0.0543,0.1113,0.0018,239.908,179.394,17.486,7.759,-3.8405,5.3411,-0.0386,19.6066,42.2878,9.0008,15.5603,46.5550,6.0000,6.5839,-43.4959,-26.6231
8.7301,8.6798,8.6801,0.0416,0.1092,-0.0003,239.906,179.393,17.662,7.948,-3.2328,4.5254,-0.0169,19.2462,42.7911,8.9955,15.2365,47.1300,6.0000,6.6060,-42.7599,-26.4752
8.8501,8.7884,8.7901,0.0512,0.0912,-0.0017,239.907,179.393,17.498,7.746,-3.2866,4.5292,0.0244,18.8473,43.3402,8.9981,14.8919,47.7622,6.0000,6.6295,-41.8287,-26.3991
8.9501,8.8886,8.8901,0.0560,0.0840,-0.0015,239.907,179.394,17.556,7.856,-4.0314,5.4004,0.1917,18.4558,43.8651,8.9965,14.6126,48.2933,6.0000,6.5665,-40.9716,-26.6573
9.0301,8.9790,8.9801,0.0402,0.0871,-0.0011,239.906,179.391,17.644,7.890,-3.1691,4.2766,-0.1880,18.2105,44.1963,8.9977,14.3949,48.7210,6.0000,6.6167,-40.1578,-26.4503
9.1301,9.0699,9.0701,0.0525,0.1052,-0.0002,239.907,179.396,17.429,7.770,-3.2375,4.3622,0.3406,17.8768,44.6459,9.0218,14.1304,49.2596,6.0000,6.6493,-39.0947,-26.5427
9.2301,9.1803,9.1801,0.0402,0.1170,0.0001,239.906,179.394,17.483,7.818,-3.9421,5.3215,-0.3641,17.4853,45.1745,8.9886,13.8752,49.8026,6.0000,6.5686,-37.9738,-26.5704
9.3501,9.3014,9.3001,0.0423,0.0818,0.0013,239.905,179.391,17.548,7.838,-3.0052,4.0066,0.3335,17.0988,45.6927,9.0171,13.5821,50.4602,6.0000,6.6302,-36.4313,-26.5798
9.4501,9.3901,9.3901,0.0518,0.0803,-0.0000,239.906,179.396,17.360,7.773,-3.3763,4.6066,0.0993,16.7535,46.1663,9.0150,13.3498,51.0134,6.0000,6.6279,-35.0941,-26.5687
9.5301,9.4794,9.4801,0.0465,0.1007,-0.0007,239.904,179.392,17.447,7.792,-3.8492,5.4025,-0.5407,16.4498,46.5926,8.9876,13.1723,51.4594,6.0000,6.5663,-33.9757,-26.5710
9.6401,9.5904,9.5901,0.0447,0.1053,0.0003,239.904,179.392,17.429,7.802,-2.8999,3.9231,0.3931,16.1050,47.0678,9.0121,12.9410,52.0775,6.0000,6.6288,-32.2936,-26.5372
9.7601,9.7017,9.7001,0.0503,0.1102,0.0016,239.906,179.393,17.317,7.718,-3.4813,5.0677,-0.2147,15.6849,47.6816,8.9933,12.7065,52.7582,6.0000,6.5852,-30.4170,-26.5441
9.8801,9.8216,9.8201,0.0582,0.0972,0.0015,239.907,179.390,17.403,7.814,-3.1372,4.5545,0.1609,15.2969,48.2517,8.9930,12.4919,53.4455,6.0000,6.6003,-28.3891,-26.4756
9.9701,9.9218,9.9201,0.0499,0.0918,0.0017,239.909,179.389,17.310,7.702,-3.2753,5.0260,0.0818,14.9988,48.7130,9.0047,12.3446,53.9650,6.0000,6.5892,-26.8274,-26.6375
10.0701,10.0219,10.0201,0.0425,0.0902,0.0018,239.911,179.389,17.348,7.775,-3.1373,4.9053,-0.2606,14.6873,49.1992,8.9972,12.1955,54.5461,6.0000,6.5988,-25.0035,-26.5228
10.1701,10.1204,10.1201,0.0408,0.0990,0.0002,239.914,179.391,17.192,7.670,-3.0651,5.0107,0.1439,14.3796,49.7051,9.0071,12.0621,55.1311,6.0000,6.6042,-23.1438,-26.5950
10.2801,10.2217,10.2201,0.0580,0.0812,0.0016,239.915,179.387,17.284,7.735,-3.2156,5.6782,-0.3528,14.0404,50.2926,8.9913,11.9344,55.7786,6.0000,6.5758,-21.0167,-26.5652
10.3601,10.3087,10.3101,0.0410,0.1121,-0.0014,239.918,179.389,17.149,7.671,-2.7235,4.5923,0.5207,13.8197,50.6735,9.0214,11.8545,56.2519,6.0000,6.6234,-19.4219,-26.6501
10.4801,10.4308,10.4301,0.0432,0.1170,0.0007,239.920,179.389,17.103,7.659,-2.9527,5.8223,-0.4374,13.4687,51.3585,8.9889,11.7556,56.9650,6.0000,6.5623,-17.0057,-26.6009
10.6101,10.5503,10.5501,0.0510,0.0821,0.0002,239.921,179.388,17.072,7.652,-2.5081,4.7136,0.4078,13.1318,52.0161,9.0136,11.6779,57.7411,6.0000,6.6130,-14.2640,-26.6195
10.6901,10.6398,10.6401,0.0455,0.1029,-0.0003,239.921,179.388,16.996,7.607,-2.6030,5.7013,-0.2408,12.9226,52.4856,8.9933,11.6457,58.2200,6.0000,6.5754,-12.5687,-26.5866
10.8002,10.7500,10.7502,0.0408,0.1024,-0.0001,239.919,179.386,17.032,7.650,-2.3430,5.0736,0.2368,12.6587,53.0806,8.9990,11.6213,58.8795,6.0000,6.5924,-10.1572,-26.5673
10.9202,10.8609,10.8602,0.0523,0.1156,0.0007,239.918,179.385,16.962,7.590,-2.3116,6.0580,0.1101,12.3851,53.7837,9.0007,11.6215,59.5995,6.0000,6.5706,-7.4953,-26.6795
11.0402,10.9819,10.9802,0.0576,0.1136,0.0018,239.917,179.385,16.889,7.563,-2.0711,5.6726,0.0047,12.1445,54.3989,9.0017,11.6442,59.7002,6.0000,6.0931,-5.4120,-28.9755
11.1502,11.0993,11.1002,0.0428,0.0828,-0.0008,239.879,179.340,19.271,10.171,-1.5850,3.0277,0.0028,11.9698,54.7343,9.0020,11.6472,59.0402,6.0000,5.2362,-4.3115,-34.3376
11.2502,11.1883,11.1902,0.0594,0.1043,-0.0019,239.858,179.334,21.811,12.925,-1.2766,1.4070,0.0015,11.8469,54.8523,9.0021,11.6287,58.4405,6.0000,4.6580,-3.5130,-39.3782
11.3602,11.3004,11.3002,0.0587,0.0953,0.0002,239.840,179.359,24.878,16.607,-0.9329,-0.1978,0.0001,11.7478,54.8178,9.0021,11.5845,57.7820,6.0000,4.1937,-3.1912,-44.8336
11.4502,11.4004,11.4002,0.0499,0.1132,0.0003,239.835,179.408,27.574,20.077,-0.6031,-1.3695,-0.0011,11.6971,54.6859,9.0020,11.5299,57.2448,6.0000,3.9178,-3.7829,-49.0216
11.5702,11.5192,11.5202,0.0469,0.0890,-0.0009,239.798,179.492,30.841,24.301,-0.0728,-2.4565,-0.0027,11.6867,54.3978,9.0017,11.4310,56.5317,6.0000,3.6593,-6.8865,-53.9550
11.6602,11.6118,11.6102,0.0437,0.0988,0.0016,239.832,179.569,33.527,27.593,0.5230,-2.9874,-0.0037,11.7414,54.1268,9.0013,11.3373,55.9999,6.0000,3.5272,-12.2166,-57.0296
11.7602,11.7107,11.7102,0.0440,0.0888,0.0006,239.911,179.653,36.368,30.991,1.3671,-3.1640,-0.0045,11.8824,53.8123,9.0009,11.2136,55.4128,6.0000,3.4316,-22.7074,-59.5828
11.8502,11.8019,11.8002,0.0431,0.1094,0.0017,239.972,179.706,38.158,33.114,2.1356,-2.9906,-0.0047,12.0817,53.5466,9.0005,11.0848,54.8884,6.0000,3.3998,-36.5900,-60.4996
11.9702,11.9112,11.9102,0.0508,0.1015,0.0011,240.103,179.671,36.725,31.788,2.9779,-2.5541,-0.0044,12.4428,53.2434,8.9999,10.8875,54.1961,6.0000,3.4767,-58.4499,-58.2909
12.0802,12.0218,12.0202,0.0577,0.1120,0.0016,240.195,179.506,30.440,25.261,3.7297,-2.0143,-0.0040,12.8601,53.0277,8.9995,10.6813,53.5691,6.0000,3.7147,-76.0985,-52.7257
12.1902,12.1398,12.1402,0.0455,0.0944,-0.0004,239.806,179.454,29.667,22.331,4.5147,-1.3723,-0.0033,13.3569,52.8769,8.9992,10.4513,52.9505,6.0000,4.1478,-88.5839,-45.4203
12.3002,12.2416,12.2402,0.0592,0.0935,0.0015,239.898,179.422,28.227,18.889,5.1980,-0.8019,-0.0026,13.9370,52.7955,8.9989,10.1980,52.3411,6.0000,4.7897,-96.9402,-38.0522
12.3902,12.3401,12.3402,0.0489,0.0826,-0.0000,239.948,179.393,25.160,14.608,5.9543,-0.1900,-0.0016,14.4805,52.7843,8.9987,9.9738,51.8499,6.0000,5.4716,-101.7226,-32.6329
12.4802,12.4320,12.4302,0.0437,0.0925,0.0018,239.970,179.396,22.230,11.267,6.7291,0.4073,-0.0002,15.0948,52.8273,8.9988,9.7347,51.3657,6.0000,6.2945,-105.2548,-27.9384
12.5802,12.5304,12.5302,0.0489,0.0970,0.0002,239.999,179.423,19.075,8.258,7.6405,1.0961,0.0042,15.8309,52.9248,8.9995,9.4519,50.8366,6.0000,7.3356,-108.1248,-23.7007
12.6802,12.6314,12.6302,0.0475,0.0933,0.0013,240.013,179.461,16.576,6.253,5.6652,0.3878,0.0146,16.3874,52.9597,9.0010,9.1518,50.3171,6.0000,8.2526,-110.0600,-20.9387
12.7902,12.7317,12.7302,0.0521,0.1034,0.0015,240.020,179.493,14.892,5.081,3.5807,-0.4120,0.0121,16.7608,52.9063,9.0023,8.8021,49.7573,6.0000,9.0571,-111.5831,-19.0086
12.8902,12.8385,12.8402,0.0481,0.0912,-0.0017,240.019,179.519,13.640,4.298,1.5242,-1.2179,0.0090,16.9051,52.7813,9.0031,8.4673,49.2595,6.0000,9.6115,-112.6524,-17.8786
12.9902,12.9400,12.9402,0.0416,0.1039,-0.0002,240.015,179.552,12.898,3.904,-0.1523,-1.8884,0.0062,16.8826,52.5894,9.0038,8.1169,48.7725,6.0000,10.0096,-113.5273,-17.1503
13.1102,13.0486,13.0502,0.0550,0.0966,-0.0016,240.019,179.577,12.361,3.644,-1.8060,-2.5632,0.0033,16.6585,52.2787,9.0041,7.6767,48.2027,6.0000,10.2991,-114.4052,-16.6574
13.2002,13.1482,13.1502,0.0421,0.1189,-0.0020,240.023,179.590,12.051,3.509,-3.1539,-3.1245,0.0010,16.3636,51.9928,9.0042,7.3332,47.7861,6.0000,10.3938,-114.9739,-16.5022
13.3302,13.2715,13.2702,0.0592,0.1147,0.0013,240.027,179.594,11.855,3.443,-4.5967,-3.7380,-0.0015,15.7671,51.5072,9.0040,6.8179,47.2006,6.0000,10.3644,-115.6930,-16.5493
