t_s,stamp_s,t_true,latency_s,period_s,stamp_err_s,u,v,w,h,own_vx,own_vy,own_vz,drone_x,drone_y,drone_z,tgt_x,tgt_y,tgt_z,true_range_m,origin_hdg,origin_att
1.1000,1.0512,1.0500,0.0474,0.0835,0.0012,238.712,179.767,9.610,3.003,1.5120,11.5851,-0.7571,1.3914,-4.2791,9.4409,2.4486,11.5606,6.0000,16.2351,3.8191,-12.0564
1.2000,1.1411,1.1400,0.0563,0.1066,0.0011,238.182,181.092,7.749,2.000,1.3986,12.1380,-0.7663,1.5289,-3.0568,9.3642,2.0944,12.0449,6.0000,15.4735,2.1454,-12.3680
1.3000,1.2494,1.2500,0.0484,0.1053,-0.0006,237.655,182.142,9.414,2.606,1.2153,12.7493,-0.7673,1.6493,-1.7794,9.2875,1.7324,12.5234,6.0000,14.6672,0.3342,-12.7517
1.4100,1.3591,1.3600,0.0447,0.0955,-0.0009,238.221,182.111,9.551,2.000,0.9820,13.2944,-0.7568,1.7571,-0.3173,9.2043,1.3247,13.0424,6.0000,13.7362,-1.8521,-13.2743
1.5200,1.4614,1.4600,0.0552,0.1052,0.0014,238.601,180.382,10.898,2.000,0.7250,13.7357,-0.7363,1.8335,1.1979,9.1237,0.9064,13.5529,6.0000,12.7678,-4.2891,-13.9273
1.6300,1.5713,1.5700,0.0508,0.0860,0.0013,240.100,179.704,10.289,2.489,0.3904,14.1635,-0.7002,1.8725,2.7595,9.0472,0.4770,14.0541,6.0000,11.7711,-7.0412,-14.7465
1.7100,1.6582,1.6600,0.0416,0.1011,-0.0018,241.517,178.253,12.510,3.852,0.0734,14.4691,-0.6579,1.8737,3.9207,8.9953,0.1574,14.4122,6.0000,11.0341,-9.2889,-15.4743
1.8200,1.7718,1.7700,0.0477,0.1082,0.0018,240.656,178.949,14.464,2.379,-0.3712,14.7870,-0.5862,1.8326,5.5470,8.9309,-0.2923,14.8953,6.0000,10.0132,-12.8029,-16.7099
1.9300,1.8801,1.8800,0.0449,0.1002,0.0001,241.939,179.433,15.043,3.962,-0.8849,15.0395,-0.4832,1.7349,7.2010,8.8780,-0.7542,15.3667,6.0000,8.9960,-16.9479,-18.3059
2.0400,1.9897,1.9900,0.0426,0.0971,-0.0003,240.039,177.825,16.690,4.108,-1.4750,15.2175,-0.3278,1.5723,8.8745,8.8424,-1.2286,15.8255,6.0000,8.0009,-21.9392,-20.4124
2.1400,2.0899,2.0900,0.0470,0.1109,-0.0001,241.530,177.591,18.938,6.889,-2.0821,15.2975,-0.0910,1.3606,10.4038,8.8361,-1.6708,16.2310,6.0000,7.1389,-27.4738,-22.9607
2.2700,2.2118,2.2100,0.0595,0.1173,0.0018,240.960,178.656,19.237,9.498,-2.7598,15.0510,0.7882,1.0262,12.3296,8.9361,-2.2616,16.7402,6.0000,6.2170,-36.6814,-27.6596
2.3800,2.3288,2.3300,0.0404,0.1052,-0.0012,241.464,179.018,20.698,9.928,-1.5495,12.4684,1.2947,0.8566,13.7017,9.0765,-2.7754,17.1544,6.0000,5.8595,-46.4280,-31.1065
2.5000,2.4400,2.4400,0.0515,0.1061,-0.0000,239.866,179.355,19.891,8.914,-0.1395,10.1313,0.9787,0.8487,14.9066,9.1897,-3.3505,17.5876,6.0000,5.8942,-57.4655,-32.1964
2.6100,2.5517,2.5500,0.0556,0.1118,0.0017,240.742,180.958,19.009,9.422,1.3613,8.0682,0.3730,1.0119,15.7783,9.2212,-3.8907,17.9667,6.0000,6.2405,-65.9623,-30.5467
2.7200,2.6687,2.6700,0.0498,0.1046,-0.0013,241.844,181.060,17.644,8.461,2.6758,6.4075,-0.8178,1.2919,16.4901,9.1267,-4.4433,18.3275,6.0000,6.7673,-72.2513,-27.0386
2.8300,2.7805,2.7800,0.0401,0.0810,0.0005,242.175,181.228,15.345,5.781,1.4063,6.0884,-1.8469,1.4467,17.1594,8.9293,-5.0078,18.6694,6.0000,7.2311,-76.8462,-23.4541
2.9200,2.8717,2.8700,0.0402,0.1005,0.0017,242.823,180.095,15.263,3.909,-0.1975,6.0074,-1.5601,1.4142,17.6985,8.7937,-5.4784,18.9343,6.0000,7.5245,-79.8470,-21.3711
3.0300,2.9799,2.9800,0.0438,0.1114,-0.0001,242.930,179.865,15.896,3.146,-1.9631,5.8064,-0.9812,1.1991,18.3369,8.6858,-6.0636,19.2394,6.0000,7.7821,-82.9267,-19.7812
3.1500,3.0994,3.1000,0.0454,0.0945,-0.0006,240.812,180.032,14.185,4.522,-3.6816,5.4998,-0.3339,0.7663,18.9983,8.6422,-6.7141,19.5479,6.0000,7.9392,-85.8072,-19.0400
3.2500,3.1985,3.2000,0.0458,0.1143,-0.0015,240.336,179.256,16.092,3.701,-4.9747,5.1963,0.1517,0.2631,19.5162,8.6593,-7.2652,19.7850,6.0000,7.9756,-87.9644,-19.0798
3.3800,3.3197,3.3200,0.0520,0.1119,-0.0003,239.235,180.812,15.997,2.843,-6.3840,4.7907,0.6332,-0.5659,20.1387,8.7408,-7.9931,20.0651,6.0000,7.9033,-90.5773,-19.8889
3.5000,3.4406,3.4400,0.0528,0.0806,0.0007,241.053,179.521,14.694,3.136,-7.6585,4.3506,0.9742,-1.4904,20.6584,8.8580,-8.6754,20.2948,6.0000,7.7264,-92.9067,-21.2973
3.5900,3.5290,3.5300,0.0519,0.1050,-0.0010,240.788,177.893,14.340,4.645,-8.5362,4.0019,1.1136,-2.2752,21.0114,8.9590,-9.1931,20.4485,6.0000,7.5296,-94.6621,-22.7160
3.6900,3.6409,3.6400,0.0439,0.1077,0.0009,241.477,178.208,16.740,6.178,-9.5224,3.5561,1.0988,-3.2313,21.3648,9.0671,-9.7736,20.6002,6.0000,7.2491,-96.6778,-24.5875
3.8000,3.7503,3.7500,0.0408,0.0865,0.0003,240.716,177.785,18.808,8.491,-10.3874,3.0912,0.7492,-4.3724,21.7049,9.1460,-10.4178,20.7435,6.0000,6.8643,-99.0476,-26.8072
3.9000,3.8409,3.8400,0.0543,0.0928,0.0009,241.820,180.005,18.965,8.662,-10.7563,2.7201,-0.1431,-5.4239,21.9738,9.1060,-11.0078,20.8523,6.0000,6.4682,-101.3700,-28.1953
3.9900,3.9387,3.9400,0.0415,0.1093,-0.0013,240.930,179.633,19.019,8.256,-8.9098,2.5727,-1.2796,-6.2031,22.2055,8.9918,-11.5418,20.9325,6.0000,6.2318,-103.4256,-28.1708
4.1100,4.0486,4.0500,0.0561,0.0956,-0.0014,239.006,179.567,18.482,8.785,-6.1869,2.5911,-1.1272,-6.9336,22.5170,8.8620,-12.2572,21.0132,6.0000,6.2101,-105.7882,-26.9236
4.2100,4.1503,4.1500,0.0505,0.1199,0.0003,237.932,179.682,18.715,7.064,-3.9868,2.6539,-0.5084,-7.3052,22.7832,8.8266,-12.8555,21.0576,6.0000,6.4458,-107.2853,-25.5104
4.3200,4.2680,4.2700,0.0475,0.1183,-0.0020,238.803,180.810,16.262,6.593,-2.3738,2.6122,1.0262,-7.5873,23.0655,8.9323,-13.5150,21.0823,6.0000,6.8874,-108.5118,-24.7318
4.4400,4.3900,4.3900,0.0418,0.1043,-0.0000,238.364,179.691,17.148,7.802,-3.8590,1.8518,1.5108,-8.0411,23.2920,9.1114,-14.2350,21.0806,6.0000,7.2586,-109.6602,-24.9378
4.5500,4.5002,4.5000,0.0475,0.0858,0.0002,238.398,179.901,16.373,7.507,-5.2346,1.1415,1.0251,-8.6160,23.4178,9.2235,-14.8944,21.0531,6.0000,7.4259,-110.6506,-25.2929
4.6500,4.5918,4.5900,0.0569,0.0946,0.0018,237.653,178.913,17.278,6.156,-6.2112,0.5967,0.5113,-9.2517,23.4688,9.2657,-15.4925,21.0068,6.0000,7.4441,-111.5423,-25.5867
4.7400,4.6881,4.6900,0.0440,0.1140,-0.0019,237.921,177.605,17.001,6.094,-7.1671,0.0250,-0.0808,-9.9044,23.4662,9.2533,-16.0293,20.9479,6.0000,7.3608,-112.3635,-25.7905
4.8700,4.8097,4.8100,0.0580,0.1032,-0.0004,240.188,179.917,15.922,6.795,-8.1687,-0.6226,-0.7567,-10.9656,23.3854,9.1556,-16.8010,20.8347,6.0000,7.0897,-113.6253,-25.9727
4.9800,4.9213,4.9200,0.0525,0.1011,0.0013,238.544,178.305,16.079,6.097,-8.9832,-1.1910,-1.2772,-11.9615,23.2487,9.0126,-17.4497,20.7136,6.0000,6.7368,-114.8105,-26.0835
5.0800,5.0313,5.0300,0.0466,0.1124,0.0013,239.876,178.153,15.884,6.338,-9.5565,-1.6762,-1.0516,-12.8876,23.0925,8.9140,-18.0355,20.5836,6.0000,6.4074,-116.0018,-26.5458
5.2100,5.1490,5.1500,0.0567,0.0930,-0.0011,238.990,177.496,18.176,8.081,-6.9357,-0.8136,0.0539,-13.7906,22.9867,8.9190,-18.7904,20.3875,6.0000,6.3279,-117.4867,-26.9579
5.3100,5.2510,5.2500,0.0584,0.0802,0.0010,239.545,178.755,16.918,8.037,-4.7970,-0.0549,0.6148,-14.2407,22.9922,8.9871,-19.3654,20.2163,6.0000,6.5310,-118.4596,-26.7214
5.3900,5.3401,5.3400,0.0403,0.0908,0.0000,240.443,178.818,17.450,6.625,-3.3413,0.4527,0.8730,-14.5254,23.0172,9.0492,-19.8216,20.0671,6.0000,6.7682,-119.1335,-26.2979
5.5000,5.4408,5.4400,0.0513,0.1014,0.0008,239.469,179.803,17.836,5.683,-4.4976,-0.3419,0.3217,-15.0316,22.9713,9.0800,-20.4429,19.8446,6.0000,6.9498,-120.0331,-25.8405
5.6000,5.5509,5.5500,0.0447,0.1081,0.0008,240.998,180.435,16.479,7.168,-5.6466,-1.1698,-0.1347,-15.6008,22.8508,9.0653,-21.0015,19.6256,6.0000,6.9801,-120.8583,-25.5860
5.7200,5.6601,5.6600,0.0558,0.1095,0.0001,239.234,179.780,17.505,7.089,-6.6780,-1.9525,-0.4306,-16.4069,22.6126,9.0140,-21.6636,19.3428,6.0000,6.8680,-121.8967,-25.5586
5.8300,5.7709,5.7700,0.0548,0.1188,0.0009,238.584,179.108,15.791,8.437,-7.6024,-2.6943,-0.4894,-17.2509,22.3094,8.9650,-22.2624,19.0653,6.0000,6.6479,-122.9329,-26.0001
5.9500,5.8904,5.8900,0.0536,0.0929,0.0004,238.019,180.485,17.319,8.336,-7.8079,-3.0338,0.4968,-18.1578,21.9634,9.0112,-22.9065,18.7436,6.0000,6.4611,-124.1559,-27.2745
6.0500,5.9891,5.9900,0.0583,0.0859,-0.0009,239.271,180.077,15.957,9.253,-5.6705,-1.8537,0.4906,-18.6975,21.7934,9.0467,-23.4360,18.4613,6.0000,6.5266,-125.1313,-27.3284
6.1400,6.0807,6.0800,0.0575,0.0877,0.0007,238.132,180.219,14.710,7.173,-4.1976,-1.0429,-0.4749,-19.0858,21.6892,8.9849,-23.9068,18.1969,6.0000,6.6416,-125.9355,-26.2183
6.2200,6.1706,6.1700,0.0404,0.0932,0.0006,238.129,181.372,14.183,6.225,-4.8382,-1.6444,-0.7624,-19.4827,21.5486,8.9343,-24.3208,17.9539,6.0000,6.6862,-126.6281,-25.5463
6.3300,6.2712,6.2700,0.0561,0.1149,0.0012,238.726,180.087,13.488,6.696,-5.6214,-2.3727,0.0995,-20.1089,21.2799,8.9529,-24.8832,17.6085,6.0000,6.6901,-127.5766,-25.7077
6.4501,6.3902,6.3901,0.0585,0.1130,0.0002,237.670,181.072,15.437,6.447,-6.5187,-3.2374,0.7818,-20.8949,20.8875,9.0358,-25.4878,17.2177,6.0000,6.5983,-128.6416,-26.8998
6.5601,6.5111,6.5101,0.0483,0.0916,0.0010,239.690,179.127,17.413,5.938,-6.4158,-3.3510,-0.4520,-21.5915,20.5262,8.9993,-26.0343,16.8477,6.0000,6.4829,-129.6415,-27.0559
6.6701,6.6092,6.6101,0.0553,0.0938,-0.0009,239.454,178.763,18.248,5.489,-4.5091,-2.0003,-0.4828,-22.0791,20.3114,8.9675,-26.5737,16.4673,6.0000,6.5991,-130.5568,-26.2312
6.7601,6.7086,6.7101,0.0440,0.1047,-0.0015,240.727,178.884,16.980,5.635,-4.2654,-1.9698,0.6378,-22.4716,20.1255,9.0218,-27.0099,16.1490,6.0000,6.7305,-131.2411,-26.1953
6.8701,6.8216,6.8201,0.0445,0.1032,0.0015,239.486,180.495,15.660,5.649,-5.2389,-2.9664,0.3520,-23.0471,19.7998,9.0593,-27.5373,15.7522,6.0000,6.7573,-132.0486,-26.4384
6.9801,6.9281,6.9301,0.0442,0.0947,-0.0020,239.335,180.793,17.202,5.887,-6.0393,-3.8322,-0.2705,-23.7107,19.3787,9.0292,-28.0587,15.3476,6.0000,6.6400,-132.8511,-26.6526
7.0901,7.0319,7.0301,0.0558,0.1187,0.0019,239.901,181.740,16.871,7.302,-6.4102,-4.3122,-0.7486,-24.3816,18.9339,8.9641,-28.5748,14.9362,6.0000,6.4896,-133.6506,-26.6764
7.2001,7.1493,7.1501,0.0497,0.0939,-0.0008,241.340,180.808,15.828,7.819,-4.3560,-2.6026,0.2873,-24.8682,18.6409,9.0003,-29.0861,14.5189,6.0000,6.5989,-134.3586,-26.5508
7.3101,7.2516,7.2501,0.0530,0.0926,0.0015,240.619,180.849,14.914,6.416,-4.4066,-2.7988,0.6535,-25.3602,18.3245,9.0622,-29.5932,14.0964,6.0000,6.7028,-134.9831,-26.6982
7.4101,7.3502,7.3501,0.0521,0.1052,0.0001,241.343,180.581,14.782,6.982,-5.1061,-3.6089,-0.1464,-25.8804,17.9523,9.0366,-30.0511,13.7088,6.0000,6.6620,-135.5122,-26.6290
7.5101,7.4600,7.4601,0.0490,0.0868,-0.0001,241.040,179.188,16.546,5.670,-5.8200,-4.4540,-0.8161,-26.4556,17.5130,8.9731,-30.5066,13.3182,6.0000,6.5276,-136.0154,-26.5967
7.6001,7.5481,7.5501,0.0484,0.1059,-0.0020,240.938,178.898,15.214,8.001,-4.9669,-3.7181,0.1535,-26.8880,17.1920,8.9925,-30.9150,12.9649,6.0000,6.5424,-136.4053,-26.7229
7.7101,7.6614,7.6601,0.0483,0.0945,0.0013,241.275,177.659,16.767,9.208,-4.1025,-2.9852,0.2140,-27.3425,16.8603,9.0190,-31.4126,12.5313,6.0000,6.6468,-136.7818,-26.5246
7.8201,7.7584,7.7601,0.0560,0.0839,-0.0017,241.292,179.770,15.979,8.207,-4.8746,-3.8883,-0.2368,-27.8868,16.4231,8.9937,-31.9092,12.0966,6.0000,6.6047,-137.1019,-26.4613
7.9101,7.8482,7.8501,0.0548,0.0900,-0.0019,241.508,178.388,16.112,7.480,-5.5086,-4.6381,-0.0802,-28.3596,16.0275,9.0067,-32.3154,11.7407,6.0000,6.5441,-137.3165,-26.8547
8.0101,7.9520,7.9501,0.0515,0.1007,0.0019,241.481,177.652,15.361,6.573,-4.1338,-3.3162,-0.0065,-28.7801,15.6871,8.9888,-32.7669,11.3457,6.0000,6.5907,-137.4543,-26.4743
8.1101,8.0614,8.0601,0.0421,0.0836,0.0013,242.127,177.501,15.427,8.167,-4.5836,-3.8866,0.0593,-29.2418,15.2945,8.9975,-33.2194,10.9516,6.0000,6.5901,-137.5307,-26.5625
8.2001,8.1488,8.1501,0.0492,0.0816,-0.0013,241.378,179.014,16.693,7.418,-5.1239,-4.5253,0.1967,-29.6843,14.9059,9.0012,-33.6277,10.5983,6.0000,6.5479,-137.5440,-26.7835
8.3001,8.2385,8.2401,0.0538,0.0874,-0.0016,240.131,180.132,15.638,6.511,-3.8565,-3.2774,-0.1715,-30.0825,14.5641,9.0029,-34.0833,10.2078,6.0000,6.6153,-137.4518,-26.5052
8.3801,8.3319,8.3301,0.0414,0.0972,0.0018,240.811,179.514,16.559,7.338,-4.3564,-3.8566,0.2470,-30.4401,14.2455,9.0167,-34.4495,9.8975,6.0000,6.6212,-137.3362,-26.6135
8.4901,8.4296,8.4301,0.0551,0.1131,-0.0005,238.928,178.076,15.729,6.493,-5.0724,-4.6535,-0.3293,-30.9803,13.7513,8.9833,-34.9560,9.4743,6.0000,6.5392,-137.1066,-26.6465
8.6001,8.5502,8.5501,0.0471,0.0975,0.0001,238.066,177.689,15.606,8.351,-3.6938,-3.3094,0.4481,-31.4137,13.3598,9.0201,-35.4666,9.0561,6.0000,6.6203,-136.7355,-26.6509
8.7101,8.6506,8.6501,0.0527,0.1094,0.0005,239.248,177.936,15.002,7.517,-4.3869,-4.0434,0.0618,-31.9033,12.9079,9.0173,-35.9818,8.6437,6.0000,6.6093,-136.2904,-26.6716
8.8101,8.7598,8.7601,0.0427,0.1186,-0.0003,240.393,177.357,16.916,6.048,-4.9624,-4.6434,-0.4648,-32.3771,12.4654,8.9825,-36.4548,8.2745,6.0000,6.5460,-135.7994,-26.6095
8.9301,8.8819,8.8801,0.0497,0.0860,0.0018,240.473,176.802,17.677,5.530,-3.9018,-3.6299,0.5214,-32.8523,12.0232,9.0272,-37.0288,7.8398,6.0000,6.6233,-135.0629,-26.7072
9.0301,8.9682,8.9701,0.0511,0.1097,-0.0019,240.351,177.665,16.505,5.031,-4.5430,-4.2399,-0.3055,-33.3176,11.5890,8.9906,-37.5128,7.4852,6.0000,6.5686,-134.3852,-26.5892
9.1301,9.0784,9.0801,0.0455,0.1121,-0.0017,241.546,179.655,15.332,7.688,-4.2507,-3.9726,0.1794,-33.7368,11.1971,9.0090,-38.0023,7.1383,6.0000,6.5942,-133.5922,-26.6572
9.2601,9.2018,9.2001,0.0559,0.0858,0.0017,240.171,179.703,14.759,7.562,-4.2878,-3.9748,-0.1059,-34.2947,10.6803,8.9998,-38.6476,6.7001,6.0000,6.5992,-132.4539,-26.5452
9.3501,9.2889,9.2901,0.0532,0.1182,-0.0012,241.321,178.357,15.404,6.977,-5.0288,-4.5891,-0.1881,-34.7173,10.2931,9.0034,-39.1004,6.4059,6.0000,6.5653,-131.5843,-26.7295
9.4601,9.4091,9.4101,0.0476,0.1030,-0.0010,242.240,179.799,16.705,5.890,-4.0789,-3.7441,-0.2619,-35.1708,9.8775,8.9915,-39.6608,6.0573,6.0000,6.5928,-130.4073,-26.4920
9.5701,9.5217,9.5201,0.0429,0.0877,0.0015,240.697,180.850,16.509,7.138,-4.8937,-4.3405,0.1650,-35.6776,9.4245,8.9996,-40.2291,5.7217,6.0000,6.5716,-129.1445,-26.6639
9.6701,9.6087,9.6101,0.0543,0.0944,-0.0015,240.952,179.879,17.738,6.695,-4.0750,-3.6568,0.0683,-36.1011,9.0480,9.0027,-40.7527,5.4287,6.0000,6.5965,-127.9005,-26.5856
9.7701,9.7092,9.7101,0.0592,0.1141,-0.0009,241.023,179.288,19.079,6.040,-5.0606,-4.3104,-0.1189,-36.5640,8.6486,8.9979,-41.2829,5.1480,6.0000,6.5781,-126.5836,-26.6193
9.8901,9.8302,9.8301,0.0592,0.1076,0.0000,239.757,177.980,18.971,8.195,-4.5422,-3.8435,0.0064,-37.1135,8.1852,8.9966,-41.9280,4.8283,6.0000,6.5719,-124.9008,-26.6339
9.9901,9.9412,9.9401,0.0415,0.0968,0.0010,238.993,178.614,19.205,7.443,-4.1266,-3.4943,0.2073,-37.5595,7.8152,9.0011,-42.4728,4.5770,6.0000,6.5875,-123.4024,-26.6095
10.0901,10.0390,10.0401,0.0430,0.0904,-0.0011,238.477,177.362,17.653,6.225,-4.8908,-3.8733,0.1375,-38.0297,7.4395,8.9976,-43.0241,4.3401,6.0000,6.5800,-121.8381,-26.6073
10.2001,10.1398,10.1401,0.0537,0.0947,-0.0003,238.932,176.617,16.075,7.235,-4.9912,-3.8198,0.0646,-38.5447,7.0394,9.0010,-43.6377,4.0971,6.0000,6.5850,-120.0312,-26.6188
10.2901,10.2386,10.2401,0.0454,0.0970,-0.0015,238.904,176.708,16.096,7.561,-4.9945,-3.7021,-0.0443,-38.9847,6.7122,8.9978,-44.1451,3.9125,6.0000,6.5740,-118.4962,-26.6362
10.3901,10.3394,10.3401,0.0409,0.0993,-0.0007,238.587,178.509,16.922,7.363,-4.8682,-3.5193,0.0106,-39.4732,6.3601,8.9970,-44.7144,3.7229,6.0000,6.5703,-116.7255,-26.6448
10.5001,10.4395,10.4401,0.0576,0.0857,-0.0006,240.503,178.390,16.105,7.642,-4.7421,-3.3437,0.1463,-40.0136,5.9855,8.9981,-45.3468,3.5341,6.0000,6.5728,-114.7017,-26.6439
10.5801,10.5295,10.5301,0.0413,0.0836,-0.0006,241.859,179.586,16.696,8.441,-4.7407,-3.2391,0.1334,-40.4004,5.7250,9.0009,-45.8105,3.4101,6.0000,6.5874,-113.1803,-26.6075
10.6801,10.6209,10.6201,0.0551,0.1111,0.0008,241.903,180.919,15.521,7.491,-5.4662,-3.4005,-0.0318,-40.9173,5.3979,8.9991,-46.3942,3.2714,6.0000,6.5783,-111.2352,-26.6297
10.7902,10.7406,10.7402,0.0424,0.0864,0.0004,239.948,181.560,15.036,8.149,-5.4928,-3.2286,0.1250,-41.4869,5.0542,8.9992,-47.0410,3.1403,6.0000,6.5779,-109.0292,-26.6331
10.8902,10.8321,10.8302,0.0538,0.0939,0.0020,240.424,180.057,16.833,8.365,-5.2514,-3.0143,0.0401,-42.0252,4.7512,8.9983,-47.6327,3.0410,6.0000,6.5667,-106.9766,-26.6734
10.9902,10.9311,10.9302,0.0511,0.1079,0.0010,239.699,178.193,15.421,7.591,-4.7073,-2.7298,0.1435,-42.5346,4.4707,9.0023,-48.2273,2.9612,6.0000,6.5925,-104.8664,-26.5986
11.0902,11.0411,11.0402,0.0431,0.0970,0.0009,239.678,177.762,15.905,8.096,-6.0258,-2.8724,-0.0527,-43.1036,4.1914,9.0026,-48.8243,2.9013,6.0000,6.5702,-102.7245,-26.6992
11.1902,11.1388,11.1402,0.0429,0.1076,-0.0014,240.451,178.720,17.145,8.763,-5.3986,-2.5769,-0.0410,-43.6491,3.9337,9.0020,-49.4229,2.8615,6.0000,6.5773,-100.5366,-26.6628
11.3002,11.2514,11.2502,0.0472,0.1092,0.0013,240.012,178.644,15.561,7.302,-5.1939,-2.3809,-0.0838,-44.2554,3.6670,9.0046,-50.0826,2.8412,6.0000,6.5899,-98.0823,-26.6320
11.4202,11.3590,11.3602,0.0532,0.1009,-0.0011,241.096,179.930,15.257,8.049,-6.1832,-2.3010,-0.1906,-44.9703,3.3944,8.9961,-50.8025,2.8475,6.0000,6.5615,-95.3727,-26.6745
11.5202,11.4683,11.4702,0.0406,0.1110,-0.0019,242.080,178.616,15.461,7.027,-5.4512,-2.0495,0.1443,-45.5237,3.1901,9.0049,-51.4018,2.8757,6.0000,6.5910,-93.0780,-26.6300
11.6402,11.5902,11.5902,0.0461,0.0811,0.0001,241.126,179.280,15.039,7.709,-6.1371,-1.8631,0.1345,-46.2460,2.9654,9.0001,-52.1192,2.9369,6.0000,6.5770,-90.2943,-26.6445
11.7402,11.6798,11.6802,0.0539,0.0938,-0.0004,240.486,180.139,14.365,6.711,-5.9945,-1.6837,-0.0321,-46.8603,2.8006,9.0016,-52.7145,3.0109,6.0000,6.5641,-87.9592,-26.7163
11.8402,11.7809,11.7802,0.0555,0.1132,0.0007,240.962,179.289,15.365,6.342,-5.5701,-1.5310,-0.0515,-47.4419,2.6523,9.0038,-53.3070,3.1056,6.0000,6.5870,-85.5969,-26.6367
11.9602,11.8993,11.9002,0.0548,0.1119,-0.0008,241.049,180.184,17.209,7.647,-6.7221,-1.1788,-0.1315,-48.1941,2.5052,8.9999,-54.0130,3.2466,6.0000,6.5705,-82.7563,-26.6715
12.0802,12.0217,12.0202,0.0563,0.0952,0.0015,239.117,180.189,18.346,6.256,-6.2662,-0.9800,0.0663,-48.9492,2.3897,9.0006,-54.7125,3.4170,6.0000,6.5602,-79.9105,-26.7237
12.1702,12.1209,12.1202,0.0446,0.0933,0.0007,240.597,180.331,18.996,5.982,-5.7129,-0.8942,0.0285,-49.4869,2.3162,9.0060,-55.2321,3.5639,6.0000,6.5849,-77.7644,-26.6668
12.2802,12.2194,12.2202,0.0526,0.0853,-0.0008,241.458,179.928,19.438,6.468,-6.6576,-0.4595,-0.1836,-50.2007,2.2631,8.9995,-55.8606,3.7652,6.0000,6.5612,-75.1545,-26.7080
12.3702,12.3117,12.3102,0.0544,0.1070,0.0015,241.057,178.775,16.962,7.740,-5.9969,-0.4436,0.0150,-50.7602,2.2332,8.9985,-56.3689,3.9475,6.0000,6.5688,-73.0220,-26.6646
12.4702,12.4218,12.4202,0.0423,0.0819,0.0016,241.953,180.031,17.197,7.440,-6.1086,-0.1801,-0.0329,-51.3922,2.2235,8.9977,-56.9268,4.1682,6.0000,6.5697,-70.6583,-26.6521
12.5602,12.5116,12.5102,0.0406,0.0847,0.0014,242.591,180.934,17.798,6.100,-6.6926,0.2408,0.0318,-51.9654,2.2360,8.9987,-57.4223,4.3828,6.0000,6.5681,-68.5437,-26.6692
12.6602,12.6004,12.6002,0.0522,0.1084,0.0002,242.454,181.205,16.047,5.881,-6.3498,0.3262,0.0826,-52.6100,2.2764,8.9970,-57.9651,4.6385,6.0000,6.5574,-66.2168,-26.6993
12.7702,12.7098,12.7102,0.0535,0.1108,-0.0004,240.540,181.514,15.009,7.682,-6.0530,0.4474,0.2745,-53.2957,2.3378,9.0027,-58.5520,4.9401,6.0000,6.5711,-63.6794,-26.6949
12.8902,12.8306,12.8302,0.0585,0.1183,0.0004,241.542,181.996,15.329,7.572,-6.0603,0.7273,0.2354,-54.0484,2.4402,9.0015,-59.1797,5.2928,6.0000,6.5756,-60.9479,-26.6630
