t_s,stamp_s,t_true,latency_s,period_s,stamp_err_s,u,v,w,h,own_vx,own_vy,own_vz,drone_x,drone_y,drone_z,tgt_x,tgt_y,tgt_z,true_range_m,origin_hdg,origin_att
2.9600,2.8997,2.9000,0.0555,0.2939,-0.0003,239.405,178.547,26.992,17.931,-0.1647,2.9494,0.0944,8.5398,17.4453,9.2877,10.0849,20.9652,6.0000,5.0324,23.6923,-40.1025
3.2500,3.1985,3.2000,0.0466,0.2710,-0.0015,239.366,177.595,18.530,9.061,-2.6999,-1.0510,-0.8545,7.9867,17.4692,9.1324,11.5882,21.8274,6.0000,6.4442,39.5514,-28.5756
3.5400,3.4785,3.4800,0.0598,0.2894,-0.0015,238.822,176.784,15.016,5.508,-0.4470,1.0040,-1.2479,7.5509,17.4529,8.7033,12.7170,23.1400,6.0000,8.1317,42.2622,-19.0260
3.8300,3.7699,3.7700,0.0505,0.2633,-0.0001,240.415,179.429,14.396,6.064,2.4706,4.2189,-0.0367,8.0538,18.4315,8.5992,13.3306,24.7589,6.0000,8.6273,39.8312,-17.1723
4.1000,4.0404,4.0400,0.0514,0.2178,0.0004,239.212,179.610,14.082,4.816,4.1807,6.7152,0.8426,9.0767,20.0751,8.7692,13.3730,26.3712,6.0000,8.0961,34.3100,-19.6098
4.3200,4.2601,4.2600,0.0503,0.2220,0.0001,240.895,179.711,16.023,5.346,4.8623,8.5566,1.2791,10.1215,21.8758,9.0322,13.0248,27.6405,6.0000,7.1144,26.7285,-24.7768
4.5500,4.4918,4.4900,0.0584,0.2077,0.0018,240.555,179.751,18.754,10.208,3.8696,5.9574,0.0178,11.0950,23.5070,9.1001,12.3380,28.8344,6.0000,6.2683,13.1331,-29.1241
4.7600,4.6986,4.7000,0.0547,0.2917,-0.0014,239.874,178.355,19.258,9.774,3.0032,1.4583,-0.5906,11.7543,23.9903,8.9973,11.8282,29.9830,6.0000,6.6831,0.7209,-26.1638
5.0600,5.0018,5.0000,0.0582,0.2780,0.0018,239.811,180.231,14.883,6.587,1.9579,4.3728,-0.1197,12.4356,24.9281,8.8815,11.6286,31.7622,6.0000,7.4451,-6.7466,-22.3392
5.3300,5.2812,5.2800,0.0488,0.2624,0.0011,241.368,178.993,17.428,7.103,1.1726,7.6704,0.4513,12.8056,26.7598,8.9665,11.9968,33.3325,6.0000,7.2401,-7.0215,-23.7465
5.6000,5.5483,5.5500,0.0469,0.2684,-0.0017,242.266,179.670,19.190,9.898,0.8064,7.5805,-0.2113,13.0516,29.0195,9.0113,12.8457,34.7040,6.0000,6.4175,-2.0764,-27.4823
5.8700,5.8183,5.8200,0.0468,0.2029,-0.0017,241.801,180.892,19.268,8.708,-0.1821,1.5962,-0.1061,13.0944,29.8992,8.9638,14.0871,35.7338,6.0000,6.6012,9.6596,-26.1921
6.0900,6.0291,6.0300,0.0509,0.2855,-0.0009,241.340,181.605,15.996,5.936,-0.6682,-0.2739,0.5989,12.9435,29.8515,9.0422,15.2761,36.3046,6.0000,7.4898,19.8721,-23.5392
6.3801,6.3213,6.3200,0.0598,0.2374,0.0012,241.168,179.324,13.103,5.567,1.6397,3.7972,0.1119,13.2414,30.6498,9.1140,16.6347,37.3776,6.0000,8.1381,26.7542,-22.1044
6.6201,6.5597,6.5601,0.0569,0.2661,-0.0004,240.333,180.929,10.550,5.697,3.1536,6.3484,-0.1925,13.9196,32.0398,9.0831,17.4263,38.5746,6.0000,8.0163,28.2307,-22.2177
6.8901,6.8304,6.8301,0.0544,0.2678,0.0004,240.573,180.215,16.028,7.685,4.3003,8.6673,-0.3506,15.0098,34.2244,8.9963,17.8694,40.1255,6.0000,7.1930,25.8661,-24.1708
7.1601,7.1015,7.1001,0.0528,0.2771,0.0014,238.959,178.954,18.495,10.248,3.8811,7.8086,0.3288,16.1553,36.5821,9.0132,17.7957,41.7367,6.0000,6.1726,17.6606,-28.6941
7.4301,7.3801,7.3801,0.0478,0.2191,0.0001,239.977,179.908,19.136,9.615,2.4384,1.5729,-0.0158,16.8962,37.4640,9.0446,17.2128,43.2407,6.0000,6.5190,3.1437,-27.3463
7.6601,7.5987,7.6001,0.0516,0.2036,-0.0013,240.186,180.363,16.351,7.841,1.8091,1.3992,-0.6075,17.3588,37.6427,8.9189,16.5189,44.4310,6.0000,7.4212,-7.0409,-22.7304
7.8601,7.8112,7.8101,0.0410,0.2538,0.0011,239.560,180.772,13.551,6.287,0.8563,4.4851,-0.1428,17.5701,38.4138,8.8708,16.1747,45.5775,6.0000,7.8281,-11.0335,-21.1046
8.1301,8.0700,8.0701,0.0538,0.2218,-0.0001,240.047,178.793,15.203,6.171,-0.0717,7.5076,0.2934,17.6129,40.2323,8.9211,16.1590,47.1904,6.0000,7.6701,-11.8120,-21.9701
8.3501,8.2989,8.3001,0.0455,0.2077,-0.0012,241.348,179.094,17.000,8.466,-0.5027,9.6373,0.4637,17.5199,42.2455,9.0170,16.5282,48.4537,6.0000,6.9562,-9.0809,-25.2428
8.5701,8.5092,8.5101,0.0572,0.2371,-0.0009,240.303,179.357,19.181,10.371,-0.5196,7.5295,-0.2113,17.4035,44.1224,9.0014,17.2142,49.5770,6.0000,6.2095,-1.9920,-28.3842
8.8101,8.7484,8.7501,0.0557,0.2436,-0.0017,240.269,180.280,20.611,11.518,-1.0835,2.1331,-0.1077,17.1839,44.9149,8.9663,18.2676,50.5515,6.0000,6.4427,10.8824,-26.9152
9.0601,8.9986,9.0001,0.0560,0.2100,-0.0015,240.910,180.160,16.434,7.712,-1.2418,0.2595,0.5194,16.8212,44.9370,9.0465,19.6004,51.2329,6.0000,7.5101,23.8153,-23.5073
9.2601,9.2106,9.2101,0.0492,0.2011,0.0005,238.936,179.033,13.781,6.660,0.7777,3.1233,0.1778,16.8922,45.4459,9.0966,20.6027,51.8875,6.0000,8.0377,29.9336,-22.2617
9.4701,9.4205,9.4201,0.0409,0.2490,0.0004,239.437,180.559,11.090,6.474,2.5138,5.3797,-0.0887,17.3367,46.4680,9.0903,21.4559,52.8101,6.0000,8.1544,32.9923,-21.8757
9.7201,9.6704,9.6701,0.0447,0.2633,0.0003,238.184,179.541,12.537,6.480,4.1130,7.5449,-0.2753,18.2610,48.2094,9.0323,22.1331,54.1423,6.0000,7.6907,33.1426,-22.8047
10.0001,9.9399,9.9401,0.0575,0.2493,-0.0003,238.973,180.743,18.064,9.818,5.1623,9.5088,-0.1585,19.6250,50.6962,8.9805,22.3867,55.7950,6.0000,6.5016,28.4488,-26.7896
10.2401,10.1883,10.1901,0.0451,0.2558,-0.0018,240.752,179.540,19.471,12.719,3.0719,4.4446,0.2125,20.4986,52.1209,9.0433,22.1585,57.2118,6.0000,6.1394,18.0674,-29.1870
10.5001,10.4487,10.4501,0.0410,0.2803,-0.0014,240.378,180.782,19.594,8.524,1.9554,-0.6503,-0.3250,21.0665,52.3303,9.0018,21.4691,58.6042,6.0000,6.9495,3.6768,-25.1297
10.8002,10.7384,10.7402,0.0508,0.2273,-0.0018,239.193,180.783,16.602,5.653,1.0737,3.3759,-0.2344,21.4807,52.8867,8.8755,20.7193,59.7728,6.0000,7.4859,-6.3173,-22.1636
11.0302,10.9706,10.9702,0.0512,0.2686,0.0005,239.200,180.442,19.033,8.291,1.9376,-0.5505,0.0972,21.8707,52.9609,8.8833,20.0723,58.5588,6.0000,6.5312,-17.8038,-25.7071
11.2902,11.2393,11.2402,0.0428,0.2070,-0.0008,240.849,181.223,17.231,7.848,4.0776,-3.7786,0.3383,22.7635,52.1808,8.9553,18.9755,57.4583,6.0000,7.1204,-35.6574,-24.0687
11.5102,11.4497,11.4502,0.0511,0.2496,-0.0005,241.908,179.065,15.659,7.357,3.7166,-3.5344,0.5024,23.6930,51.3134,9.0610,17.8199,56.8284,6.0000,8.6044,-46.8073,-20.4696
11.7502,11.6989,11.7002,0.0445,0.2897,-0.0013,241.390,180.347,13.715,4.847,-0.4549,-0.5679,0.2027,23.8320,51.0061,9.1275,16.4204,56.5109,6.0000,9.7348,-53.3966,-18.4142
12.0402,11.9919,11.9902,0.0431,0.2735,0.0017,240.771,179.093,12.456,3.024,-4.2511,1.8939,-0.0442,22.9207,51.3489,9.1348,14.6939,56.6609,6.0000,10.2701,-57.1451,-17.4662
12.3302,12.2714,12.2702,0.0580,0.2275,0.0012,240.591,180.114,13.337,4.843,-7.1112,3.4832,-0.1940,21.0858,52.2422,9.0898,12.9628,56.6382,6.0000,9.7268,-61.5764,-18.1955
12.5502,12.5000,12.5002,0.0467,0.2490,-0.0002,240.011,179.399,16.284,6.572,-9.1027,4.1076,-0.2652,19.1849,53.1204,9.0346,11.7130,56.2254,6.0000,8.6277,-67.4361,-20.2253
12.8002,12.7504,12.7502,0.0489,0.2425,0.0002,238.583,178.360,20.187,7.580,-10.9902,3.9923,-0.2213,16.5751,54.1398,8.9776,10.4806,55.3802,6.0000,6.8783,-78.5024,-25.1853
13.0602,13.0005,13.0002,0.0576,0.2407,0.0003,238.727,179.754,22.303,11.034,-5.7689,3.5391,0.1286,14.6569,55.0747,9.0087,9.5234,54.1564,6.0000,6.0007,-100.1483,-29.5510
13.3102,13.2512,13.2502,0.0520,0.2108,0.0010,237.924,178.922,19.180,9.296,-0.9474,4.5571,0.0132,14.1556,56.1360,9.0200,9.0002,52.7566,6.0000,6.8468,-123.2451,-25.7049
13.5302,13.4715,13.4702,0.0592,0.2867,0.0013,238.486,177.887,14.817,8.000,-1.6077,2.5382,-0.2928,13.9130,56.8621,8.9515,8.8920,51.4440,6.0000,7.9399,-137.1763,-21.4223
13.8102,13.7620,13.7602,0.0475,0.2449,0.0018,239.199,179.141,13.063,4.062,-3.7503,-1.8653,-0.0237,13.0183,56.6841,8.9250,8.5668,49.8038,6.0000,8.6878,-147.0873,-19.3082
14.0702,14.0098,14.0102,0.0565,0.2907,-0.0004,240.777,180.409,10.614,4.625,-4.9604,-4.8861,0.1148,11.8052,55.6084,8.9466,7.7952,48.4553,6.0000,8.7003,-150.7339,-19.4295
14.3602,14.3089,14.3102,0.0410,0.2938,-0.0014,240.331,179.627,15.504,7.358,-6.1391,-7.5938,0.1804,10.1255,53.6231,8.9953,6.4949,47.3123,6.0000,7.8575,-150.0936,-22.0025
14.6702,14.6086,14.6102,0.0553,0.2457,-0.0017,239.925,178.313,21.346,9.879,-6.3657,-8.1377,-0.2274,8.0904,51.0304,8.9967,4.7649,46.6590,6.0000,6.2379,-142.7409,-28.1947
14.9202,14.8612,14.8602,0.0536,0.2963,0.0009,239.833,177.403,23.211,11.481,-2.0197,-3.9241,-0.1121,7.3213,49.8120,8.9586,3.2709,46.6215,6.0000,5.9248,-128.2283,-29.4110
15.2103,15.1596,15.1603,0.0431,0.2499,-0.0007,240.577,177.609,19.940,9.045,1.8042,-1.3626,0.5278,7.6080,49.2609,9.0144,1.5459,46.8081,6.0000,7.1842,-112.0409,-24.3615
15.4703,15.4121,15.4103,0.0562,0.2491,0.0019,240.675,179.219,14.028,4.408,-2.3974,-2.2878,0.2459,7.2549,48.7237,9.1017,0.0229,46.5008,6.0000,8.1619,-107.0739,-21.9410
15.7103,15.6589,15.6603,0.0449,0.2500,-0.0014,239.169,180.549,15.947,5.008,-5.6541,-3.0297,-0.0728,6.0891,48.0423,9.1032,-1.2371,45.8140,6.0000,8.2475,-106.9083,-21.7145
15.9603,15.9102,15.9103,0.0496,0.2246,-0.0001,240.989,179.195,17.998,5.448,-8.1007,-3.8421,-0.3115,4.2239,47.1411,9.0406,-2.2856,44.7492,6.0000,7.5563,-110.1710,-23.3053
16.1903,16.1395,16.1403,0.0469,0.2571,-0.0007,239.719,179.839,19.272,7.217,-8.8808,-4.3140,-0.1323,2.1795,46.1567,8.9765,-2.9327,43.5352,6.0000,6.4521,-117.1464,-26.9744
16.4603,16.4002,16.4003,0.0544,0.2668,-0.0001,240.275,178.287,19.740,8.179,-3.8282,-0.7040,0.0831,0.7999,45.6980,8.9879,-3.2368,41.9512,6.0000,6.2469,-132.8670,-28.0583
16.7203,16.6721,16.6703,0.0462,0.2875,0.0018,239.933,180.056,17.466,7.381,-1.7671,0.8925,0.0405,0.3170,45.9827,9.0089,-3.4001,40.4051,6.0000,7.3308,-146.3073,-23.7958
17.0103,16.9617,16.9603,0.0491,0.2928,0.0014,238.969,179.697,12.530,5.783,-3.5700,-3.2886,-0.0159,-0.5685,45.3835,9.0082,-4.1214,38.8313,6.0000,8.0228,-151.5428,-21.6218
17.3203,17.2586,17.2603,0.0550,0.2727,-0.0017,239.784,181.088,14.379,7.361,-5.0326,-6.4606,-0.0305,-1.9959,43.6547,8.9995,-5.4347,37.5293,6.0000,7.6226,-150.6973,-22.7532
17.6003,17.5411,17.5403,0.0525,0.2462,0.0008,240.937,181.440,19.250,7.999,-6.1946,-8.1581,0.1139,-3.6256,41.4974,9.0050,-6.9566,36.8366,6.0000,6.4505,-144.4518,-27.2661
17.8503,17.7916,17.7903,0.0516,0.2264,0.0013,242.083,179.251,21.258,10.299,-2.0064,-3.7736,0.0228,-4.3818,40.3049,9.0175,-8.4421,36.6739,6.0000,6.2077,-131.8064,-28.5635
18.0703,18.0205,18.0203,0.0498,0.2469,0.0002,240.977,179.963,19.609,7.357,1.6412,-1.1866,-0.1009,-4.2243,39.9184,8.9968,-9.7472,36.8610,6.0000,6.9709,-118.9743,-25.0015
18.3303,18.2703,18.2703,0.0554,0.2567,-0.0000,241.472,179.597,14.392,5.692,-1.8226,-2.0824,-0.1298,-4.4220,39.4527,8.9472,-11.3002,36.8127,6.0000,7.9202,-111.0085,-21.4420
18.5903,18.5308,18.5303,0.0533,0.2705,0.0005,241.574,180.330,11.478,3.807,-5.3046,-2.9782,0.0585,-5.5874,38.7337,8.9513,-12.7633,36.2901,6.0000,8.1203,-108.7952,-20.9180
18.8703,18.8088,18.8103,0.0527,0.2167,-0.0015,240.645,179.791,16.421,4.076,-8.0997,-3.8873,0.1676,-7.6604,37.7148,8.9916,-14.0770,35.2555,6.0000,7.4788,-110.9632,-23.1517
19.0903,19.0316,19.0303,0.0574,0.2939,0.0012,239.883,180.648,17.905,5.788,-9.6483,-4.7597,0.0339,-9.6663,36.7418,9.0041,-14.8242,34.1720,6.0000,6.4803,-116.4761,-27.1215
19.3903,19.3303,19.3303,0.0516,0.2466,-0.0000,240.179,178.848,21.414,6.963,-3.7708,-0.7298,-0.0619,-11.2727,36.1657,8.9674,-15.3390,32.4573,6.0000,6.2335,-132.3596,-27.9099
19.6304,19.5802,19.5804,0.0402,0.2702,-0.0001,238.532,179.587,17.506,6.910,-1.3426,1.4831,0.4270,-11.6757,36.4652,9.0197,-15.4235,31.0212,6.0000,7.2500,-145.4475,-24.1730
19.9104,19.8618,19.8604,0.0452,0.2823,0.0015,239.621,178.802,12.667,3.948,-3.1402,-2.7436,0.1223,-12.4150,36.0368,9.0821,-15.9426,29.4317,6.0000,8.0824,-151.8852,-22.0181
