t_s,stamp_s,t_true,latency_s,period_s,stamp_err_s,u,v,w,h,own_vx,own_vy,own_vz,drone_x,drone_y,drone_z,tgt_x,tgt_y,tgt_z,true_range_m,origin_hdg,origin_att
17.3903,17.3290,17.3303,0.0575,0.1099,-0.0013,240.528,181.574,16.252,5.479,-4.9571,-2.6860,0.0053,-8.3532,37.3947,8.9365,-13.6745,34.2430,6.0000,6.8293,-120.6215,-24.9939
17.5003,17.4410,17.4403,0.0532,0.1322,0.0007,241.592,179.615,15.827,6.727,-5.9884,-3.3716,0.4623,-9.0213,37.0171,8.9889,-14.1933,33.8351,6.0000,6.7506,-121.5865,-25.8002
17.6303,17.5795,17.5803,0.0493,0.0852,-0.0008,242.121,179.847,15.169,7.952,-7.1518,-4.2037,0.3852,-9.9282,36.4866,9.0298,-14.7928,33.3362,6.0000,6.5215,-122.9113,-27.1848
17.7203,17.6683,17.6703,0.0410,0.1025,-0.0020,240.440,180.354,17.090,7.473,-6.0860,-3.5263,-0.5363,-10.4575,36.1816,8.9836,-15.1986,32.9798,6.0000,6.4338,-124.0158,-27.1233
17.8303,17.7820,17.7803,0.0461,0.0601,0.0017,238.917,178.486,16.225,6.476,-3.9457,-2.0750,-0.2433,-10.8954,35.9508,8.9632,-15.6833,32.5319,6.0000,6.5694,-125.5137,-26.3180
17.9003,17.8513,17.8503,0.0459,0.1084,0.0010,238.632,179.341,16.103,7.504,-3.2323,-1.6024,0.6200,-11.1363,35.8261,9.0113,-15.9850,32.2397,6.0000,6.7231,-126.4740,-26.1270
18.0203,17.9607,17.9603,0.0503,0.1285,0.0004,238.046,177.826,16.794,6.093,-4.3416,-2.5736,0.5429,-11.6617,35.5127,9.0723,-16.4890,31.7256,6.0000,6.8440,-128.1005,-26.1994
18.1503,18.0886,18.0903,0.0587,0.1362,-0.0018,238.114,176.923,16.093,7.408,-5.4394,-3.6186,-0.1164,-12.3678,35.0428,9.0573,-17.0153,31.1500,6.0000,6.7718,-129.9353,-26.3595
18.2903,18.2316,18.2303,0.0577,0.0932,0.0012,238.221,178.077,17.765,7.077,-6.4149,-4.6572,-0.7567,-13.2474,34.4086,8.9734,-17.5574,30.5084,6.0000,6.5109,-132.1272,-26.6745
18.3903,18.3291,18.3303,0.0554,0.1001,-0.0013,238.559,177.752,18.514,8.101,-5.4063,-3.8182,-0.0306,-13.7625,34.0502,8.9777,-17.9278,30.0364,6.0000,6.4877,-133.9224,-26.8203
18.4903,18.4423,18.4403,0.0434,0.1256,0.0020,237.664,179.893,18.198,7.768,-3.5731,-2.1214,0.4794,-14.1361,33.8200,9.0173,-18.2836,29.5533,6.0000,6.6536,-135.7961,-26.4798
18.6303,18.5684,18.5703,0.0552,0.1295,-0.0019,239.783,178.611,16.820,6.049,-4.3608,-3.2242,-0.0141,-14.7403,33.3763,9.0194,-18.7558,28.8587,6.0000,6.7386,-138.3530,-26.1390
18.7603,18.7017,18.7003,0.0559,0.0971,0.0014,238.639,178.039,18.076,6.094,-5.2270,-4.5102,-0.2683,-15.4189,32.7905,8.9881,-19.1658,28.1952,6.0000,6.6217,-140.7914,-26.3348
18.8603,18.7985,18.8003,0.0521,0.0757,-0.0018,240.813,178.239,17.909,8.225,-5.6471,-5.2669,0.2184,-15.9524,32.3027,9.0116,-19.4617,27.6733,6.0000,6.5251,-142.8204,-26.9879
18.9303,18.8787,18.8803,0.0485,0.0818,-0.0016,240.142,180.277,17.891,7.431,-4.4413,-3.7935,0.2537,-16.2450,32.0601,9.0168,-19.6584,27.3022,6.0000,6.5689,-144.3270,-26.8448
19.0203,18.9712,18.9703,0.0465,0.1355,0.0009,239.120,180.285,16.024,7.880,-3.8463,-3.1715,-0.6446,-16.5963,31.7639,8.9710,-19.8984,26.8185,6.0000,6.6296,-146.2530,-26.1355
19.1603,19.1118,19.1103,0.0448,0.0702,0.0015,238.436,179.327,15.783,8.770,-4.4761,-4.5948,0.3760,-17.2145,31.1406,9.0036,-20.2421,26.0521,6.0000,6.6214,-149.2322,-26.4862
19.2403,19.1910,19.1903,0.0479,0.1243,0.0006,239.514,178.240,17.032,7.892,-4.7956,-5.4215,0.3779,-17.5948,30.7089,9.0144,-20.4218,25.6070,6.0000,6.5473,-150.9930,-26.9161
19.3803,19.3190,19.3203,0.0591,0.0692,-0.0013,240.019,179.343,15.826,6.757,-3.6667,-3.6624,-0.2669,-18.1304,30.1541,8.9929,-20.7064,24.8168,6.0000,6.6213,-154.2203,-26.3822
19.4503,19.3916,19.3903,0.0568,0.1381,0.0013,239.358,180.421,16.230,7.774,-3.5617,-3.7390,0.5126,-18.3871,29.8662,9.0251,-20.8342,24.4167,6.0000,6.6780,-155.8027,-26.4494
19.5804,19.5299,19.5304,0.0440,0.0732,-0.0005,241.074,180.715,15.159,7.967,-3.9718,-5.3616,-0.0791,-18.8997,29.1842,9.0218,-21.0454,23.6659,6.0000,6.6291,-158.7364,-26.6281
19.6604,19.6101,19.6104,0.0421,0.1303,-0.0003,241.565,179.900,16.239,8.672,-4.1114,-6.1657,-0.5727,-19.2243,28.6970,8.9814,-21.1583,23.1994,6.0000,6.5280,-160.6013,-26.6767
19.8004,19.7503,19.7504,0.0489,0.1338,-0.0000,240.245,180.067,16.025,9.668,-3.1462,-3.9677,0.4740,-19.6915,28.0658,9.0213,-21.3244,22.3761,6.0000,6.6278,-163.9702,-26.6291
19.9404,19.8884,19.8904,0.0431,0.0958,-0.0020,238.901,179.629,14.409,8.043,-3.2225,-5.3779,-0.1049,-20.1408,27.3365,9.0230,-21.4500,21.5456,6.0000,6.6443,-167.2443,-26.5745
