t_s,estimator,maneuver,horizon_s,detect_hz,latency_s,jitter,meas_corr,predict_on,true_range_m,est_range_m,range_err_m,range_sigma_m,est_size_w_m,est_size_h_m,size_err_m,true_speed_mps,est_speed_mps,held_err_px,est_err_px,track_err_px,origin_hdg,origin_att,delayed_hdg,delayed_att,jittered_hdg,jittered_att,est_hdg,est_att,pred_hdg,pred_att,err_delayed_hdg,err_delayed_att,err_jittered_hdg,err_jittered_att,err_est_hdg,err_est_att,detect_count,detect_age_s,tracker_updates,tracker_rejects,imm_p0,imm_p1,imm_p2,chaser_vx,chaser_vy,chaser_vz,target_vx,target_vy,target_vz,timing_on,period_s,pkt_latency_s,meas_stamp_s,stamp_err_s
0.0100,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,19.4193,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,18.5716,-11.7368,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0000,0,0,0.0000,0.0000,0.0000,0.0666,0.1666,-0.0147,5.5437,2.2950,0.0000,1,0.0886,0.0453,0.0000,-0.0020
0.0200,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,19.4549,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,18.7056,-11.7142,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0000,0,0,0.0000,0.0000,0.0000,0.1329,0.3314,-0.0292,5.5158,2.3614,0.0000,1,0.0886,0.0453,0.0000,-0.0020
0.0300,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,19.4894,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,18.8373,-11.6919,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0000,0,0,0.0000,0.0000,0.0000,0.1987,0.4944,-0.0435,5.4870,2.4274,0.0000,1,0.0886,0.0453,0.0000,-0.0020
0.0400,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,19.5227,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,18.9668,-11.6699,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0000,0,0,0.0000,0.0000,0.0000,0.2641,0.6558,-0.0576,5.4575,2.4931,0.0000,1,0.0886,0.0453,0.0000,-0.0020
0.0500,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,19.5550,17.9840,-1.5710,9.0364,0.3600,0.1052,0.0187,6.0000,0.0000,3.1549,5.0337,0.1722,19.0940,-11.6483,18.4354,-11.7598,18.5519,-12.2750,18.5430,-12.2944,18.4550,-12.4854,-0.6586,-0.1116,-0.5421,-0.6268,-0.5510,-0.6461,1,0.0500,1,0,0.3333,0.3333,0.3333,0.3290,0.8154,-0.0715,5.4272,2.5584,0.0000,1,0.0886,0.0453,-0.0020,-0.0020
0.0600,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,19.5862,17.9648,-1.6214,9.0456,0.3600,0.1052,0.0187,6.0000,0.0000,3.1545,5.6722,0.1717,19.2190,-11.6270,18.4354,-11.7598,18.5519,-12.2750,18.5391,-12.3026,18.4320,-12.5326,-0.7836,-0.1329,-0.6671,-0.6481,-0.6799,-0.6757,1,0.0600,1,0,0.3333,0.3333,0.3333,0.3936,0.9733,-0.0852,5.3961,2.6233,0.0000,1,0.0886,0.0453,-0.0020,-0.0020
0.0700,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,19.6163,17.9423,-1.6739,9.0564,0.3600,0.1052,0.0187,6.0000,0.0000,3.1541,6.3395,0.1712,19.3418,-11.6060,18.4354,-11.7598,18.5519,-12.2750,18.5344,-12.3123,18.4077,-12.5816,-0.9064,-0.1539,-0.7899,-0.6691,-0.8074,-0.7063,1,0.0700,1,0,0.3333,0.3333,0.3333,0.4577,1.1296,-0.0987,5.3643,2.6879,0.0000,1,0.0886,0.0453,-0.0020,-0.0020
0.0800,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,19.6452,17.9166,-1.7286,9.0688,0.3600,0.1052,0.0185,6.0000,0.0000,3.1537,7.0252,0.1707,19.4624,-11.5853,18.4354,-11.7598,18.5519,-12.2750,18.5289,-12.3234,18.3821,-12.6325,-1.0270,-0.1745,-0.9105,-0.6897,-0.9334,-0.7381,1,0.0800,1,0,0.3333,0.3333,0.3333,0.5213,1.2843,-0.1120,5.3316,2.7521,0.0000,1,0.0886,0.0453,-0.0020,-0.0020
0.0900,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,19.6731,17.8878,-1.7854,9.0829,0.3600,0.1052,0.0183,6.0000,0.0000,3.1533,7.7227,0.1702,19.5808,-11.5650,18.4354,-11.7598,18.5519,-12.2750,18.5227,-12.3360,18.3551,-12.6852,-1.1454,-0.1948,-1.0289,-0.7100,-1.0581,-0.7710,1,0.0900,1,0,0.3333,0.3333,0.3333,0.5846,1.4373,-0.1250,5.2982,2.8158,0.0000,1,0.1182,0.0416,-0.0020,0.0000
0.1000,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,19.7000,17.8558,-1.8442,9.0986,0.3600,0.1052,0.0180,6.0000,0.0000,3.1529,8.4275,0.1696,19.6970,-11.5450,18.4354,-11.7598,18.5519,-12.2750,18.5157,-12.3500,18.3268,-12.7399,-1.2616,-0.2149,-1.1451,-0.7301,-1.1813,-0.8051,1,0.1000,1,0,0.3333,0.3333,0.3333,0.6474,1.5887,-0.1379,5.2640,2.8792,0.0000,1,0.1182,0.0416,-0.0020,0.0000
0.1100,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,19.7257,17.8208,-1.9050,9.1159,0.3600,0.1052,0.0177,6.0000,0.0000,3.1525,9.1366,0.1691,19.8110,-11.5253,18.4354,-11.7598,18.5519,-12.2750,18.5078,-12.3655,18.2971,-12.7965,-1.3756,-0.2346,-1.2591,-0.7498,-1.3032,-0.8402,1,0.1100,1,0,0.3333,0.3333,0.3333,0.7097,1.7386,-0.1506,5.2291,2.9422,0.0000,1,0.1182,0.0416,-0.0020,0.0000
0.1200,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,19.7504,17.7827,-1.9677,9.1348,0.3600,0.1052,0.0173,6.0000,0.0000,3.1520,9.8478,0.1686,19.9229,-11.5059,18.4354,-11.7598,18.5519,-12.2750,18.4991,-12.3823,18.2660,-12.8551,-1.4875,-0.2539,-1.3710,-0.7691,-1.4238,-0.8765,1,0.1200,1,0,0.3333,0.3333,0.3333,0.7716,1.8868,-0.1631,5.1934,3.0047,0.0000,1,0.1182,0.0416,-0.0020,0.0000
0.1300,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,19.7741,17.7417,-2.0323,9.1554,0.3600,0.1052,0.0168,6.0000,0.0000,3.1516,10.5599,0.1680,20.0326,-11.4868,18.4354,-11.7598,18.5519,-12.2750,18.4896,-12.4007,18.2333,-12.9158,-1.5972,-0.2730,-1.4807,-0.7882,-1.5430,-0.9138,1,0.1300,1,0,0.3333,0.3333,0.3333,0.8331,2.0336,-0.1754,5.1570,3.0668,0.0000,1,0.1182,0.0416,-0.0020,0.0000
0.1400,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,19.7967,18.1750,-1.6216,6.1450,0.3566,0.1059,0.0197,6.0000,5.2852,5.8639,7.4380,0.1675,20.1402,-11.4681,19.5808,-11.5650,20.1431,-12.3764,20.9272,-12.4441,29.8119,-13.0124,-0.5594,-0.0969,0.0029,-0.9084,0.7870,-0.9761,2,0.0500,2,0,0.3423,0.3388,0.3190,0.8941,2.1787,-0.1876,5.1198,3.1285,0.0000,1,0.1182,0.0416,0.0900,0.0000
0.1500,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,19.8182,18.1452,-1.6730,6.1684,0.3566,0.1059,0.0190,6.0000,5.2852,5.8636,7.8356,0.1669,20.2456,-11.4496,19.5808,-11.5650,20.1431,-12.3764,21.0950,-12.4618,30.0349,-13.0643,-0.6649,-0.1154,-0.1026,-0.9268,0.8494,-1.0122,2,0.0600,2,0,0.3423,0.3388,0.3190,0.9547,2.3224,-0.1995,5.0819,3.1897,0.0000,1,0.1182,0.0416,0.0900,0.0000
0.1600,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,19.8387,18.1126,-1.7261,6.1943,0.3566,0.1059,0.0183,6.0000,5.2852,5.8633,8.2495,0.1663,20.3489,-11.4315,19.5808,-11.5650,20.1431,-12.3764,21.2630,-12.4809,30.2612,-13.1179,-0.7682,-0.1335,-0.2059,-0.9450,0.9141,-1.0494,2,0.0700,2,0,0.3423,0.3388,0.3190,1.0148,2.4646,-0.2113,5.0433,3.2504,0.0000,1,0.1182,0.0416,0.0900,0.0000
0.1700,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,19.8582,18.0771,-1.7810,6.2225,0.3566,0.1059,0.0175,6.0000,5.2852,5.8631,8.6801,0.1657,20.4501,-11.4136,19.5808,-11.5650,20.1431,-12.3764,21.4314,-12.5012,30.4910,-13.1731,-0.8693,-0.1514,-0.3070,-0.9628,0.9813,-1.0876,2,0.0800,2,0,0.3423,0.3388,0.3190,1.0745,2.6053,-0.2228,5.0039,3.3107,0.0000,1,0.1182,0.0416,0.0900,0.0000
0.1800,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,19.8766,18.0389,-1.8376,6.2532,0.3566,0.1059,0.0167,6.0000,5.2852,5.8628,9.1276,0.1651,20.5491,-11.3961,19.5808,-11.5650,20.1431,-12.3764,21.6002,-12.5229,30.7243,-13.2300,-0.9684,-0.1689,-0.4061,-0.9804,1.0511,-1.1268,2,0.0900,2,0,0.3423,0.3388,0.3190,1.1338,2.7445,-0.2342,4.9638,3.3705,0.0000,1,0.1182,0.0416,0.0900,0.0000
0.1900,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,19.8940,17.9981,-1.8959,6.2862,0.3566,0.1059,0.0158,6.0000,5.2852,5.8625,9.5922,0.1645,20.6461,-11.3788,19.5808,-11.5650,20.1431,-12.3764,21.7695,-12.5459,30.9613,-13.2887,-1.0653,-0.1862,-0.5030,-0.9976,1.1234,-1.1670,2,0.1000,2,0,0.3423,0.3388,0.3190,1.1925,2.8823,-0.2455,4.9230,3.4299,0.0000,1,0.1182,0.0416,0.0900,0.0000
0.2000,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,19.9104,17.9545,-1.9558,6.3215,0.3566,0.1059,0.0150,6.0000,5.2852,5.8612,10.0731,0.1639,20.7412,-11.3619,19.5808,-11.5650,20.1431,-12.3764,21.9393,-12.5702,31.2022,-13.3491,-1.1604,-0.2031,-0.5981,-1.0145,1.1981,-1.2083,2,0.1100,2,0,0.3423,0.3388,0.3190,1.2508,3.0187,-0.2565,4.8815,3.4887,0.0000,1,0.1182,0.0416,0.0900,0.0000
0.2100,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,19.9257,17.9084,-2.0173,6.3591,0.3566,0.1059,0.0144,6.0000,5.2852,5.8604,10.5723,0.1637,20.8341,-11.3452,19.5808,-11.5650,20.1431,-12.3764,22.1098,-12.5958,31.4471,-13.4113,-1.2534,-0.2198,-0.6911,-1.0312,1.2757,-1.2506,2,0.1200,2,0,0.3423,0.3388,0.3190,1.3087,3.1536,-0.2674,4.8393,3.5470,0.0000,1,0.0881,0.0590,0.0900,0.0017
0.2200,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,19.9401,17.8597,-2.0804,6.3989,0.3566,0.1059,0.0139,6.0000,5.2852,5.8605,11.0906,0.1636,20.9247,-11.3288,19.5808,-11.5650,20.1431,-12.3764,22.2810,-12.6228,31.6961,-13.4754,-1.3439,-0.2362,-0.7816,-1.0477,1.3563,-1.2940,2,0.1300,2,0,0.3423,0.3388,0.3190,1.3661,3.2872,-0.2781,4.7964,3.6048,0.0000,1,0.0881,0.0590,0.0900,0.0017
0.2300,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,19.9534,17.8085,-2.1450,6.4410,0.3566,0.1059,0.0133,6.0000,5.2852,5.8606,11.6274,0.1634,21.0132,-11.3126,19.5808,-11.5650,20.1431,-12.3764,22.4530,-12.6511,31.9494,-13.5414,-1.4324,-0.2523,-0.8701,-1.0638,1.4398,-1.3385,2,0.1400,2,0,0.3423,0.3388,0.3190,1.4230,3.4193,-0.2886,4.7528,3.6621,0.0000,1,0.0881,0.0590,0.0900,0.0017
0.2400,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,19.9658,17.7547,-2.2110,6.4853,0.3566,0.1059,0.0126,6.0000,5.2852,5.8607,12.1831,0.1632,21.0996,-11.2968,19.5808,-11.5650,20.1431,-12.3764,22.6258,-12.6808,32.2071,-13.6092,-1.5188,-0.2682,-0.9565,-1.0796,1.5262,-1.3840,2,0.1500,2,0,0.3423,0.3388,0.3190,1.4795,3.5501,-0.2990,4.7085,3.7189,0.0000,1,0.0881,0.0590,0.0900,0.0017
0.2500,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,19.9771,17.6986,-2.2785,6.5317,0.3566,0.1059,0.0119,6.0000,5.2852,5.8607,12.7581,0.1631,21.1839,-11.2813,19.5808,-11.5650,20.1431,-12.3764,22.7996,-12.7119,32.4696,-13.6790,-1.6031,-0.2837,-1.0408,-1.0951,1.6157,-1.4306,2,0.1600,2,0,0.3423,0.3388,0.3190,1.5355,3.6796,-0.3091,4.6635,3.7751,0.0000,1,0.0881,0.0590,0.0900,0.0017
0.2600,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,19.9874,17.6401,-2.3474,6.5801,0.3566,0.1059,0.0111,6.0000,5.2852,5.8608,13.3526,0.1629,21.2661,-11.2661,19.5808,-11.5650,20.1431,-12.3764,22.9744,-12.7443,32.7368,-13.7508,-1.6853,-0.2989,-1.1230,-1.1103,1.7084,-1.4782,2,0.1700,2,0,0.3423,0.3388,0.3190,1.5910,3.8077,-0.3192,4.6179,3.8308,0.0000,1,0.0881,0.0590,0.0900,0.0017
0.2700,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,19.9968,20.0838,0.0871,4.6876,0.3787,0.1132,0.0119,6.0000,4.2652,6.2708,7.6540,0.1627,21.3462,-11.2512,20.8341,-11.3452,21.1231,-12.3545,21.8846,-12.4168,27.8588,-12.6431,-0.5120,-0.0940,-0.2231,-1.1033,0.5385,-1.1657,3,0.0600,3,0,0.4798,0.3684,0.1517,1.6461,3.9345,-0.3290,4.5716,3.8859,0.0000,1,0.0881,0.0590,0.2117,0.0017
0.2800,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,20.0051,20.0490,0.0439,4.7311,0.3787,0.1132,0.0128,6.0000,4.2652,6.2707,7.8667,0.1625,21.4242,-11.2365,20.8341,-11.3452,21.1231,-12.3545,21.9962,-12.4262,28.0048,-12.6819,-0.5900,-0.1086,-0.3011,-1.1180,0.5720,-1.1897,3,0.0700,3,0,0.4798,0.3684,0.1517,1.7007,4.0601,-0.3387,4.5246,3.9405,0.0000,1,0.0881,0.0590,0.2117,0.0017
0.2900,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,20.0125,20.0117,-0.0008,4.7774,0.3787,0.1132,0.0137,6.0000,4.2652,6.2706,8.0914,0.1622,21.5001,-11.2222,20.8341,-11.3452,21.1231,-12.3545,22.1080,-12.4367,28.1526,-12.7219,-0.6660,-0.1230,-0.3770,-1.1323,0.6078,-1.2144,3,0.0800,3,0,0.4798,0.3684,0.1517,1.7549,4.1843,-0.3483,4.4770,3.9945,0.0000,1,0.0881,0.0590,0.2117,0.0017
0.3000,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,20.0188,19.9719,-0.0470,4.8266,0.3787,0.1132,0.0148,6.0000,4.2652,6.2704,8.3283,0.1620,21.5740,-11.2082,20.8341,-11.3452,21.1231,-12.3545,22.2200,-12.4482,28.3025,-12.7633,-0.7398,-0.1370,-0.4509,-1.1463,0.6460,-1.2400,3,0.0900,3,0,0.4798,0.3684,0.1517,1.8085,4.3073,-0.3576,4.4288,4.0480,0.0000,1,0.1129,0.0435,0.2117,0.0005
0.3100,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,20.0242,19.9296,-0.0946,4.8784,0.3787,0.1132,0.0159,6.0000,4.2652,6.2703,8.5780,0.1618,21.6457,-11.1945,20.8341,-11.3452,21.1231,-12.3545,22.3322,-12.4609,28.4544,-12.8061,-0.8116,-0.1507,-0.5227,-1.1600,0.6865,-1.2664,3,0.1000,3,0,0.4798,0.3684,0.1517,1.8617,4.4290,-0.3669,4.3799,4.1008,0.0000,1,0.1129,0.0435,0.2117,0.0005
0.3200,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,20.0286,19.8849,-0.1438,4.9329,0.3787,0.1132,0.0171,6.0000,4.2652,6.2701,8.8408,0.1616,21.7154,-11.1810,20.8341,-11.3452,21.1231,-12.3545,22.4448,-12.4747,28.6086,-12.8503,-0.8813,-0.1641,-0.5923,-1.1735,0.7294,-1.2936,3,0.1100,3,0,0.4798,0.3684,0.1517,1.9144,4.5495,-0.3759,4.3303,4.1531,0.0000,1,0.1129,0.0435,0.2117,0.0005
0.3300,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,20.0321,19.8378,-0.1943,4.9899,0.3787,0.1132,0.0183,6.0000,4.2652,6.2700,9.1171,0.1613,21.7830,-11.1679,20.8341,-11.3452,21.1231,-12.3545,22.5578,-12.4895,28.7649,-12.8959,-0.9489,-0.1772,-0.6600,-1.1866,0.7747,-1.3216,3,0.1200,3,0,0.4798,0.3684,0.1517,1.9667,4.6687,-0.3848,4.2802,4.2047,0.0000,1,0.1129,0.0435,0.2117,0.0005
0.3400,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,20.0345,19.7884,-0.2462,5.0494,0.3787,0.1132,0.0196,6.0000,4.2652,6.2698,9.4073,0.1610,21.8486,-11.1551,20.8341,-11.3452,21.1231,-12.3545,22.6711,-12.5055,28.9236,-12.9430,-1.0145,-0.1901,-0.7255,-1.1994,0.8226,-1.3504,3,0.1300,3,0,0.4798,0.3684,0.1517,2.0184,4.7868,-0.3936,4.2294,4.2558,0.0000,1,0.1129,0.0435,0.2117,0.0005
0.3500,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,20.0360,19.2095,-0.8265,4.5275,0.3742,0.1114,0.0164,6.0000,5.3184,4.0211,5.2444,0.1608,21.9121,-11.1426,21.5740,-11.2082,22.2431,-11.3526,22.8030,-11.0791,29.1994,-6.4828,-0.3381,-0.0656,0.3311,-0.2100,0.8910,0.0635,4,0.0500,4,0,0.4098,0.4603,0.1300,2.0697,4.9036,-0.4022,4.1781,4.3063,0.0000,1,0.1129,0.0435,0.3005,0.0005
0.3600,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,20.0365,19.1631,-0.8735,4.5978,0.3742,0.1114,0.0178,6.0000,5.3184,4.0213,5.6132,0.1605,21.9734,-11.1304,21.5740,-11.2082,22.2431,-11.3526,22.9201,-10.9997,29.3618,-6.3908,-0.3995,-0.0778,0.2697,-0.2222,0.9467,0.1307,4,0.0600,4,0,0.4098,0.4603,0.1300,2.1205,5.0193,-0.4107,4.1261,4.3561,0.0000,1,0.1129,0.0435,0.3005,0.0005
0.3700,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,20.0361,19.1143,-0.9218,4.6701,0.3742,0.1114,0.0193,6.0000,5.3184,4.0215,6.0185,0.1602,22.0328,-11.1185,21.5740,-11.2082,22.2431,-11.3526,23.0376,-10.9208,29.5266,-6.2979,-0.4588,-0.0897,0.2103,-0.2341,1.0049,0.1977,4,0.0700,4,0,0.4098,0.4603,0.1300,2.1709,5.1338,-0.4190,4.0735,4.4053,0.0000,1,0.1129,0.0435,0.3005,0.0005
0.3800,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,20.0347,19.0632,-0.9715,4.7445,0.3742,0.1114,0.0208,6.0000,5.3184,4.0218,6.4558,0.1599,22.0900,-11.1068,21.5740,-11.2082,22.2431,-11.3526,23.1556,-10.8423,29.6939,-6.2043,-0.5160,-0.1013,0.1531,-0.2457,1.0656,0.2646,4,0.0800,4,0,0.4098,0.4603,0.1300,2.2207,5.2472,-0.4272,4.0204,4.4538,0.0000,1,0.1129,0.0435,0.3005,0.0005
0.3900,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,20.0323,19.0099,-1.0224,4.8207,0.3742,0.1114,0.0224,6.0000,5.3184,4.0220,6.9216,0.1596,22.1452,-11.0955,21.5740,-11.2082,22.2431,-11.3526,23.2741,-10.7642,29.8639,-6.1098,-0.5712,-0.1126,0.0979,-0.2570,1.1289,0.3313,4,0.0900,4,0,0.4098,0.4603,0.1300,2.2701,5.3594,-0.4352,3.9666,4.5018,0.0000,1,0.1129,0.0435,0.3005,0.0005
