t_s,estimator,maneuver,horizon_s,detect_hz,latency_s,jitter,meas_corr,predict_on,true_range_m,est_range_m,range_err_m,range_sigma_m,est_size_w_m,est_size_h_m,size_err_m,true_speed_mps,est_speed_mps,held_err_px,est_err_px,track_err_px,origin_hdg,origin_att,delayed_hdg,delayed_att,jittered_hdg,jittered_att,est_hdg,est_att,pred_hdg,pred_att,err_delayed_hdg,err_delayed_att,err_jittered_hdg,err_jittered_att,err_est_hdg,err_est_att,detect_count,detect_age_s,tracker_updates,tracker_rejects,imm_p0,imm_p1,imm_p2,chaser_vx,chaser_vy,chaser_vz,target_vx,target_vy,target_vz,timing_on,period_s,pkt_latency_s,meas_stamp_s,stamp_err_s
0.0100,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,19.4193,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,18.5716,-11.7368,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0000,0,0,0.0000,0.0000,0.0000,0.0666,0.1666,-0.0147,5.5437,2.2950,0.0000,1,0.0886,0.0453,0.0000,-0.0020
0.0200,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,19.4549,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,18.7056,-11.7142,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0000,0,0,0.0000,0.0000,0.0000,0.1329,0.3314,-0.0292,5.5158,2.3614,0.0000,1,0.0886,0.0453,0.0000,-0.0020
0.0300,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,19.4894,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,18.8373,-11.6919,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0000,0,0,0.0000,0.0000,0.0000,0.1987,0.4944,-0.0435,5.4870,2.4274,0.0000,1,0.0886,0.0453,0.0000,-0.0020
0.0400,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,19.5227,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,18.9668,-11.6699,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0000,0,0,0.0000,0.0000,0.0000,0.2641,0.6558,-0.0576,5.4575,2.4931,0.0000,1,0.0886,0.0453,0.0000,-0.0020
0.0500,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,19.5550,18.2094,-1.3456,9.1488,0.3600,0.1065,0.0187,6.0000,0.0000,1.5766,4.2550,0.1722,19.0940,-11.6483,18.4354,-11.7598,18.4936,-12.0174,18.4847,-12.0359,18.3964,-12.2181,-0.6586,-0.1116,-0.6004,-0.3692,-0.6093,-0.3876,1,0.0500,1,0,0.3333,0.3333,0.3333,0.3290,0.8154,-0.0715,5.4272,2.5584,0.0000,1,0.0886,0.0453,-0.0020,-0.0020
0.0600,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,19.5862,18.1902,-1.3960,9.1579,0.3600,0.1065,0.0187,6.0000,0.0000,1.5762,4.9904,0.1717,19.2190,-11.6270,18.4354,-11.7598,18.4936,-12.0174,18.4807,-12.0438,18.3733,-12.2632,-0.7836,-0.1329,-0.7254,-0.3905,-0.7383,-0.4168,1,0.0600,1,0,0.3333,0.3333,0.3333,0.3936,0.9733,-0.0852,5.3961,2.6233,0.0000,1,0.0886,0.0453,-0.0020,-0.0020
0.0700,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,19.6163,18.1677,-1.4486,9.1686,0.3600,0.1065,0.0187,6.0000,0.0000,1.5758,5.7317,0.1712,19.3418,-11.6060,18.4354,-11.7598,18.4936,-12.0174,18.4760,-12.0530,18.3490,-12.3099,-0.9064,-0.1539,-0.8482,-0.4115,-0.8657,-0.4470,1,0.0700,1,0,0.3333,0.3333,0.3333,0.4577,1.1296,-0.0987,5.3643,2.6879,0.0000,1,0.0886,0.0453,-0.0020,-0.0020
0.0800,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,19.6452,18.1420,-1.5033,9.1809,0.3600,0.1065,0.0185,6.0000,0.0000,1.5754,6.4747,0.1707,19.4624,-11.5853,18.4354,-11.7598,18.4936,-12.0174,18.4706,-12.0636,18.3234,-12.3584,-1.0270,-0.1745,-0.9688,-0.4321,-0.9918,-0.4783,1,0.0800,1,0,0.3333,0.3333,0.3333,0.5213,1.2843,-0.1120,5.3316,2.7521,0.0000,1,0.0886,0.0453,-0.0020,-0.0020
0.0900,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,19.6731,18.1131,-1.5600,9.1948,0.3600,0.1065,0.0183,6.0000,0.0000,1.5750,7.2168,0.1702,19.5808,-11.5650,18.4354,-11.7598,18.4936,-12.0174,18.4643,-12.0756,18.2964,-12.4087,-1.1454,-0.1948,-1.0872,-0.4525,-1.1165,-0.5107,1,0.0900,1,0,0.3333,0.3333,0.3333,0.5846,1.4373,-0.1250,5.2982,2.8158,0.0000,1,0.1182,0.0416,-0.0020,0.0000
0.1000,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,19.7000,18.0811,-1.6188,9.2103,0.3600,0.1065,0.0180,6.0000,0.0000,1.5746,7.9567,0.1696,19.6970,-11.5450,18.4354,-11.7598,18.4936,-12.0174,18.4573,-12.0890,18.2681,-12.4608,-1.2616,-0.2149,-1.2034,-0.4725,-1.2397,-0.5440,1,0.1000,1,0,0.3333,0.3333,0.3333,0.6474,1.5887,-0.1379,5.2640,2.8792,0.0000,1,0.1182,0.0416,-0.0020,0.0000
0.1100,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,19.7257,18.0461,-1.6796,9.2274,0.3600,0.1065,0.0177,6.0000,0.0000,1.5741,8.6935,0.1691,19.8110,-11.5253,18.4354,-11.7598,18.4936,-12.0174,18.4494,-12.1038,18.2384,-12.5148,-1.3756,-0.2346,-1.3174,-0.4922,-1.3616,-0.5785,1,0.1100,1,0,0.3333,0.3333,0.3333,0.7097,1.7386,-0.1506,5.2291,2.9422,0.0000,1,0.1182,0.0416,-0.0020,0.0000
0.1200,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,19.7504,18.0080,-1.7424,9.2461,0.3600,0.1065,0.0173,6.0000,0.0000,1.5737,9.4266,0.1686,19.9229,-11.5059,18.4354,-11.7598,18.4936,-12.0174,18.4407,-12.1199,18.2073,-12.5707,-1.4875,-0.2539,-1.4293,-0.5115,-1.4822,-0.6140,1,0.1200,1,0,0.3333,0.3333,0.3333,0.7716,1.8868,-0.1631,5.1934,3.0047,0.0000,1,0.1182,0.0416,-0.0020,0.0000
0.1300,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,19.7741,17.9670,-1.8071,9.2664,0.3600,0.1065,0.0168,6.0000,0.0000,1.5733,10.1557,0.1680,20.0326,-11.4868,18.4354,-11.7598,18.4936,-12.0174,18.4312,-12.1373,18.1747,-12.6286,-1.5972,-0.2730,-1.5390,-0.5306,-1.6015,-0.6505,1,0.1300,1,0,0.3333,0.3333,0.3333,0.8331,2.0336,-0.1754,5.1570,3.0668,0.0000,1,0.1182,0.0416,-0.0020,0.0000
0.1400,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,19.7967,18.3025,-1.4941,6.2394,0.3575,0.1070,0.0187,6.0000,4.6285,2.9314,3.7941,0.1675,20.1402,-11.4681,19.5808,-11.5650,19.8615,-11.9709,20.5439,-11.9640,28.2009,-11.7462,-0.5594,-0.0969,-0.2787,-0.5028,0.4037,-0.4960,2,0.0500,2,0,0.3425,0.3389,0.3186,0.8941,2.1787,-0.1876,5.1198,3.1285,0.0000,1,0.1182,0.0416,0.0900,0.0000
0.1500,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,19.8182,18.2720,-1.5462,6.2627,0.3575,0.1070,0.0181,6.0000,4.6285,2.9311,4.0310,0.1669,20.2456,-11.4496,19.5808,-11.5650,19.8615,-11.9709,20.6881,-11.9657,28.3900,-11.7763,-0.6649,-0.1154,-0.3841,-0.5213,0.4424,-0.5161,2,0.0600,2,0,0.3425,0.3389,0.3186,0.9547,2.3224,-0.1995,5.0819,3.1897,0.0000,1,0.1182,0.0416,0.0900,0.0000
0.1600,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,19.8387,18.2385,-1.6002,6.2884,0.3575,0.1070,0.0174,6.0000,4.6285,2.9309,4.2830,0.1663,20.3489,-11.4315,19.5808,-11.5650,19.8615,-11.9709,20.8323,-11.9686,28.5818,-11.8078,-0.7682,-0.1335,-0.4874,-0.5394,0.4834,-0.5371,2,0.0700,2,0,0.3425,0.3389,0.3186,1.0148,2.4646,-0.2113,5.0433,3.2504,0.0000,1,0.1182,0.0416,0.0900,0.0000
0.1700,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,19.8582,18.2023,-1.6559,6.3165,0.3575,0.1070,0.0166,6.0000,4.6285,2.9306,4.5502,0.1657,20.4501,-11.4136,19.5808,-11.5650,19.8615,-11.9709,20.9768,-11.9726,28.7764,-11.8406,-0.8693,-0.1514,-0.5886,-0.5573,0.5267,-0.5590,2,0.0800,2,0,0.3425,0.3389,0.3186,1.0745,2.6053,-0.2228,5.0039,3.3107,0.0000,1,0.1182,0.0416,0.0900,0.0000
0.1800,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,19.8766,18.1632,-1.7134,6.3470,0.3575,0.1070,0.0158,6.0000,4.6285,2.9303,4.8329,0.1651,20.5491,-11.3961,19.5808,-11.5650,19.8615,-11.9709,21.1215,-11.9779,28.9740,-11.8747,-0.9684,-0.1689,-0.6876,-0.5748,0.5723,-0.5818,2,0.0900,2,0,0.3425,0.3389,0.3186,1.1338,2.7445,-0.2342,4.9638,3.3705,0.0000,1,0.1182,0.0416,0.0900,0.0000
0.1900,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,19.8940,18.1214,-1.7726,6.3798,0.3575,0.1070,0.0149,6.0000,4.6285,2.9300,5.1313,0.1645,20.6461,-11.3788,19.5808,-11.5650,19.8615,-11.9709,21.2664,-11.9843,29.1746,-11.9102,-1.0653,-0.1862,-0.7845,-0.5920,0.6204,-0.6054,2,0.1000,2,0,0.3425,0.3389,0.3186,1.1925,2.8823,-0.2455,4.9230,3.4299,0.0000,1,0.1182,0.0416,0.0900,0.0000
0.2000,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,19.9104,18.0769,-1.8334,6.4150,0.3575,0.1070,0.0141,6.0000,4.6285,2.9287,5.4445,0.1639,20.7412,-11.3619,19.5808,-11.5650,19.8615,-11.9709,21.4118,-11.9919,29.3783,-11.9471,-1.1604,-0.2031,-0.8797,-0.6090,0.6706,-0.6300,2,0.1100,2,0,0.3425,0.3389,0.3186,1.2508,3.0187,-0.2565,4.8815,3.4887,0.0000,1,0.1182,0.0416,0.0900,0.0000
0.2100,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,19.9257,18.0298,-1.8959,6.4524,0.3575,0.1070,0.0134,6.0000,4.6285,2.9279,5.7744,0.1637,20.8341,-11.3452,19.5808,-11.5650,19.8615,-11.9709,21.5575,-12.0007,29.5854,-11.9855,-1.2534,-0.2198,-0.9726,-0.6257,0.7234,-0.6555,2,0.1200,2,0,0.3425,0.3389,0.3186,1.3087,3.1536,-0.2674,4.8393,3.5470,0.0000,1,0.0881,0.0590,0.0900,0.0017
0.2200,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,19.9401,17.9800,-1.9601,6.4921,0.3575,0.1070,0.0129,6.0000,4.6285,2.9280,6.1219,0.1636,20.9247,-11.3288,19.5808,-11.5650,19.8615,-11.9709,21.7038,-12.0107,29.7959,-12.0253,-1.3439,-0.2362,-1.0632,-0.6421,0.7790,-0.6819,2,0.1300,2,0,0.3425,0.3389,0.3186,1.3661,3.2872,-0.2781,4.7964,3.6048,0.0000,1,0.0881,0.0590,0.0900,0.0017
0.2300,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,19.9534,17.9277,-2.0257,6.5339,0.3575,0.1070,0.0123,6.0000,4.6285,2.9281,6.4864,0.1634,21.0132,-11.3126,19.5808,-11.5650,19.8615,-11.9709,21.8505,-12.0218,30.0099,-12.0666,-1.4324,-0.2523,-1.1517,-0.6582,0.8373,-0.7092,2,0.1400,2,0,0.3425,0.3389,0.3186,1.4230,3.4193,-0.2886,4.7528,3.6621,0.0000,1,0.0881,0.0590,0.0900,0.0017
0.2400,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,19.9658,17.8728,-2.0929,6.5780,0.3575,0.1070,0.0117,6.0000,4.6285,2.9282,6.8679,0.1632,21.0996,-11.2968,19.5808,-11.5650,19.8615,-11.9709,21.9979,-12.0342,30.2277,-12.1093,-1.5188,-0.2682,-1.2381,-0.6741,0.8984,-0.7373,2,0.1500,2,0,0.3425,0.3389,0.3186,1.4795,3.5501,-0.2990,4.7085,3.7189,0.0000,1,0.0881,0.0590,0.0900,0.0017
0.2500,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,19.9771,17.8155,-2.1616,6.6242,0.3575,0.1070,0.0109,6.0000,4.6285,2.9283,7.2670,0.1631,21.1839,-11.2813,19.5808,-11.5650,19.8615,-11.9709,22.1460,-12.0477,30.4493,-12.1537,-1.6031,-0.2837,-1.3223,-0.6896,0.9622,-0.7664,2,0.1600,2,0,0.3425,0.3389,0.3186,1.5355,3.6796,-0.3091,4.6635,3.7751,0.0000,1,0.0881,0.0590,0.0900,0.0017
0.2600,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,19.9874,17.7557,-2.2317,6.6725,0.3575,0.1070,0.0102,6.0000,4.6285,2.9283,7.6838,0.1629,21.2661,-11.2661,19.5808,-11.5650,19.8615,-11.9709,22.2948,-12.0624,30.6750,-12.1996,-1.6853,-0.2989,-1.4045,-0.7048,1.0288,-0.7963,2,0.1700,2,0,0.3425,0.3389,0.3186,1.5910,3.8077,-0.3192,4.6179,3.8308,0.0000,1,0.0881,0.0590,0.0900,0.0017
0.2700,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,19.9968,19.2942,-0.7026,4.9655,0.3685,0.1111,0.0017,6.0000,3.9721,3.1352,3.9074,0.1627,21.3462,-11.2512,20.8341,-11.3452,20.9784,-11.8499,21.6549,-11.8301,27.6010,-11.4540,-0.5120,-0.0940,-0.3678,-0.5988,0.3087,-0.5789,3,0.0600,3,0,0.4908,0.3673,0.1419,1.6461,3.9345,-0.3290,4.5716,3.8859,0.0000,1,0.0881,0.0590,0.2117,0.0017
0.2800,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,20.0051,19.2546,-0.7505,5.0084,0.3685,0.1111,0.0026,6.0000,3.9721,3.1351,4.0612,0.1625,21.4242,-11.2365,20.8341,-11.3452,20.9784,-11.8499,21.7643,-11.8280,27.7480,-11.4768,-0.5900,-0.1086,-0.4458,-0.6134,0.3401,-0.5914,3,0.0700,3,0,0.4908,0.3673,0.1419,1.7007,4.0601,-0.3387,4.5246,3.9405,0.0000,1,0.0881,0.0590,0.2117,0.0017
0.2900,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,20.0125,19.2126,-0.7999,5.0540,0.3685,0.1111,0.0036,6.0000,3.9721,3.1349,4.2294,0.1622,21.5001,-11.2222,20.8341,-11.3452,20.9784,-11.8499,21.8739,-11.8269,27.8971,-11.5007,-0.6660,-0.1230,-0.5218,-0.6277,0.3738,-0.6047,3,0.0800,3,0,0.4908,0.3673,0.1419,1.7549,4.1843,-0.3483,4.4770,3.9945,0.0000,1,0.0881,0.0590,0.2117,0.0017
0.3000,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,20.0188,19.1680,-0.8508,5.1022,0.3685,0.1111,0.0046,6.0000,3.9721,3.1348,4.4126,0.1620,21.5740,-11.2082,20.8341,-11.3452,20.9784,-11.8499,21.9838,-11.8269,28.0483,-11.5257,-0.7398,-0.1370,-0.5956,-0.6417,0.4098,-0.6187,3,0.0900,3,0,0.4908,0.3673,0.1419,1.8085,4.3073,-0.3576,4.4288,4.0480,0.0000,1,0.1129,0.0435,0.2117,0.0005
0.3100,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,20.0242,19.1210,-0.9032,5.1530,0.3685,0.1111,0.0057,6.0000,3.9721,3.1347,4.6111,0.1618,21.6457,-11.1945,20.8341,-11.3452,20.9784,-11.8499,22.0939,-11.8279,28.2018,-11.5519,-0.8116,-0.1507,-0.6674,-0.6554,0.4482,-0.6334,3,0.1000,3,0,0.4908,0.3673,0.1419,1.8617,4.4290,-0.3669,4.3799,4.1008,0.0000,1,0.1129,0.0435,0.2117,0.0005
0.3200,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,20.0286,19.0715,-0.9571,5.2063,0.3685,0.1111,0.0069,6.0000,3.9721,3.1345,4.8254,0.1616,21.7154,-11.1810,20.8341,-11.3452,20.9784,-11.8499,22.2044,-11.8299,28.3576,-11.5793,-0.8813,-0.1641,-0.7371,-0.6689,0.4890,-0.6488,3,0.1100,3,0,0.4908,0.3673,0.1419,1.9144,4.5495,-0.3759,4.3303,4.1531,0.0000,1,0.1129,0.0435,0.2117,0.0005
0.3300,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,20.0321,19.0197,-1.0124,5.2620,0.3685,0.1111,0.0081,6.0000,3.9721,3.1343,5.0559,0.1613,21.7830,-11.1679,20.8341,-11.3452,20.9784,-11.8499,22.3153,-11.8329,28.5159,-11.6079,-0.9489,-0.1772,-0.8047,-0.6820,0.5322,-0.6650,3,0.1200,3,0,0.4908,0.3673,0.1419,1.9667,4.6687,-0.3848,4.2802,4.2047,0.0000,1,0.1129,0.0435,0.2117,0.0005
0.3400,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,20.0345,18.9655,-1.0690,5.3201,0.3685,0.1111,0.0094,6.0000,3.9721,3.1342,5.3029,0.1610,21.8486,-11.1551,20.8341,-11.3452,20.9784,-11.8499,22.4266,-11.8369,28.6767,-11.6377,-1.0145,-0.1901,-0.8702,-0.6948,0.5780,-0.6818,3,0.1300,3,0,0.4908,0.3673,0.1419,2.0184,4.7868,-0.3936,4.2294,4.2558,0.0000,1,0.1129,0.0435,0.2117,0.0005
0.3500,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,20.0360,18.6767,-1.3593,4.8558,0.3636,0.1098,0.0058,6.0000,4.2451,2.0112,3.0617,0.1608,21.9121,-11.1426,21.5740,-11.2082,21.9085,-11.2806,22.4337,-11.1474,28.3072,-8.7835,-0.3381,-0.0656,-0.0036,-0.1380,0.5216,-0.0049,4,0.0500,4,0,0.6249,0.3241,0.0510,2.0697,4.9036,-0.4022,4.1781,4.3063,0.0000,1,0.1129,0.0435,0.3005,0.0005
0.3600,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,20.0365,18.6309,-1.4057,4.9191,0.3636,0.1098,0.0072,6.0000,4.2451,2.0114,3.3282,0.1605,21.9734,-11.1304,21.5740,-11.2082,21.9085,-11.2806,22.5400,-11.1086,28.4566,-8.7506,-0.3995,-0.0778,-0.0650,-0.1502,0.5665,0.0217,4,0.0600,4,0,0.6249,0.3241,0.0510,2.1205,5.0193,-0.4107,4.1261,4.3561,0.0000,1,0.1129,0.0435,0.3005,0.0005
0.3700,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,20.0361,18.5827,-1.4534,4.9843,0.3636,0.1098,0.0087,6.0000,4.2451,2.0117,3.6154,0.1602,22.0328,-11.1185,21.5740,-11.2082,21.9085,-11.2806,22.6467,-11.0706,28.6082,-8.7179,-0.4588,-0.0897,-0.1243,-0.1621,0.6139,0.0479,4,0.0700,4,0,0.6249,0.3241,0.0510,2.1709,5.1338,-0.4190,4.0735,4.4053,0.0000,1,0.1129,0.0435,0.3005,0.0005
0.3800,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,20.0347,18.5322,-1.5025,5.0515,0.3636,0.1098,0.0102,6.0000,4.2451,2.0119,3.9218,0.1599,22.0900,-11.1068,21.5740,-11.2082,21.9085,-11.2806,22.7538,-11.0332,28.7623,-8.6853,-0.5160,-0.1013,-0.1815,-0.1737,0.6638,0.0736,4,0.0800,4,0,0.6249,0.3241,0.0510,2.2207,5.2472,-0.4272,4.0204,4.4538,0.0000,1,0.1129,0.0435,0.3005,0.0005
0.3900,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,20.0323,18.4795,-1.5528,5.1204,0.3636,0.1098,0.0118,6.0000,4.2451,2.0121,4.2462,0.1596,22.1452,-11.0955,21.5740,-11.2082,21.9085,-11.2806,22.8613,-10.9966,28.9190,-8.6528,-0.5712,-0.1126,-0.2367,-0.1850,0.7161,0.0990,4,0.0900,4,0,0.6249,0.3241,0.0510,2.2701,5.3594,-0.4352,3.9666,4.5018,0.0000,1,0.1129,0.0435,0.3005,0.0005
