t_s,estimator,maneuver,horizon_s,detect_hz,latency_s,jitter,meas_corr,predict_on,true_range_m,est_range_m,range_err_m,range_sigma_m,est_size_w_m,est_size_h_m,size_err_m,true_speed_mps,est_speed_mps,held_err_px,est_err_px,track_err_px,origin_hdg,origin_att,delayed_hdg,delayed_att,jittered_hdg,jittered_att,est_hdg,est_att,pred_hdg,pred_att,err_delayed_hdg,err_delayed_att,err_jittered_hdg,err_jittered_att,err_est_hdg,err_est_att,detect_count,detect_age_s,tracker_updates,tracker_rejects,imm_p0,imm_p1,imm_p2,chaser_vx,chaser_vy,chaser_vz,target_vx,target_vy,target_vz,timing_on,period_s,pkt_latency_s,meas_stamp_s,stamp_err_s
0.0100,IMM-UKF,smooth,0.500,10.00,0.050,1,0.600,1,19.4187,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,18.5731,-11.7372,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0000,0,0,0.0000,0.0000,0.0000,0.0668,0.1665,-0.0147,5.5709,2.2283,0.0000,1,0.0886,0.0453,0.0000,-0.0020
0.0200,IMM-UKF,smooth,0.500,10.00,0.050,1,0.600,1,19.4533,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,18.7100,-11.7152,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0000,0,0,0.0000,0.0000,0.0000,0.1332,0.3312,-0.0293,5.5708,2.2284,0.0000,1,0.0886,0.0453,0.0000,-0.0020
0.0300,IMM-UKF,smooth,0.500,10.00,0.050,1,0.600,1,19.4862,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,18.8460,-11.6938,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0000,0,0,0.0000,0.0000,0.0000,0.1993,0.4941,-0.0436,5.5708,2.2286,0.0000,1,0.0886,0.0453,0.0000,-0.0020
0.0400,IMM-UKF,smooth,0.500,10.00,0.050,1,0.600,1,19.5175,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,18.9813,-11.6731,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0000,0,0,0.0000,0.0000,0.0000,0.2652,0.6553,-0.0578,5.5707,2.2288,0.0000,1,0.0886,0.0453,0.0000,-0.0020
0.0500,IMM-UKF,smooth,0.500,10.00,0.050,1,0.600,1,19.5472,18.2094,-1.3378,9.1488,0.3600,0.1065,0.0177,6.0000,0.0000,1.5760,4.3491,0.1720,19.1158,-11.6530,18.4354,-11.7598,18.4936,-12.0174,18.4844,-12.0358,18.3930,-12.2177,-0.6804,-0.1068,-0.6222,-0.3644,-0.6315,-0.3828,1,0.0500,1,0,0.3333,0.3333,0.3333,0.3307,0.8147,-0.0717,5.5705,2.2291,0.0000,1,0.0886,0.0453,-0.0020,-0.0020
0.0600,IMM-UKF,smooth,0.500,10.00,0.050,1,0.600,1,19.5753,18.1902,-1.3851,9.1579,0.3600,0.1065,0.0178,6.0000,0.0000,1.5756,5.1302,0.1716,19.2496,-11.6335,18.4354,-11.7598,18.4936,-12.0174,18.4802,-12.0437,18.3685,-12.2625,-0.8142,-0.1263,-0.7560,-0.3839,-0.7694,-0.4102,1,0.0600,1,0,0.3333,0.3333,0.3333,0.3960,0.9723,-0.0855,5.5704,2.2295,0.0000,1,0.0886,0.0453,-0.0020,-0.0020
0.0700,IMM-UKF,smooth,0.500,10.00,0.050,1,0.600,1,19.6018,18.1677,-1.4341,9.1686,0.3600,0.1065,0.0179,6.0000,0.0000,1.5752,5.9258,0.1712,19.3827,-11.6146,18.4354,-11.7598,18.4936,-12.0174,18.4752,-12.0529,18.3423,-12.3090,-0.9473,-0.1452,-0.8891,-0.4028,-0.9075,-0.4383,1,0.0700,1,0,0.3333,0.3333,0.3333,0.4609,1.1283,-0.0991,5.5702,2.2300,0.0000,1,0.0886,0.0453,-0.0020,-0.0020
0.0800,IMM-UKF,smooth,0.500,10.00,0.050,1,0.600,1,19.6268,18.1420,-1.4848,9.1809,0.3600,0.1065,0.0179,6.0000,0.0000,1.5748,6.7318,0.1708,19.5152,-11.5963,18.4354,-11.7598,18.4936,-12.0174,18.4694,-12.0635,18.3145,-12.3572,-1.0798,-0.1635,-1.0216,-0.4211,-1.0458,-0.4672,1,0.0800,1,0,0.3333,0.3333,0.3333,0.5255,1.2825,-0.1125,5.5700,2.2305,0.0000,1,0.0886,0.0453,-0.0020,-0.0020
0.0900,IMM-UKF,smooth,0.500,10.00,0.050,1,0.600,1,19.6502,18.1131,-1.5371,9.1948,0.3600,0.1065,0.0180,6.0000,0.0000,1.5745,7.5460,0.1704,19.6470,-11.5786,18.4354,-11.7598,18.4936,-12.0174,18.4626,-12.0754,18.2849,-12.4072,-1.2116,-0.1813,-1.1534,-0.4389,-1.1844,-0.4968,1,0.0900,1,0,0.3333,0.3333,0.3333,0.5899,1.4351,-0.1258,5.5697,2.2312,0.0000,1,0.1182,0.0416,-0.0020,0.0000
0.1000,IMM-UKF,smooth,0.500,10.00,0.050,1,0.600,1,19.6722,18.0812,-1.5910,9.2103,0.3600,0.1065,0.0180,6.0000,0.0000,1.5742,8.3669,0.1701,19.7781,-11.5614,18.4354,-11.7598,18.4936,-12.0174,18.4549,-12.0887,18.2535,-12.4589,-1.3427,-0.1984,-1.2845,-0.4560,-1.3232,-0.5273,1,0.1000,1,0,0.3333,0.3333,0.3333,0.6539,1.5860,-0.1388,5.5695,2.2319,0.0000,1,0.1182,0.0416,-0.0020,0.0000
0.1100,IMM-UKF,smooth,0.500,10.00,0.050,1,0.600,1,19.6926,18.0461,-1.6464,9.2274,0.3600,0.1065,0.0181,6.0000,0.0000,1.5739,9.1940,0.1697,19.9087,-11.5448,18.4354,-11.7598,18.4936,-12.0174,18.4463,-12.1033,18.2203,-12.5124,-1.4733,-0.2151,-1.4151,-0.4727,-1.4624,-0.5586,1,0.1100,1,0,0.3333,0.3333,0.3333,0.7177,1.7352,-0.1517,5.5691,2.2326,0.0000,1,0.1182,0.0416,-0.0020,0.0000
0.1200,IMM-UKF,smooth,0.500,10.00,0.050,1,0.600,1,19.7115,18.0081,-1.7034,9.2461,0.3600,0.1065,0.0181,6.0000,0.0000,1.5736,10.0268,0.1694,20.0387,-11.5287,18.4354,-11.7598,18.4936,-12.0174,18.4366,-12.1193,18.1851,-12.5678,-1.6033,-0.2312,-1.5451,-0.4888,-1.6021,-0.5907,1,0.1200,1,0,0.3333,0.3333,0.3333,0.7812,1.8828,-0.1643,5.5688,2.2335,0.0000,1,0.1182,0.0416,-0.0020,0.0000
0.1300,IMM-UKF,smooth,0.500,10.00,0.050,1,0.600,1,19.7289,17.9671,-1.7619,9.2664,0.3600,0.1065,0.0182,6.0000,0.0000,1.5733,10.8652,0.1691,20.1681,-11.5131,18.4354,-11.7598,18.4936,-12.0174,18.4259,-12.1367,18.1480,-12.6251,-1.7327,-0.2467,-1.6745,-0.5043,-1.7422,-0.6235,1,0.1300,1,0,0.3333,0.3333,0.3333,0.8443,2.0288,-0.1769,5.5684,2.2344,0.0000,1,0.1182,0.0416,-0.0020,0.0000
0.1400,IMM-UKF,smooth,0.500,10.00,0.050,1,0.600,1,19.7449,19.3669,-0.3780,6.0871,0.3611,0.1036,0.0172,6.0000,0.9569,2.9314,9.1753,0.1688,20.2971,-11.4981,19.6470,-11.5786,19.9277,-11.9845,18.8331,-12.0435,20.0426,-12.2460,-0.6501,-0.0805,-0.3693,-0.4864,-1.4639,-0.5454,2,0.0500,2,0,0.3498,0.3433,0.3068,0.9072,2.1731,-0.1892,5.5680,2.2354,0.0000,1,0.1182,0.0416,0.0900,0.0000
0.1500,IMM-UKF,smooth,0.500,10.00,0.050,1,0.600,1,19.7595,19.3366,-0.4229,6.1111,0.3611,0.1036,0.0172,6.0000,0.9569,2.9312,9.8140,0.1686,20.4255,-11.4836,19.6470,-11.5786,19.9277,-11.9845,18.8536,-12.0510,20.0506,-12.2874,-0.7785,-0.0950,-0.4977,-0.5009,-1.5718,-0.5675,2,0.0600,2,0,0.3498,0.3433,0.3068,0.9698,2.3159,-0.2014,5.5676,2.2365,0.0000,1,0.1182,0.0416,0.0900,0.0000
0.1600,IMM-UKF,smooth,0.500,10.00,0.050,1,0.600,1,19.7726,19.3032,-0.4694,6.1377,0.3611,0.1036,0.0173,6.0000,0.9569,2.9311,10.4566,0.1683,20.5534,-11.4696,19.6470,-11.5786,19.9277,-11.9845,18.8734,-12.0598,20.0575,-12.3304,-0.9064,-0.1090,-0.6257,-0.5149,-1.6800,-0.5902,2,0.0700,2,0,0.3498,0.3433,0.3068,1.0321,2.4571,-0.2134,5.5671,2.2377,0.0000,1,0.1182,0.0416,0.0900,0.0000
0.1700,IMM-UKF,smooth,0.500,10.00,0.050,1,0.600,1,19.7843,19.2670,-0.5173,6.1669,0.3611,0.1036,0.0173,6.0000,0.9569,2.9309,11.1032,0.1681,20.6809,-11.4561,19.6470,-11.5786,19.9277,-11.9845,18.8923,-12.0697,20.0633,-12.3749,-1.0339,-0.1225,-0.7531,-0.5284,-1.7885,-0.6137,2,0.0800,2,0,0.3498,0.3433,0.3068,1.0942,2.5968,-0.2252,5.5666,2.2389,0.0000,1,0.1182,0.0416,0.0900,0.0000
0.1800,IMM-UKF,smooth,0.500,10.00,0.050,1,0.600,1,19.7946,19.2278,-0.5668,6.1984,0.3611,0.1036,0.0173,6.0000,0.9569,2.9308,11.7538,0.1679,20.8079,-11.4430,19.6470,-11.5786,19.9277,-11.9845,18.9104,-12.0809,20.0680,-12.4211,-1.1609,-0.1355,-0.8801,-0.5414,-1.8974,-0.6378,2,0.0900,2,0,0.3498,0.3433,0.3068,1.1559,2.7349,-0.2369,5.5661,2.2403,0.0000,1,0.1182,0.0416,0.0900,0.0000
0.1900,IMM-UKF,smooth,0.500,10.00,0.050,1,0.600,1,19.8035,19.1859,-0.6177,6.2325,0.3611,0.1036,0.0174,6.0000,0.9569,2.9307,12.4084,0.1677,20.9344,-11.4305,19.6470,-11.5786,19.9277,-11.9845,18.9277,-12.0932,20.0715,-12.4689,-1.2875,-0.1481,-1.0067,-0.5540,-2.0067,-0.6627,2,0.1000,2,0,0.3498,0.3433,0.3068,1.2174,2.8715,-0.2484,5.5655,2.2417,0.0000,1,0.1182,0.0416,0.0900,0.0000
0.2000,IMM-UKF,smooth,0.500,10.00,0.050,1,0.600,1,19.8111,19.1411,-0.6700,6.2689,0.3611,0.1036,0.0174,6.0000,0.9569,2.9306,13.0672,0.1675,21.0606,-11.4184,19.6470,-11.5786,19.9277,-11.9845,18.9442,-12.1068,20.0739,-12.5183,-1.4136,-0.1601,-1.1329,-0.5660,-2.1164,-0.6883,2,0.1100,2,0,0.3498,0.3433,0.3068,1.2786,3.0065,-0.2597,5.5649,2.2431,0.0000,1,0.1182,0.0416,0.0900,0.0000
0.2100,IMM-UKF,smooth,0.500,10.00,0.050,1,0.600,1,19.8173,19.0935,-0.7237,6.3077,0.3611,0.1036,0.0174,6.0000,0.9569,2.9305,13.7303,0.1673,21.1864,-11.4069,19.6470,-11.5786,19.9277,-11.9845,18.9598,-12.1215,20.0750,-12.5695,-1.5394,-0.1717,-1.2586,-0.5776,-2.2266,-0.7147,2,0.1200,2,0,0.3498,0.3433,0.3068,1.3395,3.1401,-0.2709,5.5643,2.2447,0.0000,1,0.0881,0.0590,0.0900,0.0017
0.2200,IMM-UKF,smooth,0.500,10.00,0.050,1,0.600,1,19.8221,19.0433,-0.7788,6.3489,0.3611,0.1036,0.0175,6.0000,0.9569,2.9304,14.3978,0.1672,21.3118,-11.3957,19.6470,-11.5786,19.9277,-11.9845,18.9745,-12.1375,20.0748,-12.6223,-1.6648,-0.1828,-1.3840,-0.5887,-2.3373,-0.7417,2,0.1300,2,0,0.3498,0.3433,0.3068,1.4002,3.2722,-0.2819,5.5636,2.2463,0.0000,1,0.0881,0.0590,0.0900,0.0017
0.2300,IMM-UKF,smooth,0.500,10.00,0.050,1,0.600,1,19.8257,18.9904,-0.8353,6.3924,0.3611,0.1036,0.0175,6.0000,0.9569,2.9303,15.0699,0.1670,21.4368,-11.3851,19.6470,-11.5786,19.9277,-11.9845,18.9883,-12.1546,20.0733,-12.6770,-1.7899,-0.1935,-1.5091,-0.5994,-2.4485,-0.7696,2,0.1400,2,0,0.3498,0.3433,0.3068,1.4605,3.4028,-0.2928,5.5629,2.2480,0.0000,1,0.0881,0.0590,0.0900,0.0017
