t_s,u,v,w,h,own_vx,own_vy,own_vz,drone_x,drone_y,drone_z,tgt_x,tgt_y,tgt_z,true_range_m,origin_hdg,origin_att
4.0000,238.269,179.894,17.916,7.273,6.6575,6.3553,1.1357,18.5036,16.9403,9.0690,23.5525,20.9977,6.0000,7.1504,51.2203,-24.9688
4.0500,238.597,179.695,18.269,7.887,6.9570,6.6600,1.0060,18.8590,17.2818,9.1109,23.6357,21.2859,6.0000,6.9483,50.0341,-26.1342
4.1000,238.684,178.842,18.229,8.111,7.1985,6.9335,0.6886,19.2200,17.6308,9.1253,23.7138,21.5756,6.0000,6.7286,48.7286,-27.1965
4.1500,240.495,178.978,18.422,8.771,7.1524,6.9231,-0.0452,19.5579,17.9562,9.1018,23.7869,21.8665,6.0000,6.5230,47.2484,-27.8975
4.2000,239.414,178.050,19.867,9.378,6.4493,6.1780,-0.6723,19.8558,18.2379,9.0606,23.8549,22.1587,6.0000,6.3631,45.5716,-28.2416
4.2500,239.788,179.440,20.262,9.905,5.6301,5.2629,-0.8938,20.1130,18.4727,9.0140,23.9178,22.4521,6.0000,6.2575,43.7214,-28.2765
4.3000,241.157,180.379,20.093,9.810,4.8218,4.3187,-0.9428,20.3312,18.6608,8.9681,23.9756,22.7464,6.0000,6.2087,41.7399,-28.0380
4.3500,240.264,181.457,20.888,9.588,4.0667,3.3940,-0.8881,20.5135,18.8036,8.9274,24.0283,23.0418,6.0000,6.2172,39.6774,-27.5711
4.4000,240.007,180.596,19.910,9.170,3.3739,2.5023,-0.7553,20.6630,18.9030,8.8956,24.0759,23.3380,6.0000,6.2826,37.5877,-26.9318
4.4500,241.447,179.514,19.721,8.991,2.7446,1.6495,-0.5473,20.7831,18.9612,8.8769,24.1184,23.6349,6.0000,6.4044,35.5211,-26.1909
4.5000,240.648,179.061,19.906,8.487,2.1835,0.8495,-0.2424,20.8779,18.9824,8.8784,24.1558,23.9326,6.0000,6.5807,33.5208,-25.4505
4.5500,240.751,180.409,19.322,8.017,1.7216,0.1679,0.2508,20.9586,18.9854,8.9143,24.1881,24.2308,6.0000,6.7975,31.6288,-24.9159
4.6000,239.138,179.309,17.907,7.608,1.6341,0.1604,1.0214,21.0485,19.0149,8.9743,24.2154,24.5296,6.0000,7.0037,29.8761,-24.6726
4.6500,239.816,180.156,16.940,7.290,1.9127,0.8938,1.2516,21.1524,19.0824,9.0358,24.2376,24.8288,6.0000,7.1773,28.2406,-24.5756
4.7000,238.637,178.296,17.451,7.380,2.1830,1.6524,1.1965,21.2688,19.1870,9.0913,24.2548,25.1283,6.0000,7.3161,26.6930,-24.5561
4.7500,240.268,179.934,17.029,7.244,2.4188,2.3787,1.0450,21.3959,19.3268,9.1379,24.2670,25.4280,6.0000,7.4205,25.2100,-24.5825
4.8000,240.643,178.217,16.532,7.297,2.6214,3.0710,0.8500,21.5323,19.5003,9.1739,24.2743,25.7279,6.0000,7.4915,23.7731,-24.6373
4.8500,240.242,180.056,16.837,6.866,2.7933,3.7313,0.6334,21.6763,19.7059,9.1988,24.2766,26.0279,6.0000,7.5304,22.3668,-24.7101
4.9000,241.075,180.849,16.413,7.048,2.9367,4.3617,0.4069,21.8268,19.9422,9.2123,24.2740,26.3279,6.0000,7.5385,20.9781,-24.7945
4.9500,240.536,179.895,16.749,7.191,3.0534,4.9643,0.1777,21.9823,20.2078,9.2144,24.2666,26.6278,6.0000,7.5174,19.5956,-24.8865
5.0000,238.904,178.638,17.124,7.020,3.1451,5.5410,-0.0490,22.1417,20.5015,9.2053,24.2543,26.9275,6.0000,7.4683,18.2090,-24.9844
5.0500,238.168,180.365,16.754,7.147,3.2131,6.0936,-0.2693,22.3038,20.8222,9.1855,24.2373,27.2271,6.0000,7.3929,16.8086,-25.0878
5.1000,237.588,179.857,16.648,6.893,3.2585,6.6240,-0.4791,22.4675,21.1688,9.1556,24.2155,27.5263,6.0000,7.2925,15.3851,-25.1983
5.1500,238.825,179.719,16.983,7.157,3.2823,7.1341,-0.6742,22.6318,21.5403,9.1165,24.1891,27.8251,6.0000,7.1686,13.9292,-25.3198
5.2000,240.805,180.327,16.811,7.476,3.2851,7.6262,-0.8481,22.7956,21.9360,9.0697,24.1581,28.1235,6.0000,7.0229,12.4313,-25.4603
5.2500,241.554,178.848,16.873,7.530,3.2678,8.1033,-0.9896,22.9580,22.3552,9.0175,24.1225,28.4214,6.0000,6.8571,10.8810,-25.6368
5.3000,241.332,179.920,17.226,7.402,3.2309,8.5697,-1.0710,23.1179,22.7973,8.9656,24.0825,28.7187,6.0000,6.6747,9.2672,-25.8951
5.3500,241.835,181.198,17.696,7.442,3.1732,9.0186,-0.9691,23.2727,23.2426,8.9382,24.0380,29.0154,6.0000,6.5046,7.5680,-26.3566
5.4000,242.353,181.570,18.154,7.701,3.0225,8.5750,-0.2529,23.4180,23.6364,8.9378,23.9891,29.3113,6.0000,6.3975,5.7636,-26.8304
5.4500,240.367,180.690,19.044,7.875,2.8337,7.4006,0.1243,23.5547,23.9701,8.9512,23.9359,29.6066,6.0000,6.3553,3.8876,-27.1594
5.5000,240.910,179.426,18.730,8.108,2.6699,6.1926,0.3508,23.6841,24.2444,8.9733,23.8785,29.9010,6.0000,6.3749,1.9872,-27.2919
5.5500,239.774,178.531,18.633,7.916,2.5382,5.0211,0.4899,23.8079,24.4616,8.9997,23.8169,30.1947,6.0000,6.4520,0.1088,-27.2023
5.6000,239.098,178.377,17.803,7.933,2.4383,3.8970,0.5420,23.9276,24.6245,9.0233,23.7513,30.4874,6.0000,6.5806,-1.7057,-26.8562
5.6500,239.942,177.417,16.771,7.485,2.3657,2.8575,0.3501,24.0413,24.7762,9.0226,23.6816,30.7792,6.0000,6.7128,-3.4137,-26.2783
5.7000,240.694,178.129,16.749,7.214,2.1991,3.3044,-0.1372,24.1452,24.9627,9.0123,23.6080,31.0700,6.0000,6.8134,-5.0127,-25.7641
5.7500,241.743,179.466,16.942,6.918,1.9975,4.0129,-0.2334,24.2387,25.1838,9.0000,23.5306,31.3598,6.0000,6.8852,-6.5270,-25.3613
5.8000,242.502,180.640,16.125,6.780,1.7842,4.6903,-0.2484,24.3213,25.4377,8.9882,23.4494,31.6486,6.0000,6.9302,-7.9772,-25.0767
5.8500,240.885,180.970,15.907,6.885,1.5612,5.3319,-0.2232,24.3924,25.7227,8.9785,23.3644,31.9364,6.0000,6.9499,-9.3796,-24.9115
5.9000,241.933,180.751,16.411,6.576,1.3297,5.9382,-0.1731,24.4518,26.0369,8.9718,23.2759,32.2230,6.0000,6.9460,-10.7479,-24.8656
5.9500,242.031,181.007,15.591,6.699,1.0908,6.5100,-0.1062,24.4990,26.3787,8.9688,23.1838,32.5085,6.0000,6.9197,-12.0940,-24.9390
6.0000,242.323,181.403,16.001,6.472,0.8454,7.0489,-0.0280,24.5337,26.7464,8.9699,23.0883,32.7929,6.0000,6.8726,-13.4286,-25.1324
6.0500,241.830,181.259,15.885,6.853,0.5941,7.5561,0.0572,24.5558,27.1387,8.9754,22.9895,33.0761,6.0000,6.8061,-14.7616,-25.4473
6.1000,239.767,180.638,16.068,6.945,0.3373,8.0333,0.1449,24.5648,27.5539,8.9852,22.8874,33.3582,6.0000,6.7214,-16.1022,-25.8848
6.1500,240.921,179.379,15.979,7.158,0.0752,8.4820,0.2284,24.5605,27.9908,8.9986,22.7821,33.6391,6.0000,6.6197,-17.4599,-26.4439
6.2000,240.800,178.163,16.096,7.311,-0.1924,8.9049,0.2884,24.5462,28.4383,9.0085,22.6737,33.9189,6.0000,6.5081,-18.8448,-27.0332
6.2500,240.424,179.589,16.181,7.291,-0.2406,8.6608,0.0910,24.5431,28.8351,9.0097,22.5623,34.1974,6.0000,6.4418,-20.2546,-27.3463
6.3000,240.991,180.367,16.227,7.463,0.0602,7.4522,-0.0132,24.5555,29.1719,9.0070,22.4480,34.4748,6.0000,6.4316,-21.6588,-27.3668
6.3501,241.207,180.752,15.636,7.251,0.3749,6.2672,-0.0752,24.5838,29.4514,9.0021,22.3309,34.7510,6.0000,6.4758,-23.0278,-27.1146
6.4001,241.215,180.615,16.024,7.096,0.6922,5.1452,-0.1114,24.6279,29.6766,8.9969,22.2110,35.0260,6.0000,6.5727,-24.3226,-26.6307
6.4501,240.491,181.594,15.227,7.041,1.0093,4.0879,-0.0690,24.6660,29.8988,8.9972,22.0885,35.2999,6.0000,6.6753,-25.5295,-26.1923
6.5001,238.993,179.646,15.046,7.059,0.5952,4.6818,0.0241,24.6834,30.1500,8.9989,21.9635,35.5725,6.0000,6.7496,-26.6555,-25.8977
6.5501,238.144,178.275,15.661,7.052,0.1835,5.2471,0.0370,24.6804,30.4284,9.0008,21.8360,35.8441,6.0000,6.7961,-27.7261,-25.7249
6.6001,240.257,178.970,15.097,7.045,-0.2216,5.7782,0.0368,24.6573,30.7324,9.0024,21.7061,36.1145,6.0000,6.8156,-28.7542,-25.6610
6.6501,238.523,179.388,15.302,6.905,-0.6198,6.2766,0.0295,24.6146,31.0604,9.0036,21.5740,36.3839,6.0000,6.8094,-29.7500,-25.6971
6.7001,237.491,179.880,15.189,7.083,-1.0107,6.7439,0.0174,24.5525,31.4108,9.0040,21.4397,36.6521,6.0000,6.7783,-30.7227,-25.8277
6.7501,236.895,179.576,15.780,7.143,-1.3944,7.1818,0.0018,24.4715,31.7823,9.0035,21.3033,36.9193,6.0000,6.7237,-31.6802,-26.0495
6.8001,237.355,179.042,15.708,7.054,-1.7706,7.5916,-0.0167,24.3718,32.1735,9.0021,21.1649,37.1855,6.0000,6.6467,-32.6299,-26.3616
6.8501,239.569,180.211,15.461,7.304,-2.1394,7.9746,-0.0374,24.2540,32.5831,8.9995,21.0246,37.4507,6.0000,6.5484,-33.5790,-26.7647
6.9001,238.322,180.938,16.098,7.532,-2.5008,8.3322,-0.0623,24.1462,32.9664,8.9972,20.8825,37.7149,6.0000,6.4765,-34.5187,-27.0643
6.9501,238.771,179.363,16.410,7.631,-1.9231,7.2241,-0.0337,24.0676,33.2948,8.9965,20.7387,37.9782,6.0000,6.4619,-35.4215,-27.1231
7.0001,239.001,178.745,16.086,8.014,-1.3426,6.1369,-0.0033,24.0174,33.5705,8.9973,20.5932,38.2406,6.0000,6.5023,-36.2660,-26.9486
7.0501,240.123,178.274,16.369,8.064,-0.7798,5.1080,0.0294,23.9928,33.7993,9.0007,20.4463,38.5021,6.0000,6.5924,-37.0375,-26.5838
7.1001,238.815,177.371,16.399,7.962,-0.4338,4.4159,0.1437,23.9563,34.0352,9.0063,20.2978,38.7628,6.0000,6.6733,-37.7498,-26.2896
7.1501,238.460,179.195,16.064,7.558,-0.9268,4.9145,0.0873,23.8956,34.2951,9.0088,20.1481,39.0227,6.0000,6.7237,-38.4183,-26.1011
7.2001,240.346,180.703,16.048,7.644,-1.4031,5.3827,0.0265,23.8115,34.5775,9.0086,19.9970,39.2819,6.0000,6.7449,-39.0513,-26.0099
7.2501,240.203,180.779,16.378,7.257,-1.8636,5.8229,-0.0258,23.7050,34.8812,9.0060,19.8448,39.5404,6.0000,6.7384,-39.6560,-26.0129
7.3001,240.219,180.122,17.098,7.003,-2.3085,6.2367,-0.0660,23.5766,35.2048,9.0019,19.6915,39.7983,6.0000,6.7057,-40.2380,-26.1107
7.3501,238.662,178.982,16.883,7.350,-2.7383,6.6259,-0.0894,23.4272,35.5472,8.9974,19.5372,40.0556,6.0000,6.6486,-40.8025,-26.3100
7.4001,237.613,178.688,17.125,7.257,-3.1531,6.9915,-0.0840,23.2576,35.9069,8.9961,19.3820,40.3123,6.0000,6.5702,-41.3538,-26.6369
7.4501,237.900,178.175,17.188,7.757,-3.5373,7.3153,0.0705,23.1019,36.2425,9.0041,19.2261,40.5686,6.0000,6.5210,-41.8736,-26.9326
7.5001,239.849,177.442,16.774,7.898,-2.8258,6.3037,0.1511,22.9818,36.5280,9.0089,19.0693,40.8244,6.0000,6.5254,-42.3377,-26.9604
7.5501,239.960,179.107,17.382,8.052,-2.1257,5.3212,0.0497,22.8954,36.7663,9.0057,18.9120,41.0798,6.0000,6.5780,-42.7374,-26.6961
7.6001,239.928,177.748,16.780,7.675,-1.4716,4.4097,-0.1696,22.8161,36.9894,8.9896,18.7541,41.3349,6.0000,6.6396,-43.0849,-26.2736
7.6501,241.422,179.850,17.333,7.765,-1.7860,4.6444,-0.2835,22.7124,37.2345,8.9811,18.5958,41.5897,6.0000,6.6756,-43.4031,-26.0386
7.7001,241.627,178.904,17.760,7.377,-2.2640,5.0706,-0.0938,22.5854,37.5002,8.9819,18.4371,41.8443,6.0000,6.6884,-43.6959,-25.9928
7.7501,242.470,177.891,17.332,7.548,-2.7220,5.4736,0.0841,22.4359,37.7856,8.9902,18.2781,42.0987,6.0000,6.6780,-43.9664,-26.1166
7.8001,241.128,178.821,17.622,7.501,-3.1647,5.8596,0.2144,22.2648,38.0897,9.0027,18.1189,42.3530,6.0000,6.6439,-44.2172,-26.3811
7.8501,241.521,180.289,18.181,7.919,-3.5935,6.2308,0.2547,22.0733,38.4112,9.0101,17.9597,42.6073,6.0000,6.5841,-44.4498,-26.7121
7.9001,239.981,181.294,18.393,7.995,-3.9556,6.5284,-0.0195,21.8949,38.7129,8.9966,17.8004,42.8615,6.0000,6.5359,-44.6426,-26.7931
7.9501,240.416,180.256,18.732,7.816,-3.2599,5.6495,-0.2996,21.7544,38.9674,8.9855,17.6412,43.1158,6.0000,6.5424,-44.7743,-26.6556
8.0001,239.857,181.291,17.960,7.956,-2.5189,4.7276,-0.1403,21.6469,39.1805,8.9914,17.4822,43.3702,6.0000,6.6038,-44.8466,-26.4452
8.0501,240.996,179.676,18.161,7.947,-1.9904,4.0476,0.3880,21.5334,39.3956,9.0148,17.3234,43.6247,6.0000,6.6677,-44.8872,-26.3963
8.1001,240.129,180.858,17.751,7.613,-2.4655,4.4815,0.4263,21.3963,39.6323,9.0295,17.1650,43.8795,6.0000,6.6992,-44.9095,-26.4025
8.1501,240.958,180.565,17.902,7.491,-2.9200,4.8963,0.1955,21.2375,39.8888,9.0314,17.0071,44.1346,6.0000,6.6986,-44.9133,-26.4232
8.2001,239.913,179.000,17.989,7.501,-3.3443,5.2821,-0.0685,21.0581,40.1639,9.0202,16.8496,44.3899,6.0000,6.6673,-44.8984,-26.4501
8.2501,239.819,179.847,17.338,7.849,-3.7467,5.6486,-0.3229,20.8590,40.4572,8.9982,16.6928,44.6457,6.0000,6.6069,-44.8646,-26.4971
8.3001,239.365,178.887,17.181,7.748,-4.1400,6.0101,-0.4948,20.6582,40.7487,8.9877,16.5367,44.9018,6.0000,6.5516,-44.7987,-26.6364
