t_s,u,v,w,h,own_vx,own_vy,own_vz,drone_x,drone_y,drone_z,tgt_x,tgt_y,tgt_z,true_range_m,origin_hdg,origin_att
10.0601,240.040,179.404,19.538,8.869,4.7004,8.5688,0.3022,19.8919,51.1761,8.9993,22.3681,56.1545,6.0000,6.2987,26.4518,-27.9230
10.1601,240.032,179.400,20.564,9.850,3.7271,6.2669,0.2927,20.2608,51.7912,9.0279,22.2799,56.7476,6.0000,6.1294,22.1716,-29.0739
10.2601,240.044,179.402,20.899,10.199,2.9321,4.0073,0.1874,20.5517,52.1819,9.0458,22.1212,57.3259,6.0000,6.1611,16.9774,-29.1009
10.3601,240.042,179.408,20.547,9.866,2.3740,1.9316,0.0360,20.7878,52.3659,9.0483,21.8945,57.8810,6.0000,6.3789,11.3546,-28.0394
10.4601,240.034,179.416,19.648,8.970,2.0355,0.0435,-0.1789,20.9909,52.3624,9.0275,21.6030,58.4050,6.0000,6.7685,5.7893,-26.0952
10.5601,240.030,179.427,18.419,7.755,1.8190,-0.3834,-0.7181,21.1710,52.3344,8.9611,21.2756,58.9077,6.0000,7.1939,0.9161,-23.8620
10.6601,240.041,179.434,16.944,6.619,1.5022,1.3630,-0.5191,21.3196,52.4783,8.9103,21.0031,59.4418,6.0000,7.5386,-2.5919,-22.2859
10.7602,240.065,179.438,15.445,5.716,1.1719,2.9349,-0.2970,21.4357,52.7750,8.8816,20.7966,60.0000,6.0000,7.7899,-5.0428,-21.2997
10.8602,239.961,179.432,16.901,6.433,1.1978,2.2874,-0.1113,21.5578,52.9949,8.8710,20.5832,59.4396,6.0000,7.1062,-8.6035,-23.3808
10.9602,239.972,179.413,18.809,7.733,1.6033,0.4343,0.0273,21.7214,53.0309,8.8743,20.3044,58.9087,6.0000,6.6776,-13.5552,-25.0167
11.0602,240.026,179.403,19.706,8.501,2.1966,-1.1519,0.1394,21.9452,52.9096,8.8887,19.9639,58.4151,6.0000,6.5077,-19.7870,-25.8591
11.1602,240.055,179.395,19.116,8.351,2.9508,-2.4617,0.2331,22.2448,52.6587,8.9124,19.5669,57.9657,6.0000,6.6020,-26.7609,-25.6886
11.2602,240.088,179.391,16.927,7.207,3.8092,-3.5098,0.3148,22.6303,52.3040,8.9442,19.1189,57.5671,6.0000,6.9617,-33.6952,-24.5550
11.3602,239.917,179.406,14.495,5.829,4.7106,-4.3343,0.3969,23.1058,51.8677,8.9849,18.6264,57.2251,6.0000,7.5789,-39.9120,-22.7702
11.4602,239.935,179.454,14.672,5.466,4.4654,-4.1138,0.5491,23.5435,51.4629,9.0385,18.0965,56.9444,6.0000,8.2890,-44.8276,-21.1192
11.5602,239.967,179.490,14.470,5.060,2.6354,-2.7263,0.4258,23.7988,51.1959,9.0804,17.5368,56.7292,6.0000,8.8924,-48.5389,-19.9107
11.6602,239.978,179.515,13.997,4.656,0.9464,-1.5222,0.3027,23.8859,51.0487,9.1102,16.9553,56.5825,6.0000,9.3852,-51.3957,-19.0152
11.7602,240.000,179.533,13.541,4.333,-0.6038,-0.4685,0.1923,23.8187,51.0062,9.1290,16.3605,56.5065,6.0000,9.7683,-53.5902,-18.3576
11.8602,240.018,179.543,12.940,4.021,-2.0200,0.4615,0.0958,23.6105,51.0564,9.1382,15.7609,56.5023,6.0000,10.0435,-55.2455,-17.8924
11.9602,240.020,179.559,12.390,3.790,-3.3083,1.2905,0.0129,23.2740,51.1890,9.1391,15.1651,56.5698,6.0000,10.2134,-56.4284,-17.5914
12.0602,240.030,179.569,11.913,3.617,-4.4754,2.0371,-0.0573,22.8213,51.3958,9.1331,14.5752,56.6787,6.0000,10.2701,-57.3495,-17.4562
12.1602,240.021,179.568,12.238,3.704,-5.5469,2.6846,-0.1170,22.2618,51.6667,9.1212,13.9773,56.7248,6.0000,10.1838,-58.5909,-17.5383
12.2602,240.011,179.559,12.605,3.847,-6.5442,3.2180,-0.1677,21.6028,51.9904,9.1042,13.3782,56.6990,6.0000,9.9601,-60.2054,-17.8422
12.3602,240.015,179.538,13.148,4.081,-7.4774,3.6371,-0.2098,20.8508,52.3554,9.0831,12.7866,56.6016,6.0000,9.6085,-62.2293,-18.3856
12.4602,240.006,179.524,13.820,4.444,-8.3549,3.9394,-0.2433,20.0112,52.7500,9.0586,12.2108,56.4341,6.0000,9.1396,-64.7190,-19.2047
12.5602,239.996,179.504,14.645,4.945,-9.1835,4.1200,-0.2671,19.0891,53.1621,9.0319,11.6592,56.1989,6.0000,8.5660,-67.7703,-20.3580
12.6602,239.985,179.478,15.692,5.646,-9.9674,4.1699,-0.2775,18.0887,53.5783,9.0043,11.1397,55.8993,6.0000,7.9033,-71.5341,-21.9388
12.7602,239.973,179.448,17.061,6.648,-10.7078,4.0752,-0.2584,17.0146,53.9843,8.9794,10.6599,55.5397,6.0000,7.1723,-76.2519,-24.0992
12.8602,239.962,179.419,18.828,8.094,-10.4549,3.7941,0.0699,15.9850,54.3626,8.9833,10.2265,55.1253,6.0000,6.5119,-82.4635,-26.7726
12.9602,239.958,179.402,20.442,9.570,-7.9692,3.5455,0.1297,15.2005,54.7177,8.9962,9.8459,54.6619,6.0000,6.1167,-90.6038,-28.8002
13.0602,239.965,179.399,21.419,10.501,-5.5379,3.5522,0.1271,14.6569,55.0747,9.0087,9.5234,54.1564,6.0000,6.0007,-100.1483,-29.5510
13.1602,239.980,179.402,21.449,10.519,-3.4016,3.8240,0.0994,14.3252,55.4600,9.0183,9.2638,53.6158,6.0000,6.1554,-110.0223,-28.8380
13.2602,239.995,179.410,20.530,9.641,-1.5856,4.3142,0.0469,14.1736,55.8950,9.0224,9.0708,53.0481,6.0000,6.5604,-119.1575,-26.9425
13.3602,240.002,179.426,18.975,8.230,-0.0838,4.9550,-0.0972,14.1478,56.3726,9.0041,8.9472,52.4613,6.0000,7.1505,-126.9454,-24.3958
13.4602,240.002,179.445,17.501,6.920,-0.9840,3.5481,-0.3512,14.0449,56.7191,8.9698,8.8947,51.8640,6.0000,7.6603,-133.3103,-22.3948
13.5602,240.003,179.461,16.515,6.100,-1.9768,1.8770,-0.2492,13.8435,56.8990,8.9453,8.8838,51.2642,6.0000,8.0493,-138.6422,-21.0691
13.6602,240.017,179.471,15.467,5.430,-2.7820,0.2950,-0.1477,13.5622,56.9214,8.9310,8.8098,50.6692,6.0000,8.3686,-142.7554,-20.1220
13.7602,240.042,179.479,14.418,4.878,-3.4541,-1.1743,-0.0614,13.2141,56.7974,8.9252,8.6651,50.0872,6.0000,8.6049,-145.8562,-19.5036
13.8602,240.059,179.481,13.213,4.368,-4.0246,-2.5271,0.0104,12.8093,56.5387,8.9265,8.4518,49.5268,6.0000,8.7456,-148.1320,-19.1849
13.9602,240.056,179.480,12.168,3.987,-4.5194,-3.7637,0.0688,12.3553,56.1569,8.9336,8.1729,48.9960,6.0000,8.7832,-149.7185,-19.1485
14.0602,239.945,179.480,12.292,4.049,-4.9604,-4.8861,0.1148,11.8573,55.6634,8.9452,7.8325,48.5023,6.0000,8.7133,-150.6712,-19.3898
14.1602,239.942,179.480,13.252,4.448,-5.3664,-5.8971,0.1490,11.3188,55.0694,8.9602,7.4354,48.0530,6.0000,8.5345,-151.0468,-19.9214
14.2602,239.950,179.475,14.337,4.975,-5.7542,-6.7993,0.1714,10.7414,54.3857,8.9773,6.9874,47.6544,6.0000,8.2481,-150.8596,-20.7739
14.3602,239.962,179.465,15.438,5.617,-6.1391,-7.5938,0.1804,10.1255,53.6231,8.9953,6.4949,47.3123,6.0000,7.8575,-150.0936,-22.0025
14.4602,239.976,179.450,16.631,6.440,-6.5357,-8.2798,0.1706,9.4698,52.7924,9.0121,5.9650,47.0316,6.0000,7.3691,-148.6893,-23.6924
14.5602,239.967,179.432,18.113,7.582,-6.9584,-8.8527,0.1155,8.7719,51.9054,9.0208,5.4053,46.8164,6.0000,6.7909,-146.5189,-25.9398
14.6602,239.980,179.413,19.902,9.052,-6.3657,-8.1377,-0.2274,8.1440,51.1007,8.9990,4.8239,46.6698,6.0000,6.2779,-143.1585,-28.0220
14.7602,239.991,179.401,21.299,10.263,-4.6637,-6.3072,-0.2122,7.6869,50.4783,8.9782,4.2291,46.5938,6.0000,5.9732,-138.3270,-29.3647
14.8602,239.998,179.395,22.024,10.902,-2.8853,-4.6398,-0.1500,7.4067,50.0205,8.9636,3.6295,46.5895,6.0000,5.8811,-132.2491,-29.7086
14.9602,240.000,179.394,21.982,10.819,-1.1698,-3.2857,-0.0708,7.2980,49.6967,8.9570,3.0336,46.6571,6.0000,5.9944,-125.4808,-29.0177
15.0602,239.993,179.398,21.204,10.063,0.4878,-2.2251,0.0231,7.3544,49.4780,8.9601,2.4437,46.7660,6.0000,6.3243,-118.9176,-27.3989
15.1603,239.968,179.407,19.244,8.522,2.0340,-1.3880,0.1955,7.5457,49.3357,8.9882,1.8459,46.8120,6.0000,6.8955,-113.8910,-25.2148
15.2603,239.936,179.426,16.868,6.957,0.8807,-1.5793,0.5102,7.6255,49.1760,9.0382,1.2468,46.7862,6.0000,7.4423,-110.5518,-23.6626
15.3603,239.939,179.440,14.734,5.777,-0.8391,-1.9583,0.3861,7.5340,48.9786,9.0761,0.6551,46.6888,6.0000,7.8601,-108.4226,-22.6300
15.4603,239.932,179.450,13.086,4.958,-2.3974,-2.2878,0.2459,7.2875,48.7484,9.1000,0.0793,46.5213,6.0000,8.1414,-107.1571,-21.9868
15.5603,240.059,179.464,13.255,4.919,-3.8047,-2.5900,0.1105,6.9010,48.4880,9.1105,-0.4723,46.2861,6.0000,8.2850,-106.6175,-21.6643
15.6603,240.062,179.473,13.896,5.118,-5.0710,-2.8824,-0.0147,6.3885,48.1982,9.1085,-0.9917,45.9866,6.0000,8.2930,-106.6720,-21.6281
15.7603,240.050,179.475,14.662,5.425,-6.2050,-3.1799,-0.1277,5.7631,47.8786,9.0952,-1.4716,45.6270,6.0000,8.1698,-107.2797,-21.8722
15.8603,240.037,179.470,15.457,5.816,-7.2134,-3.4956,-0.2273,5.0376,47.5273,9.0721,-1.9050,45.2125,6.0000,7.9215,-108.4338,-22.4156
15.9603,240.024,179.458,16.349,6.339,-8.1007,-3.8421,-0.3115,4.2239,47.1411,9.0406,-2.2856,44.7492,6.0000,7.5563,-110.1710,-23.3053
16.0603,240.033,179.442,17.490,7.087,-8.8686,-4.2324,-0.3730,3.3340,46.7155,9.0034,-2.6080,44.2436,6.0000,7.0852,-112.5824,-24.6294
16.1603,240.021,179.421,18.989,8.178,-9.5075,-4.6761,-0.2963,2.4203,46.2706,8.9787,-2.8676,43.7031,6.0000,6.5719,-115.8960,-26.4631
16.2603,240.010,179.407,20.343,9.325,-7.3950,-3.3948,-0.0384,1.6909,45.9385,8.9751,-3.0606,43.1353,6.0000,6.2490,-120.5376,-27.9144
16.3603,240.003,179.401,21.062,9.992,-5.3838,-1.9851,0.0388,1.1605,45.7471,8.9791,-3.1843,42.5486,6.0000,6.1438,-126.3595,-28.4801
16.4603,240.000,179.402,21.062,10.014,-3.6710,-0.5618,0.0869,0.7999,45.6980,8.9879,-3.2368,41.9512,6.0000,6.2469,-132.8670,-28.0583
