t_s,u,v,w,h,own_vx,own_vy,own_vz,drone_x,drone_y,drone_z,tgt_x,tgt_y,tgt_z,true_range_m,origin_hdg,origin_att
6.1500,240.784,179.335,16.018,7.786,-4.1724,-1.0617,-0.8075,-19.1323,21.6744,8.9760,-23.9588,18.1669,6.0000,6.6496,-126.0227,-26.0984
6.2500,241.661,177.884,16.088,7.057,-5.0926,-1.8750,-0.5182,-19.6447,21.4837,8.9294,-24.4749,17.8610,6.0000,6.6935,-126.8862,-25.4698
6.3501,242.382,180.056,16.042,6.939,-5.8388,-2.5816,0.3415,-20.2324,21.2219,8.9656,-24.9846,17.5444,6.0000,6.6833,-127.7507,-25.8568
6.4501,242.082,180.511,15.951,7.173,-6.5970,-3.3133,0.7828,-20.8949,20.8875,9.0358,-25.4878,17.2177,6.0000,6.5983,-128.6416,-26.8998
6.5501,241.093,179.356,15.952,7.290,-6.5883,-3.4691,-0.3367,-21.5371,20.5529,9.0061,-25.9849,16.8818,6.0000,6.4853,-129.5527,-27.1125
6.6501,239.609,180.104,15.639,7.330,-4.6865,-2.1270,-0.5537,-22.0006,20.3437,8.9618,-26.4761,16.5372,6.0000,6.5617,-130.3991,-26.3370
6.7501,238.580,179.948,16.048,6.872,-4.1712,-1.8753,0.6109,-22.4243,20.1499,9.0159,-26.9616,16.1847,6.0000,6.7206,-131.1666,-26.1807
6.8601,238.765,178.290,15.927,6.911,-5.1580,-2.8814,0.3994,-22.9908,19.8335,9.0584,-27.4896,15.7886,6.0000,6.7610,-131.9757,-26.4146
6.9601,237.901,178.811,16.101,7.347,-5.9051,-3.6835,-0.1482,-23.5843,19.4618,9.0403,-27.9643,15.4217,6.0000,6.6715,-132.7045,-26.6231
7.0601,238.771,180.264,15.829,7.454,-6.5320,-4.3930,-0.7778,-24.2163,19.0409,8.9743,-28.4346,15.0491,6.0000,6.5068,-133.4382,-26.7007
7.1601,238.829,178.337,16.912,7.354,-4.9961,-3.1377,-0.0858,-24.7090,18.7330,8.9712,-28.9007,14.6713,6.0000,6.5315,-134.1152,-26.5610
7.2601,238.680,180.146,17.046,7.003,-4.0768,-2.4294,0.8982,-25.1253,18.4812,9.0453,-29.3632,14.2890,6.0000,6.6758,-134.7059,-26.6533
7.3601,239.147,180.190,16.317,7.123,-4.8393,-3.2965,0.1739,-25.6122,18.1479,9.0588,-29.8225,13.9030,6.0000,6.6977,-135.2514,-26.6884
7.4601,239.450,180.055,16.200,7.238,-5.4908,-4.0643,-0.5825,-26.1647,17.7375,8.9995,-30.2792,13.5138,6.0000,6.5975,-135.7673,-26.5495
7.5601,238.496,178.419,16.248,7.640,-5.6097,-4.3091,-0.2381,-26.7120,17.3196,8.9761,-30.7337,13.1221,6.0000,6.5126,-136.2428,-26.6934
7.6601,238.001,179.909,16.959,7.493,-3.9937,-2.8142,0.5566,-27.1257,17.0232,9.0168,-31.1866,12.7286,6.0000,6.6179,-136.6189,-26.6290
7.7601,238.126,178.183,16.725,7.265,-4.4916,-3.4398,-0.0578,-27.5786,16.6748,9.0103,-31.6384,12.3338,6.0000,6.6445,-136.9334,-26.4510
7.8601,237.886,177.107,17.161,7.584,-5.2486,-4.3275,-0.2856,-28.1055,16.2394,8.9895,-32.0897,11.9385,6.0000,6.5629,-137.2062,-26.6029
7.9601,240.282,177.114,17.197,7.933,-4.7371,-3.9018,0.3592,-28.5738,15.8545,9.0116,-32.5411,11.5431,6.0000,6.5694,-137.3961,-26.7902
8.0601,239.846,178.277,16.273,7.376,-4.2774,-3.5228,-0.4331,-29.0035,15.4997,8.9814,-32.9930,11.1485,6.0000,6.5956,-137.4994,-26.3820
8.1601,239.373,177.641,16.611,7.619,-4.9005,-4.2598,0.4540,-29.4951,15.0717,9.0123,-33.4461,10.7551,6.0000,6.5634,-137.5484,-26.8243
8.2601,239.680,179.132,16.527,7.406,-4.3191,-3.7356,-0.3815,-29.9232,14.7017,8.9908,-33.9008,10.3637,6.0000,6.5839,-137.4978,-26.5245
8.3601,239.067,178.685,16.918,7.522,-4.1935,-3.6751,0.3052,-30.3462,14.3302,9.0160,-34.3578,9.9749,6.0000,6.6272,-137.3682,-26.5815
8.4601,238.514,177.831,17.318,7.695,-4.9432,-4.5097,-0.1848,-30.8402,13.8793,8.9930,-34.8175,9.5893,6.0000,6.5531,-137.1826,-26.6802
8.5601,240.139,177.601,17.032,7.727,-4.2054,-3.8103,-0.0492,-31.2575,13.5013,8.9971,-35.2804,9.2075,6.0000,6.5852,-136.8814,-26.5803
8.6601,240.555,177.356,16.804,7.847,-4.1037,-3.7460,0.4048,-31.6706,13.1239,9.0316,-35.7470,8.8304,6.0000,6.6333,-136.5016,-26.7057
8.7601,241.114,176.583,17.151,7.705,-4.7836,-4.4550,-0.4541,-32.1511,12.6762,8.9885,-36.2177,8.4584,6.0000,6.5590,-136.0615,-26.6102
8.8601,241.543,176.708,16.542,7.712,-4.2176,-3.9276,0.0927,-32.5689,12.2871,9.0038,-36.6931,8.0922,6.0000,6.5871,-135.5028,-26.6375
8.9601,240.158,177.010,16.864,7.853,-4.1232,-3.8429,0.2432,-32.9844,11.8999,9.0233,-37.1734,7.7326,6.0000,6.6192,-134.8664,-26.6869
9.0601,239.150,178.159,17.223,7.776,-4.8393,-4.5144,-0.5756,-33.4589,11.4573,8.9863,-37.6590,7.3803,6.0000,6.5532,-134.1628,-26.6147
9.1601,240.803,179.436,16.980,7.951,-3.7808,-3.5444,0.4412,-33.8530,11.0885,9.0168,-38.1503,7.0359,6.0000,6.6146,-133.3363,-26.6439
9.2601,239.602,180.081,17.144,7.499,-4.3721,-4.0461,-0.1673,-34.2947,10.6803,8.9998,-38.6476,6.7001,6.0000,6.5992,-132.4539,-26.5452
9.3601,239.487,181.014,17.234,7.786,-4.8275,-4.4122,0.1295,-34.7568,10.2565,9.0058,-39.1510,6.3737,6.0000,6.5712,-131.4799,-26.7267
9.4601,239.713,181.121,16.694,7.577,-4.0789,-3.7441,-0.2619,-35.1708,9.8775,8.9915,-39.6608,6.0573,6.0000,6.5928,-130.4073,-26.4920
9.5601,238.376,181.680,17.192,7.773,-4.9407,-4.3825,0.3485,-35.6374,9.4609,9.0014,-40.1771,5.7517,6.0000,6.5679,-129.2663,-26.6981
9.6601,240.497,179.671,17.634,7.815,-4.0750,-3.6568,0.0683,-36.0543,9.0887,9.0024,-40.7000,5.4575,6.0000,6.5988,-128.0266,-26.5729
9.7601,240.203,180.136,17.556,7.670,-5.0606,-4.3104,-0.1189,-36.5239,8.6839,8.9960,-41.2296,5.1755,6.0000,6.5719,-126.7215,-26.6279
9.8601,240.586,179.870,16.762,7.819,-4.3603,-3.7368,0.1625,-36.9641,8.3079,9.0046,-41.7659,4.9064,6.0000,6.5890,-125.3283,-26.6367
9.9601,241.643,178.938,16.452,7.510,-4.6861,-3.8768,0.0148,-37.4237,7.9264,9.0021,-42.3087,4.6509,6.0000,6.5853,-123.8578,-26.6284
10.0601,241.370,177.778,16.125,7.767,-4.8440,-3.8730,-0.0870,-37.8960,7.5469,9.0019,-42.8580,4.4096,6.0000,6.5755,-122.3182,-26.6697
10.1601,241.348,177.440,16.185,7.997,-4.7172,-3.6966,0.0756,-38.3661,7.1787,8.9994,-43.4137,4.1833,6.0000,6.5733,-120.7015,-26.6545
10.2601,239.751,177.533,15.852,7.933,-4.6794,-3.5694,0.1068,-38.8410,6.8188,8.9994,-43.9755,3.9726,6.0000,6.5743,-119.0164,-26.6503
10.3601,239.272,178.158,16.110,7.538,-4.5566,-3.4022,0.2099,-39.3180,6.4687,9.0020,-44.5430,3.7780,6.0000,6.5813,-117.2614,-26.6451
10.4601,239.795,179.625,16.880,7.808,-4.7010,-3.3633,0.0878,-39.8060,6.1248,9.0039,-45.1161,3.6003,6.0000,6.5845,-115.4423,-26.6499
10.5601,238.314,180.793,17.270,7.625,-5.1493,-3.4342,-0.0012,-40.3015,5.7902,9.0015,-45.6942,3.4400,6.0000,6.5860,-113.5625,-26.6195
10.6601,240.318,180.353,17.564,7.812,-5.3526,-3.3710,-0.0536,-40.8218,5.4594,9.0015,-46.2771,3.2977,6.0000,6.5730,-111.6318,-26.6763
10.7602,238.892,181.266,16.794,7.665,-5.1551,-3.1573,0.0341,-41.3390,5.1439,9.0002,-46.8641,3.1738,6.0000,6.5705,-109.6406,-26.6746
10.8602,240.127,179.840,16.687,7.539,-5.0153,-2.9727,0.1150,-41.8541,4.8434,9.0013,-47.4548,3.0688,6.0000,6.5792,-107.5963,-26.6468
10.9602,241.183,178.682,17.152,7.441,-5.1403,-2.8736,0.0394,-42.3751,4.5549,9.0031,-48.0487,2.9831,6.0000,6.5909,-105.4999,-26.6135
11.0602,240.180,180.052,16.928,7.415,-5.6764,-2.8420,-0.0915,-42.9429,4.2715,9.0007,-48.6450,2.9172,6.0000,6.5661,-103.3772,-26.6984
11.1602,239.752,178.825,16.394,7.545,-5.0592,-2.5633,-0.2361,-43.4738,4.0113,8.9967,-49.2432,2.8713,6.0000,6.5824,-101.1937,-26.5885
11.2602,238.900,180.450,16.243,7.463,-6.0724,-2.5735,-0.0570,-44.0422,3.7605,8.9972,-49.8426,2.8457,6.0000,6.5747,-98.9788,-26.6265
11.3602,238.425,181.216,16.496,7.385,-5.6316,-2.3305,0.1074,-44.6100,3.5280,9.0023,-50.4426,2.8406,6.0000,6.5777,-96.7375,-26.6633
11.4602,239.761,181.783,16.450,7.289,-5.7178,-2.1786,-0.0067,-45.1793,3.3111,9.0044,-51.0423,2.8563,6.0000,6.5856,-94.4518,-26.6492
11.5602,238.253,180.397,16.597,7.603,-5.9126,-1.9972,-0.0735,-45.7763,3.1123,8.9973,-51.6412,2.8927,6.0000,6.5720,-92.1603,-26.6396
11.6602,238.622,180.666,17.039,7.862,-5.6592,-1.8264,0.1517,-46.3601,2.9306,8.9972,-52.2384,2.9500,6.0000,6.5803,-89.8272,-26.6018
11.7602,240.636,181.589,16.828,7.479,-6.3240,-1.6141,0.1354,-46.9836,2.7698,8.9997,-52.8333,3.0282,6.0000,6.5610,-87.4875,-26.7115
11.8602,240.814,180.650,16.417,7.346,-5.6868,-1.4624,0.1205,-47.5662,2.6258,9.0032,-53.4251,3.1271,6.0000,6.5847,-85.1266,-26.6416
11.9602,240.299,180.743,16.112,7.185,-6.6803,-1.1639,0.0480,-48.1941,2.5052,8.9999,-54.0130,3.2466,6.0000,6.5705,-82.7563,-26.6715
12.0602,240.627,181.433,15.939,7.398,-6.1544,-1.0193,0.0280,-48.8150,2.4054,9.0019,-54.5964,3.3866,6.0000,6.5697,-80.3856,-26.6941
12.1602,240.652,180.026,16.230,7.465,-5.9169,-0.8726,-0.0747,-49.4255,2.3231,9.0050,-55.1746,3.5468,6.0000,6.5834,-78.0014,-26.6640
12.2602,240.459,180.182,16.317,7.213,-6.5563,-0.5065,-0.1321,-50.0778,2.2728,8.9973,-55.7469,3.7268,6.0000,6.5573,-75.6318,-26.7034
12.3602,241.175,178.351,16.204,7.221,-5.9969,-0.4436,0.0150,-50.6938,2.2343,8.9990,-56.3127,3.9265,6.0000,6.5720,-73.2580,-26.6551
12.4602,239.608,179.113,16.055,6.977,-6.3106,-0.1345,0.0722,-51.3290,2.2234,8.9969,-56.8714,4.1453,6.0000,6.5692,-70.8936,-26.6471
12.5602,241.246,178.970,15.423,7.160,-6.6926,0.2408,0.0318,-51.9654,2.2360,8.9987,-57.4223,4.3828,6.0000,6.5681,-68.5437,-26.6692
12.6602,241.454,177.694,16.113,7.430,-6.4415,0.3888,0.0190,-52.6100,2.2764,8.9970,-57.9651,4.6385,6.0000,6.5574,-66.2168,-26.6993
12.7602,240.564,179.382,15.859,7.421,-6.0530,0.4474,0.2745,-53.2303,2.3296,9.0050,-58.4991,4.9119,6.0000,6.5742,-63.9082,-26.7043
12.8602,241.718,178.761,15.804,7.483,-6.4511,0.8829,0.0361,-53.8615,2.4118,9.0028,-59.0241,5.2024,6.0000,6.5740,-61.6249,-26.6834
12.9602,239.616,177.717,16.070,7.084,-6.5058,1.1792,-0.1042,-54.5052,2.5270,9.0020,-59.5395,5.5094,6.0000,6.5585,-59.3718,-26.7437
13.0602,239.527,177.895,16.307,6.792,-6.1498,1.2254,-0.0793,-55.1234,2.6524,9.0034,-60.0000,5.8324,6.0000,6.5327,-56.8958,-26.8712
13.1602,238.874,179.114,19.335,8.875,-5.3974,0.6235,0.1769,-55.6569,2.7069,9.0209,-59.4935,6.1540,6.0000,5.9571,-48.0810,-29.9213
13.2602,238.273,179.446,20.433,9.904,-4.0062,-0.8957,0.1418,-56.0538,2.6102,9.0348,-58.9776,6.4603,6.0000,5.6869,-37.2351,-31.6689
13.3602,240.181,178.549,18.785,9.999,-3.0822,-2.3556,0.0989,-56.3600,2.3678,9.0444,-58.4530,6.7515,6.0000,5.7118,-25.4979,-31.6266
13.4602,239.016,179.898,18.467,9.897,-2.5460,-3.7565,0.0474,-56.6141,1.9853,9.0488,-57.9204,7.0278,6.0000,6.0154,-14.5033,-29.9072
13.5602,240.200,180.406,18.309,9.089,-2.3173,-5.1058,-0.0200,-56.8462,1.4689,9.0462,-57.3805,7.2894,6.0000,6.5727,-5.2301,-27.1189
13.6602,239.058,178.562,17.146,7.871,-2.3170,-6.3194,-0.1340,-57.0784,0.8345,9.0280,-56.8338,7.5365,6.0000,7.3420,2.0988,-23.9206
13.7602,238.328,178.019,16.154,6.097,-2.0056,-5.4643,-0.5339,-57.2754,0.2985,8.9758,-56.2809,7.7697,6.0000,8.0886,7.5869,-21.1927
13.8602,237.991,179.384,14.915,5.235,-1.3203,-3.2939,-0.4435,-57.4038,-0.0217,8.9321,-55.7225,7.9891,6.0000,8.6812,11.8561,-19.3746
13.9602,239.308,178.068,14.721,4.574,-0.6061,-1.3634,-0.3248,-57.4608,-0.1498,8.9002,-55.1591,8.1954,6.0000,9.1171,15.4237,-18.2012
14.0602,238.070,177.275,13.720,4.127,0.1217,0.3499,-0.2073,-57.4450,-0.1076,8.8800,-54.5912,8.3889,6.0000,9.4021,18.5694,-17.5029
14.1602,239.658,177.769,13.868,3.877,0.8541,1.8656,-0.0975,-57.3559,0.0853,8.8708,-54.0192,8.5702,6.0000,9.5467,21.4697,-17.1720
14.2602,238.888,177.879,14.168,3.855,1.5864,3.2009,0.0020,-57.1936,0.4109,8.8714,-53.4437,8.7398,6.0000,9.5629,24.2405,-17.1458
14.3602,239.442,178.336,14.149,3.919,2.3161,4.3703,0.0900,-56.9584,0.8528,8.8807,-52.8650,8.8984,6.0000,9.4635,26.9666,-17.3902
14.4602,238.697,178.319,14.326,4.151,3.0423,5.3865,0.1657,-56.6505,1.3955,8.8976,-52.2836,9.0466,6.0000,9.2614,29.7165,-17.8904
14.5602,239.965,179.664,14.118,4.536,3.7654,6.2598,0.2277,-56.2704,2.0250,8.9206,-51.6998,9.1850,6.0000,8.9696,32.5518,-18.6493
14.6602,238.433,178.424,14.596,5.072,4.4862,6.9987,0.2742,-55.8182,2.7277,8.9481,-51.1139,9.3143,6.0000,8.6006,35.5335,-19.6774
14.7602,239.321,177.468,15.665,5.365,5.2064,7.6094,0.3016,-55.2939,3.4908,8.9782,-50.5263,9.4353,6.0000,8.1670,38.7281,-20.9978
14.8602,239.525,179.710,15.962,6.059,5.9273,8.0963,0.3024,-54.6976,4.3021,9.0082,-49.9371,9.5487,6.0000,7.6811,42.2143,-22.6413
14.9602,239.522,178.761,16.503,6.955,6.6504,8.4611,0.2571,-54.0289,5.1492,9.0330,-49.3466,9.6552,6.0000,7.1544,46.0936,-24.6353
15.0602,238.191,179.787,18.614,8.320,7.3683,8.6971,0.0669,-53.2971,6.0134,9.0292,-48.7551,9.7556,6.0000,6.6007,50.5084,-26.8289
15.1603,237.394,181.194,19.456,9.030,6.2364,7.6369,-0.5074,-52.6837,6.7698,8.9799,-48.1626,9.8507,6.0000,6.2108,55.7158,-28.1504
15.2603,239.358,179.734,20.039,9.238,4.2317,6.1485,-0.3970,-52.2703,7.3785,8.9416,-47.5695,9.9412,6.0000,6.0897,61.3857,-28.3512
15.3603,239.540,180.532,20.094,8.705,2.2690,4.8570,-0.1664,-52.0522,7.8594,8.9269,-46.9759,10.0281,6.0000,6.2295,66.8479,-27.5033
15.4603,240.930,178.855,18.189,7.748,0.4735,3.8163,0.2107,-52.0097,8.2382,8.9557,-46.3818,10.1121,6.0000,6.6096,71.5684,-26.0735
15.5603,241.062,178.097,17.000,7.104,0.5976,3.4777,0.9547,-51.9419,8.5862,9.0473,-45.7874,10.1941,6.0000,7.0361,75.3440,-25.2040
15.6603,241.636,179.333,14.958,6.326,2.2063,3.5428,0.7084,-51.7142,8.9402,9.1163,-45.1929,10.2748,6.0000,7.3330,78.4200,-24.7072
15.7603,240.146,179.619,13.938,6.071,3.6648,3.5268,0.3754,-51.3414,9.2924,9.1522,-44.5983,10.3551,6.0000,7.5023,81.0294,-24.4135
15.8603,239.754,180.042,13.251,5.892,4.9914,3.4497,0.0529,-50.8364,9.6366,9.1562,-44.0037,10.4359,6.0000,7.5521,83.3422,-24.2744
15.9603,238.943,180.365,13.513,6.062,6.1997,3.3256,-0.2324,-50.2111,9.9683,9.1318,-43.4093,10.5179,6.0000,7.4917,85.3942,-24.2793
