t_s,estimator,maneuver,horizon_s,detect_hz,latency_s,jitter,meas_corr,predict_on,true_range_m,est_range_m,range_err_m,range_sigma_m,est_size_w_m,est_size_h_m,size_err_m,true_speed_mps,est_speed_mps,held_err_px,est_err_px,track_err_px,origin_hdg,origin_att,delayed_hdg,delayed_att,jittered_hdg,jittered_att,est_hdg,est_att,pred_hdg,pred_att,err_delayed_hdg,err_delayed_att,err_jittered_hdg,err_jittered_att,err_est_hdg,err_est_att,detect_count,detect_age_s,tracker_updates,tracker_rejects,imm_p0,imm_p1,imm_p2,chaser_vx,chaser_vy,chaser_vz,target_vx,target_vy,target_vz,timing_on,period_s,pkt_latency_s,meas_stamp_s,stamp_err_s,zoom,fov_deg,fx
0.0100,EKF,jink,0.500,10.00,0.150,1,0.600,1,19.4193,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,18.5716,-11.7368,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0000,0,0,0.0000,0.0000,0.0000,0.0666,0.1666,-0.0147,5.5437,2.2950,0.0000,1,0.0886,0.1453,0.0000,-0.0020,1.000,70.00,342.76
0.0200,EKF,jink,0.500,10.00,0.150,1,0.600,1,19.4549,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,18.7056,-11.7142,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0000,0,0,0.0000,0.0000,0.0000,0.1329,0.3314,-0.0292,5.5158,2.3614,0.0000,1,0.0886,0.1453,0.0000,-0.0020,1.000,70.00,342.76
0.0300,EKF,jink,0.500,10.00,0.150,1,0.600,1,19.4894,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,18.8373,-11.6919,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0000,0,0,0.0000,0.0000,0.0000,0.1987,0.4944,-0.0435,5.4870,2.4274,0.0000,1,0.0886,0.1453,0.0000,-0.0020,1.000,70.00,342.76
0.0400,EKF,jink,0.500,10.00,0.150,1,0.600,1,19.5227,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,18.9668,-11.6699,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0000,0,0,0.0000,0.0000,0.0000,0.2641,0.6558,-0.0576,5.4575,2.4931,0.0000,1,0.0886,0.1453,0.0000,-0.0020,1.000,70.00,342.76
0.0500,EKF,jink,0.500,10.00,0.150,1,0.600,1,19.5550,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,19.0940,-11.6483,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0000,0,0,0.0000,0.0000,0.0000,0.3290,0.8154,-0.0715,5.4272,2.5584,0.0000,1,0.0886,0.1453,0.0000,-0.0020,1.000,70.00,342.76
0.0600,EKF,jink,0.500,10.00,0.150,1,0.600,1,19.5862,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,19.2190,-11.6270,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0000,0,0,0.0000,0.0000,0.0000,0.3936,0.9733,-0.0852,5.3961,2.6233,0.0000,1,0.0886,0.1453,0.0000,-0.0020,1.000,70.00,342.76
0.0700,EKF,jink,0.500,10.00,0.150,1,0.600,1,19.6163,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,19.3418,-11.6060,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0000,0,0,0.0000,0.0000,0.0000,0.4577,1.1296,-0.0987,5.3643,2.6879,0.0000,1,0.0886,0.1453,0.0000,-0.0020,1.000,70.00,342.76
0.0800,EKF,jink,0.500,10.00,0.150,1,0.600,1,19.6452,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,19.4624,-11.5853,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0000,0,0,0.0000,0.0000,0.0000,0.5213,1.2843,-0.1120,5.3316,2.7521,0.0000,1,0.0886,0.1453,0.0000,-0.0020,1.000,70.00,342.76
0.0900,EKF,jink,0.500,10.00,0.150,1,0.600,1,19.6731,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,19.5808,-11.5650,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0000,0,0,0.0000,0.0000,0.0000,0.5846,1.4373,-0.1250,5.2982,2.8158,0.0000,1,0.1182,0.1416,0.0000,0.0000,1.000,70.00,342.76
0.1000,EKF,jink,0.500,10.00,0.150,1,0.600,1,19.7000,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,19.6970,-11.5450,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0000,0,0,0.0000,0.0000,0.0000,0.6474,1.5887,-0.1379,5.2640,2.8792,0.0000,1,0.1182,0.1416,0.0000,0.0000,1.000,70.00,342.76
0.1100,EKF,jink,0.500,10.00,0.150,1,0.600,1,19.7257,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,19.8110,-11.5253,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0000,0,0,0.0000,0.0000,0.0000,0.7097,1.7386,-0.1506,5.2291,2.9422,0.0000,1,0.1182,0.1416,0.0000,0.0000,1.000,70.00,342.76
0.1200,EKF,jink,0.500,10.00,0.150,1,0.600,1,19.7504,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,19.9229,-11.5059,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0000,0,0,0.0000,0.0000,0.0000,0.7716,1.8868,-0.1631,5.1934,3.0047,0.0000,1,0.1182,0.1416,0.0000,0.0000,1.000,70.00,342.76
0.1300,EKF,jink,0.500,10.00,0.150,1,0.600,1,19.7741,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,20.0326,-11.4868,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0000,0,0,0.0000,0.0000,0.0000,0.8331,2.0336,-0.1754,5.1570,3.0668,0.0000,1,0.1182,0.1416,0.0000,0.0000,1.000,70.00,342.76
0.1400,EKF,jink,0.500,10.00,0.150,1,0.600,1,19.7967,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,20.1402,-11.4681,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0000,0,0,0.0000,0.0000,0.0000,0.8941,2.1787,-0.1876,5.1198,3.1285,0.0000,1,0.1182,0.1416,0.0000,0.0000,1.000,70.00,342.76
0.1500,EKF,jink,0.500,10.00,0.150,1,0.600,1,19.8182,16.8013,-3.0169,8.7856,0.3600,0.1002,0.0156,6.0000,0.0000,1.5723,11.6536,0.1669,20.2456,-11.4496,18.4354,-11.7598,18.4936,-12.0174,18.4041,-12.1866,18.0781,-12.8011,-1.8102,-0.3102,-1.7520,-0.5678,-1.8415,-0.7370,1,0.1500,1,0,1.0000,0.0000,0.0000,0.9547,2.3224,-0.1995,5.0819,3.1897,0.0000,1,0.1182,0.1416,-0.0020,0.0000,1.000,70.00,342.76
0.1600,EKF,jink,0.500,10.00,0.150,1,0.600,1,19.8387,16.7516,-3.0871,8.8121,0.3600,0.1002,0.0149,6.0000,0.0000,1.5718,12.3777,0.1663,20.3489,-11.4315,18.4354,-11.7598,18.4936,-12.0174,18.3912,-12.2097,18.0381,-12.8701,-1.9135,-0.3284,-1.8553,-0.5860,-1.9577,-0.7782,1,0.1600,1,0,1.0000,0.0000,0.0000,1.0148,2.4646,-0.2113,5.0433,3.2504,0.0000,1,0.1182,0.1416,-0.0020,0.0000,1.000,70.00,342.76
0.1700,EKF,jink,0.500,10.00,0.150,1,0.600,1,19.8582,16.6991,-3.1590,8.8404,0.3600,0.1002,0.0141,6.0000,0.0000,1.5713,13.0981,0.1657,20.4501,-11.4136,18.4354,-11.7598,18.4936,-12.0174,18.3773,-12.2342,17.9963,-12.9414,-2.0147,-0.3462,-1.9565,-0.6038,-2.0728,-0.8206,1,0.1700,1,0,1.0000,0.0000,0.0000,1.0745,2.6053,-0.2228,5.0039,3.3107,0.0000,1,0.1182,0.1416,-0.0020,0.0000,1.000,70.00,342.76
0.1800,EKF,jink,0.500,10.00,0.150,1,0.600,1,19.8766,16.6439,-3.2327,8.8703,0.3600,0.1002,0.0133,6.0000,0.0000,1.5708,13.8151,0.1651,20.5491,-11.3961,18.4354,-11.7598,18.4936,-12.0174,18.3624,-12.2602,17.9527,-13.0153,-2.1137,-0.3638,-2.0555,-0.6214,-2.1867,-0.8642,1,0.1800,1,0,1.0000,0.0000,0.0000,1.1338,2.7445,-0.2342,4.9638,3.3705,0.0000,1,0.1182,0.1416,-0.0020,0.0000,1.000,70.00,342.76
0.1900,EKF,jink,0.500,10.00,0.150,1,0.600,1,19.8940,16.5860,-3.3080,8.9018,0.3600,0.1002,0.0124,6.0000,0.0000,1.5703,14.5288,0.1645,20.6461,-11.3788,18.4354,-11.7598,18.4936,-12.0174,18.3466,-12.2878,17.9073,-13.0918,-2.2107,-0.3810,-2.1525,-0.6386,-2.2995,-0.9090,1,0.1900,1,0,1.0000,0.0000,0.0000,1.1925,2.8823,-0.2455,4.9230,3.4299,0.0000,1,0.1182,0.1416,-0.0020,0.0000,1.000,70.00,342.76
0.2000,EKF,jink,0.500,10.00,0.150,1,0.600,1,19.9104,16.5255,-3.3849,8.9350,0.3600,0.1002,0.0116,6.0000,0.0000,1.5694,15.2410,0.1639,20.7412,-11.3619,18.4354,-11.7598,18.4936,-12.0174,18.3297,-12.3169,17.8599,-13.1709,-2.3058,-0.3979,-2.2476,-0.6555,-2.4115,-0.9550,1,0.2000,1,0,1.0000,0.0000,0.0000,1.2508,3.0187,-0.2565,4.8815,3.4887,0.0000,1,0.1182,0.1416,-0.0020,0.0000,1.000,70.00,342.76
0.2100,EKF,jink,0.500,10.00,0.150,1,0.600,1,19.9257,16.4623,-3.4634,8.9698,0.3600,0.1002,0.0109,6.0000,0.0000,1.5690,15.9501,0.1637,20.8341,-11.3452,18.4354,-11.7598,18.4936,-12.0174,18.3118,-12.3476,17.8105,-13.2527,-2.3987,-0.4147,-2.3405,-0.6723,-2.5224,-1.0024,1,0.2100,1,0,1.0000,0.0000,0.0000,1.3087,3.1536,-0.2674,4.8393,3.5470,0.0000,1,0.0881,0.1590,-0.0020,0.0017,1.000,70.00,342.76
0.2200,EKF,jink,0.500,10.00,0.150,1,0.600,1,19.9401,16.3966,-3.5435,9.0062,0.3600,0.1002,0.0104,6.0000,0.0000,1.5689,16.6549,0.1636,20.9247,-11.3288,18.4354,-11.7598,18.4936,-12.0174,18.2928,-12.3798,17.7591,-13.3374,-2.4893,-0.4311,-2.4311,-0.6887,-2.6319,-1.0511,1,0.2200,1,0,1.0000,0.0000,0.0000,1.3661,3.2872,-0.2781,4.7964,3.6048,0.0000,1,0.0881,0.1590,-0.0020,0.0017,1.000,70.00,342.76
0.2300,EKF,jink,0.500,10.00,0.150,1,0.600,1,19.9534,16.3283,-3.6251,9.0442,0.3600,0.1002,0.0098,6.0000,0.0000,1.5689,17.3571,0.1634,21.0132,-11.3126,18.4354,-11.7598,18.4936,-12.0174,18.2728,-12.4136,17.7056,-13.4250,-2.5778,-0.4472,-2.5196,-0.7048,-2.7404,-1.1010,1,0.2300,1,0,1.0000,0.0000,0.0000,1.4230,3.4193,-0.2886,4.7528,3.6621,0.0000,1,0.0881,0.1590,-0.0020,0.0017,1.000,70.00,342.76
