t_s,estimator,maneuver,horizon_s,detect_hz,latency_s,jitter,meas_corr,predict_on,true_range_m,est_range_m,range_err_m,range_sigma_m,est_size_w_m,est_size_h_m,size_err_m,true_speed_mps,est_speed_mps,held_err_px,est_err_px,track_err_px,origin_hdg,origin_att,delayed_hdg,delayed_att,jittered_hdg,jittered_att,est_hdg,est_att,pred_hdg,pred_att,err_delayed_hdg,err_delayed_att,err_jittered_hdg,err_jittered_att,err_est_hdg,err_est_att,detect_count,detect_age_s,tracker_updates,tracker_rejects,imm_p0,imm_p1,imm_p2,chaser_vx,chaser_vy,chaser_vz,target_vx,target_vy,target_vz,timing_on,period_s,pkt_latency_s,meas_stamp_s,stamp_err_s,zoom,fov_deg,fx
0.0100,UKF-LOS,smooth,0.500,10.00,0.050,1,0.600,1,19.4190,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,18.2976,-11.7370,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0000,0,0,0.0000,0.0000,0.0000,0.0466,0.1732,-0.0147,-3.0870,5.1450,0.0000,1,0.0801,0.0590,0.0000,-0.0017,1.000,70.00,342.76
0.0200,UKF-LOS,smooth,0.500,10.00,0.050,1,0.600,1,19.4538,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,18.1614,-11.7148,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0000,0,0,0.0000,0.0000,0.0000,0.0923,0.3449,-0.0293,-3.0870,5.1449,0.0000,1,0.0801,0.0590,0.0000,-0.0017,1.000,70.00,342.76
0.0300,UKF-LOS,smooth,0.500,10.00,0.050,1,0.600,1,19.4870,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,18.0261,-11.6933,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0000,0,0,0.0000,0.0000,0.0000,0.1372,0.5149,-0.0436,-3.0872,5.1448,0.0000,1,0.0801,0.0590,0.0000,-0.0017,1.000,70.00,342.76
0.0400,UKF-LOS,smooth,0.500,10.00,0.050,1,0.600,1,19.5186,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,17.8916,-11.6724,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0000,0,0,0.0000,0.0000,0.0000,0.1813,0.6833,-0.0577,-3.0874,5.1447,0.0000,1,0.0801,0.0590,0.0000,-0.0017,1.000,70.00,342.76
0.0500,UKF-LOS,smooth,0.500,10.00,0.050,1,0.600,1,19.5486,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,17.7578,-11.6522,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0000,0,0,0.0000,0.0000,0.0000,0.2245,0.8501,-0.0717,-3.0877,5.1445,0.0000,1,0.0801,0.0590,0.0000,-0.0017,1.000,70.00,342.76
0.0600,UKF-LOS,smooth,0.500,10.00,0.050,1,0.600,1,19.5769,11.9357,-7.6413,8.4328,0.3600,0.3600,0.0180,6.0000,0.0000,1.7822,5.7009,0.1716,17.6247,-11.6325,18.4345,-11.7598,18.5706,-11.4938,18.5918,-11.5308,18.7730,-11.8461,0.8099,-0.1273,0.9459,0.1387,0.9671,0.1017,1,0.0600,1,0,1.0000,0.0000,0.0000,0.2670,1.0154,-0.0855,-3.0881,5.1443,0.0000,1,0.0801,0.0590,-0.0017,-0.0017,1.000,70.00,342.76
0.0700,UKF-LOS,smooth,0.500,10.00,0.050,1,0.600,1,19.6037,11.9132,-7.6905,8.4444,0.3600,0.3600,0.0180,6.0000,0.0000,1.7826,6.5046,0.1712,17.4922,-11.6135,18.4345,-11.7598,18.5706,-11.4938,18.5997,-11.5439,18.8159,-11.9144,0.9423,-0.1463,1.0783,0.1197,1.1075,0.0696,1,0.0700,1,0,1.0000,0.0000,0.0000,0.3087,1.1791,-0.0991,-3.0885,5.1441,0.0000,1,0.0801,0.0590,-0.0017,-0.0017,1.000,70.00,342.76
0.0800,UKF-LOS,smooth,0.500,10.00,0.050,1,0.600,1,19.6289,11.8875,-7.7414,8.4577,0.3600,0.3600,0.0181,6.0000,0.0000,1.7829,7.3217,0.1708,17.3604,-11.5950,18.4345,-11.7598,18.5706,-11.4938,18.6090,-11.5589,18.8619,-11.9856,1.0741,-0.1648,1.2101,0.1012,1.2486,0.0362,1,0.0800,1,0,1.0000,0.0000,0.0000,0.3496,1.3412,-0.1125,-3.0890,5.1437,0.0000,1,0.0801,0.0590,-0.0017,-0.0017,1.000,70.00,342.76
0.0900,UKF-LOS,smooth,0.500,10.00,0.050,1,0.600,1,19.6526,11.8587,-7.7939,8.4727,0.3600,0.3600,0.0181,6.0000,0.0000,1.7832,8.1506,0.1704,17.2293,-11.5772,18.4345,-11.7598,18.5706,-11.4938,18.6198,-11.5758,18.9110,-12.0600,1.2052,-0.1827,1.3413,0.0834,1.3905,0.0013,1,0.0900,1,0,1.0000,0.0000,0.0000,0.3897,1.5018,-0.1257,-3.0896,5.1434,0.0000,1,0.0987,0.0595,-0.0017,0.0014,1.000,70.00,342.76
0.1000,UKF-LOS,smooth,0.500,10.00,0.050,1,0.600,1,19.6748,11.8267,-7.8480,8.4894,0.3600,0.3600,0.0182,6.0000,0.0000,1.7835,8.9906,0.1701,17.0987,-11.5599,18.4345,-11.7598,18.5706,-11.4938,18.6320,-11.5948,18.9634,-12.1375,1.3358,-0.2000,1.4719,0.0661,1.5333,-0.0349,1,0.1000,1,0,1.0000,0.0000,0.0000,0.4290,1.6610,-0.1387,-3.0902,5.1430,0.0000,1,0.0987,0.0595,-0.0017,0.0014,1.000,70.00,342.76
0.1100,UKF-LOS,smooth,0.500,10.00,0.050,1,0.600,1,19.6954,11.7917,-7.9036,8.5079,0.3600,0.3600,0.0182,6.0000,0.0000,1.7838,9.8410,0.1697,16.9687,-11.5431,18.4345,-11.7598,18.5706,-11.4938,18.6458,-11.6157,19.0192,-12.2185,1.4658,-0.2167,1.6019,0.0493,1.6771,-0.0726,1,0.1100,1,0,1.0000,0.0000,0.0000,0.4676,1.8186,-0.1516,-3.0909,5.1426,0.0000,1,0.0987,0.0595,-0.0017,0.0014,1.000,70.00,342.76
0.1200,UKF-LOS,smooth,0.500,10.00,0.050,1,0.600,1,19.7145,11.7537,-7.9608,8.5282,0.3600,0.3600,0.0182,6.0000,0.0000,1.7840,10.7020,0.1694,16.8392,-11.5269,18.4345,-11.7598,18.5706,-11.4938,18.6612,-11.6386,19.0787,-12.3028,1.5953,-0.2329,1.7313,0.0331,1.8220,-0.1116,1,0.1200,1,0,1.0000,0.0000,0.0000,0.5055,1.9747,-0.1642,-3.0917,5.1421,0.0000,1,0.0987,0.0595,-0.0017,0.0014,1.000,70.00,342.76
0.1300,UKF-LOS,smooth,0.500,10.00,0.050,1,0.600,1,19.7321,11.7127,-8.0194,8.5501,0.3600,0.3600,0.0183,6.0000,0.0000,1.7843,11.5735,0.1691,16.7103,-11.5113,18.4345,-11.7598,18.5706,-11.4938,18.6783,-11.6635,19.1420,-12.3908,1.7243,-0.2485,1.8603,0.0175,1.9680,-0.1522,1,0.1300,1,0,1.0000,0.0000,0.0000,0.5426,2.1294,-0.1768,-3.0926,5.1416,0.0000,1,0.0987,0.0595,-0.0017,0.0014,1.000,70.00,342.76
0.1400,UKF-LOS,smooth,0.500,10.00,0.050,1,0.600,1,19.7483,11.6688,-8.0795,8.5738,0.3600,0.3600,0.0183,6.0000,0.0000,1.7845,12.4558,0.1688,16.5818,-11.4962,18.4345,-11.7598,18.5706,-11.4938,18.6971,-11.6903,19.2093,-12.4825,1.8527,-0.2637,1.9888,0.0024,2.1153,-0.1942,1,0.1400,1,0,1.0000,0.0000,0.0000,0.5790,2.2826,-0.1891,-3.0935,5.1410,0.0000,1,0.0987,0.0595,-0.0017,0.0014,1.000,70.00,342.76
0.1500,UKF-LOS,smooth,0.500,10.00,0.050,1,0.600,1,19.7629,12.3129,-7.4501,7.4532,0.3600,0.3600,0.0183,6.0000,1.9028,2.0226,14.6819,0.1685,16.4538,-11.4816,17.2293,-11.5772,17.0657,-11.2799,18.6475,-10.3086,19.0640,-6.0818,0.7755,-0.0956,0.6119,0.2017,2.1937,1.1730,2,0.0600,2,0,1.0000,0.0000,0.0000,0.6146,2.4344,-0.2013,-3.0945,5.1404,0.0000,1,0.0987,0.0595,0.0914,0.0014,1.000,70.00,342.76
0.1600,UKF-LOS,smooth,0.500,10.00,0.050,1,0.600,1,19.7762,12.2789,-7.4973,7.4782,0.3600,0.3600,0.0184,6.0000,1.9028,2.0229,15.5736,0.1683,16.3262,-11.4675,17.2293,-11.5772,17.0657,-11.2799,18.6600,-10.2368,19.1209,-6.0006,0.9031,-0.1097,0.7395,0.1876,2.3338,1.2307,2,0.0700,2,0,1.0000,0.0000,0.0000,0.6495,2.5848,-0.2132,-3.0956,5.1398,0.0000,1,0.0987,0.0595,0.0914,0.0014,1.000,70.00,342.76
0.1700,UKF-LOS,smooth,0.500,10.00,0.050,1,0.600,1,19.7880,12.2420,-7.5460,7.5051,0.3600,0.3600,0.0184,6.0000,1.9028,2.0231,16.4709,0.1680,16.1990,-11.4539,17.2293,-11.5772,17.0657,-11.2799,18.6741,-10.1660,19.1812,-5.9181,1.0302,-0.1232,0.8666,0.1741,2.4751,1.2880,2,0.0800,2,0,1.0000,0.0000,0.0000,0.6837,2.7337,-0.2251,-3.0968,5.1391,0.0000,1,0.0987,0.0595,0.0914,0.0014,1.000,70.00,342.76
0.1800,UKF-LOS,smooth,0.500,10.00,0.050,1,0.600,1,19.7984,12.2022,-7.5961,7.5338,0.3600,0.3600,0.0184,6.0000,1.9028,2.0233,17.3743,0.1678,16.0723,-11.4409,17.2293,-11.5772,17.0657,-11.2799,18.6898,-10.0961,19.2452,-5.8343,1.1570,-0.1363,0.9934,0.1610,2.6176,1.3448,2,0.0900,2,0,1.0000,0.0000,0.0000,0.7172,2.8812,-0.2367,-3.0980,5.1383,0.0000,1,0.0987,0.0595,0.0914,0.0014,1.000,70.00,342.76
0.1900,UKF-LOS,smooth,0.500,10.00,0.050,1,0.600,1,19.8074,12.1596,-7.6477,7.5643,0.3600,0.3600,0.0185,6.0000,1.9028,2.0235,18.2844,0.1676,15.9459,-11.4283,17.2293,-11.5772,17.0657,-11.2799,18.7073,-10.0271,19.3130,-5.7492,1.2834,-0.1488,1.1198,0.1484,2.7614,1.4012,2,0.1000,2,0,1.0000,0.0000,0.0000,0.7500,3.0274,-0.2482,-3.0993,5.1376,0.0000,1,0.1185,0.0440,0.0914,-0.0013,1.000,70.00,342.76
0.2000,UKF-LOS,smooth,0.500,10.00,0.050,1,0.600,1,19.8149,12.1142,-7.7007,7.5967,0.3600,0.3600,0.0185,6.0000,1.9028,2.0237,19.2018,0.1674,15.8198,-11.4162,17.2293,-11.5772,17.0657,-11.2799,18.7264,-9.9589,19.3848,-5.6625,1.4095,-0.1609,1.2458,0.1364,2.9066,1.4573,2,0.1100,2,0,1.0000,0.0000,0.0000,0.7822,3.1721,-0.2596,-3.1006,5.1367,0.0000,1,0.1185,0.0440,0.0914,-0.0013,1.000,70.00,342.76
0.2100,UKF-LOS,smooth,0.500,10.00,0.050,1,0.600,1,19.8212,12.0661,-7.7550,7.6308,0.3600,0.3600,0.0185,6.0000,1.9028,2.0239,20.1270,0.1673,15.6941,-11.4046,17.2293,-11.5772,17.0657,-11.2799,18.7474,-9.8915,19.4608,-5.5743,1.5352,-0.1725,1.3716,0.1248,3.0533,1.5131,2,0.1200,2,0,1.0000,0.0000,0.0000,0.8136,3.3155,-0.2707,-3.1021,5.1359,0.0000,1,0.1185,0.0440,0.0914,-0.0013,1.000,70.00,342.76
0.2200,UKF-LOS,smooth,0.500,10.00,0.050,1,0.600,1,19.8260,12.0153,-7.8107,7.6667,0.3600,0.3600,0.0185,6.0000,1.9028,2.0240,21.0608,0.1671,15.5687,-11.3935,17.2293,-11.5772,17.0657,-11.2799,18.7703,-9.8248,19.5413,-5.4844,1.6606,-0.1836,1.4970,0.1137,3.2016,1.5687,2,0.1300,2,0,1.0000,0.0000,0.0000,0.8444,3.4576,-0.2818,-3.1036,5.1350,0.0000,1,0.1185,0.0440,0.0914,-0.0013,1.000,70.00,342.76
0.2300,UKF-LOS,smooth,0.500,10.00,0.050,1,0.600,1,19.8295,11.9618,-7.8677,7.7043,0.3600,0.3600,0.0186,6.0000,1.9028,2.0242,22.0036,0.1670,15.4435,-11.3829,17.2293,-11.5772,17.0657,-11.2799,18.7951,-9.7588,19.6264,-5.3927,1.7858,-0.1943,1.6221,0.1030,3.3516,1.6241,2,0.1400,2,0,1.0000,0.0000,0.0000,0.8744,3.5983,-0.2926,-3.1052,5.1340,0.0000,1,0.1185,0.0440,0.0914,-0.0013,1.000,70.00,342.76
0.2400,UKF-LOS,smooth,0.500,10.00,0.050,1,0.600,1,19.8317,13.8424,-5.9893,5.1661,0.3600,0.3600,0.0186,6.0000,1.6139,1.0334,15.6915,0.1668,15.3186,-11.3727,15.9459,-11.4283,15.7938,-11.3413,17.9169,-10.7656,16.6194,-9.3466,0.6272,-0.0556,0.4751,0.0314,2.5983,0.6071,3,0.0500,3,0,1.0000,0.0000,0.0000,0.9039,3.7377,-0.3033,-3.1068,5.1330,0.0000,1,0.1185,0.0440,0.1887,-0.0013,1.000,70.00,342.76
0.2500,UKF-LOS,smooth,0.500,10.00,0.050,1,0.600,1,19.8325,13.8047,-6.0278,5.2041,0.3600,0.3600,0.0186,6.0000,1.6139,1.0335,16.3106,0.1667,15.1940,-11.3630,15.9459,-11.4283,15.7938,-11.3413,17.8974,-10.7442,16.6220,-9.3471,0.7519,-0.0653,0.5998,0.0216,2.7034,0.6188,3,0.0600,3,0,1.0000,0.0000,0.0000,0.9326,3.8758,-0.3139,-3.1085,5.1320,0.0000,1,0.1185,0.0440,0.1887,-0.0013,1.000,70.00,342.76
0.2600,UKF-LOS,smooth,0.500,10.00,0.050,1,0.600,1,19.8320,13.7643,-6.0677,5.2449,0.3600,0.3600,0.0186,6.0000,1.6139,1.0335,16.9350,0.1667,15.0696,-11.3537,15.9459,-11.4283,15.7938,-11.3413,17.8792,-10.7240,16.6264,-9.3485,0.8763,-0.0746,0.7242,0.0124,2.8096,0.6298,3,0.0700,3,0,1.0000,0.0000,0.0000,0.9608,4.0126,-0.3243,-3.1103,5.1309,0.0000,1,0.1185,0.0440,0.1887,-0.0013,1.000,70.00,342.76
0.2700,UKF-LOS,smooth,0.500,10.00,0.050,1,0.600,1,19.8302,13.7213,-6.1090,5.2882,0.3600,0.3600,0.0186,6.0000,1.6139,1.0336,17.5650,0.1666,14.9454,-11.3449,15.9459,-11.4283,15.7938,-11.3413,17.8622,-10.7049,16.6327,-9.3509,1.0005,-0.0834,0.8484,0.0036,2.9168,0.6401,3,0.0800,3,0,1.0000,0.0000,0.0000,0.9882,4.1481,-0.3345,-3.1122,5.1297,0.0000,1,0.1185,0.0440,0.1887,-0.0013,1.000,70.00,342.76
0.2800,UKF-LOS,smooth,0.500,10.00,0.050,1,0.600,1,19.8272,13.6756,-6.1516,5.3341,0.3600,0.3600,0.0186,6.0000,1.6139,1.0337,18.2009,0.1665,14.8214,-11.3365,15.9459,-11.4283,15.7938,-11.3413,17.8465,-10.6869,16.6411,-9.3543,1.1245,-0.0918,0.9724,-0.0048,3.0251,0.6497,3,0.0900,3,0,1.0000,0.0000,0.0000,1.0151,4.2823,-0.3446,-3.1141,5.1286,0.0000,1,0.1185,0.0440,0.1887,-0.0013,1.000,70.00,342.76
0.2900,UKF-LOS,smooth,0.500,10.00,0.050,1,0.600,1,19.8229,13.6274,-6.1954,5.3824,0.3600,0.3600,0.0186,6.0000,1.6139,1.0338,18.8431,0.1665,14.6975,-11.3286,15.9459,-11.4283,15.7938,-11.3413,17.8321,-10.6700,16.6516,-9.3588,1.2483,-0.0997,1.0962,-0.0127,3.1346,0.6586,3,0.1000,3,0,1.0000,0.0000,0.0000,1.0413,4.4152,-0.3545,-3.1161,5.1273,0.0000,1,0.1185,0.0440,0.1887,-0.0013,1.000,70.00,342.76
0.3000,UKF-LOS,smooth,0.500,10.00,0.050,1,0.600,1,19.8173,13.5767,-6.2406,5.4332,0.3600,0.3600,0.0187,6.0000,1.6139,1.0338,19.4920,0.1664,14.5738,-11.3211,15.9459,-11.4283,15.7938,-11.3413,17.8191,-10.6543,16.6644,-9.3642,1.3720,-0.1072,1.2199,-0.0202,3.2453,0.6668,3,0.1100,3,0,1.0000,0.0000,0.0000,1.0669,4.5470,-0.3643,-3.1182,5.1261,0.0000,1,0.1185,0.0440,0.1887,-0.0013,1.000,70.00,342.76
0.3100,UKF-LOS,smooth,0.500,10.00,0.050,1,0.600,1,19.8104,13.5235,-6.2869,5.4864,0.3600,0.3600,0.0187,6.0000,1.6139,1.0339,20.1478,0.1664,14.4503,-11.3141,15.9459,-11.4283,15.7938,-11.3413,17.8075,-10.6396,16.6794,-9.3708,1.4956,-0.1142,1.3435,-0.0273,3.3572,0.6745,3,0.1200,3,0,1.0000,0.0000,0.0000,1.0918,4.6774,-0.3740,-3.1204,5.1248,0.0000,1,0.1101,0.0594,0.1887,-0.0011,1.000,70.00,342.76
0.3200,UKF-LOS,smooth,0.500,10.00,0.050,1,0.600,1,19.8024,13.4678,-6.3345,5.5419,0.3600,0.3600,0.0187,6.0000,1.6139,1.0339,20.8108,0.1664,14.3268,-11.3074,15.9459,-11.4283,15.7938,-11.3413,17.7973,-10.6260,16.6970,-9.3784,1.6191,-0.1209,1.4669,-0.0339,3.4704,0.6814,3,0.1300,3,0,1.0000,0.0000,0.0000,1.1162,4.8067,-0.3835,-3.1226,5.1234,0.0000,1,0.1101,0.0594,0.1887,-0.0011,1.000,70.00,342.76
0.3300,UKF-LOS,smooth,0.500,10.00,0.050,1,0.600,1,19.7931,13.4098,-6.3833,5.5997,0.3600,0.3600,0.0187,6.0000,1.6139,1.0340,21.4816,0.1664,14.2035,-11.3012,15.9459,-11.4283,15.7938,-11.3413,17.7885,-10.6135,16.7170,-9.3871,1.7424,-0.1271,1.5903,-0.0401,3.5850,0.6877,3,0.1400,3,0,1.0000,0.0000,0.0000,1.1399,4.9347,-0.3928,-3.1249,5.1220,0.0000,1,0.1101,0.0594,0.1887,-0.0011,1.000,70.00,342.76
0.3400,UKF-LOS,smooth,0.500,10.00,0.050,1,0.600,1,19.7826,13.3493,-6.4332,5.6597,0.3600,0.3600,0.0187,6.0000,1.6139,1.0340,22.1604,0.1665,14.0802,-11.2954,15.9459,-11.4283,15.7938,-11.3413,17.7812,-10.6021,16.7398,-9.3970,1.8657,-0.1329,1.7136,-0.0459,3.7011,0.6933,3,0.1500,3,0,1.0000,0.0000,0.0000,1.1630,5.0615,-0.4021,-3.1272,5.1206,0.0000,1,0.1101,0.0594,0.1887,-0.0011,1.000,70.00,342.76
