t_s,estimator,maneuver,horizon_s,detect_hz,latency_s,jitter,meas_corr,predict_on,true_range_m,est_range_m,range_err_m,range_sigma_m,est_size_w_m,est_size_h_m,size_err_m,true_speed_mps,est_speed_mps,held_err_px,est_err_px,track_err_px,origin_hdg,origin_att,delayed_hdg,delayed_att,jittered_hdg,jittered_att,est_hdg,est_att,pred_hdg,pred_att,err_delayed_hdg,err_delayed_att,err_jittered_hdg,err_jittered_att,err_est_hdg,err_est_att,detect_count,detect_age_s,tracker_updates,tracker_rejects,imm_p0,imm_p1,imm_p2,chaser_vx,chaser_vy,chaser_vz,target_vx,target_vy,target_vz,timing_on,period_s,pkt_latency_s,meas_stamp_s,stamp_err_s,zoom,fov_deg,fx
0.0100,IMM-EKF,jink,0.500,10.00,0.050,0,0.600,1,19.4193,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,18.5716,-11.7368,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0000,0,0,0.0000,0.0000,0.0000,0.0666,0.1666,-0.0147,5.5437,2.2950,0.0000,1,0.1063,0.0521,0.0000,0.0019,1.000,70.00,342.76
0.0200,IMM-EKF,jink,0.500,10.00,0.050,0,0.600,1,19.4549,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,18.7056,-11.7142,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0000,0,0,0.0000,0.0000,0.0000,0.1329,0.3314,-0.0292,5.5158,2.3614,0.0000,1,0.1063,0.0521,0.0000,0.0019,1.000,70.00,342.76
0.0300,IMM-EKF,jink,0.500,10.00,0.050,0,0.600,1,19.4894,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,18.8373,-11.6919,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0000,0,0,0.0000,0.0000,0.0000,0.1987,0.4944,-0.0435,5.4870,2.4274,0.0000,1,0.1063,0.0521,0.0000,0.0019,1.000,70.00,342.76
0.0400,IMM-EKF,jink,0.500,10.00,0.050,0,0.600,1,19.5227,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,18.9668,-11.6699,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0000,0,0,0.0000,0.0000,0.0000,0.2641,0.6558,-0.0576,5.4575,2.4931,0.0000,1,0.1063,0.0521,0.0000,0.0019,1.000,70.00,342.76
0.0500,IMM-EKF,jink,0.500,10.00,0.050,0,0.600,1,19.5550,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,19.0940,-11.6483,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0000,0,0,0.0000,0.0000,0.0000,0.3290,0.8154,-0.0715,5.4272,2.5584,0.0000,1,0.1063,0.0521,0.0000,0.0019,1.000,70.00,342.76
0.0600,IMM-EKF,jink,0.500,10.00,0.050,0,0.600,1,19.5862,18.4257,-1.1604,9.2696,0.3600,0.1079,0.0187,6.0000,0.0000,0.0039,4.7542,0.1717,19.2190,-11.6270,18.4354,-11.7598,18.4354,-11.7598,18.4233,-11.7833,18.3157,-11.9922,-0.7836,-0.1329,-0.7836,-0.1329,-0.7957,-0.1564,1,0.0600,1,0,0.3333,0.3333,0.3333,0.3936,0.9733,-0.0852,5.3961,2.6233,0.0000,1,0.1063,0.0521,0.0019,0.0019,1.000,70.00,342.76
0.0700,IMM-EKF,jink,0.500,10.00,0.050,0,0.600,1,19.6163,18.4039,-1.2124,9.2796,0.3600,0.1079,0.0187,6.0000,0.0000,0.0046,5.5208,0.1712,19.3418,-11.6060,18.4354,-11.7598,18.4354,-11.7598,18.4187,-11.7919,18.2915,-12.0365,-0.9064,-0.1539,-0.9064,-0.1539,-0.9230,-0.1859,1,0.0700,1,0,0.3333,0.3333,0.3333,0.4577,1.1296,-0.0987,5.3643,2.6879,0.0000,1,0.1063,0.0521,0.0019,0.0019,1.000,70.00,342.76
0.0800,IMM-EKF,jink,0.500,10.00,0.050,0,0.600,1,19.6452,18.3788,-1.2664,9.2911,0.3600,0.1079,0.0185,6.0000,0.0000,0.0052,6.2805,0.1707,19.4624,-11.5853,18.4354,-11.7598,18.4354,-11.7598,18.4134,-11.8018,18.2661,-12.0824,-1.0270,-0.1745,-1.0270,-0.1745,-1.0490,-0.2164,1,0.0800,1,0,0.3333,0.3333,0.3333,0.5213,1.2843,-0.1120,5.3316,2.7521,0.0000,1,0.1063,0.0521,0.0019,0.0019,1.000,70.00,342.76
0.0900,IMM-EKF,jink,0.500,10.00,0.050,0,0.600,1,19.6731,18.3506,-1.3226,9.3042,0.3600,0.1079,0.0183,6.0000,0.0000,0.0059,7.0336,0.1702,19.5808,-11.5650,18.4354,-11.7598,18.4354,-11.7598,18.4073,-11.8129,18.2393,-12.1300,-1.1454,-0.1948,-1.1454,-0.1948,-1.1735,-0.2480,1,0.0900,1,0,0.3333,0.3333,0.3333,0.5846,1.4373,-0.1250,5.2982,2.8158,0.0000,1,0.1063,0.0521,0.0019,0.0019,1.000,70.00,342.76
0.1000,IMM-EKF,jink,0.500,10.00,0.050,0,0.600,1,19.7000,18.3192,-1.3808,9.3189,0.3600,0.1079,0.0180,6.0000,0.0000,0.0066,7.7802,0.1696,19.6970,-11.5450,18.4354,-11.7598,18.4354,-11.7598,18.4004,-11.8254,18.2112,-12.1793,-1.2616,-0.2149,-1.2616,-0.2149,-1.2966,-0.2805,1,0.1000,1,0,0.3333,0.3333,0.3333,0.6474,1.5887,-0.1379,5.2640,2.8792,0.0000,1,0.1063,0.0521,0.0019,0.0019,1.000,70.00,342.76
0.1100,IMM-EKF,jink,0.500,10.00,0.050,0,0.600,1,19.7257,18.2848,-1.4410,9.3351,0.3600,0.1079,0.0177,6.0000,0.0000,0.0073,8.5205,0.1691,19.8110,-11.5253,18.4354,-11.7598,18.4354,-11.7598,18.3927,-11.8392,18.1817,-12.2304,-1.3756,-0.2346,-1.3756,-0.2346,-1.4184,-0.3139,1,0.1100,1,0,0.3333,0.3333,0.3333,0.7097,1.7386,-0.1506,5.2291,2.9422,0.0000,1,0.0804,0.0434,0.0019,-0.0009,1.000,70.00,342.76
0.1200,IMM-EKF,jink,0.500,10.00,0.050,0,0.600,1,19.7504,18.2473,-1.5031,9.3530,0.3600,0.1079,0.0173,6.0000,0.0000,0.0080,9.2548,0.1686,19.9229,-11.5059,18.4354,-11.7598,18.4354,-11.7598,18.3841,-11.8543,18.1508,-12.2833,-1.4875,-0.2539,-1.4875,-0.2539,-1.5388,-0.3484,1,0.1200,1,0,0.3333,0.3333,0.3333,0.7716,1.8868,-0.1631,5.1934,3.0047,0.0000,1,0.0804,0.0434,0.0019,-0.0009,1.000,70.00,342.76
0.1300,IMM-EKF,jink,0.500,10.00,0.050,0,0.600,1,19.7741,18.2069,-1.5672,9.3724,0.3600,0.1079,0.0168,6.0000,0.0000,0.0086,9.9831,0.1680,20.0326,-11.4868,18.4354,-11.7598,18.4354,-11.7598,18.3747,-11.8707,18.1185,-12.3381,-1.5972,-0.2730,-1.5972,-0.2730,-1.6579,-0.3839,1,0.1300,1,0,0.3333,0.3333,0.3333,0.8331,2.0336,-0.1754,5.1570,3.0668,0.0000,1,0.0804,0.0434,0.0019,-0.0009,1.000,70.00,342.76
0.1400,IMM-EKF,jink,0.500,10.00,0.050,0,0.600,1,19.7967,18.1635,-1.6332,9.3935,0.3600,0.1079,0.0162,6.0000,0.0000,0.0093,10.7058,0.1675,20.1402,-11.4681,18.4354,-11.7598,18.4354,-11.7598,18.3645,-11.8884,18.0847,-12.3947,-1.7048,-0.2918,-1.7048,-0.2918,-1.7757,-0.4204,1,0.1400,1,0,0.3333,0.3333,0.3333,0.8941,2.1787,-0.1876,5.1198,3.1285,0.0000,1,0.0804,0.0434,0.0019,-0.0009,1.000,70.00,342.76
0.1500,IMM-EKF,jink,0.500,10.00,0.050,0,0.600,1,19.8182,18.1172,-1.7010,9.4161,0.3600,0.1079,0.0156,6.0000,0.0000,0.0101,11.4228,0.1669,20.2456,-11.4496,18.4354,-11.7598,18.4354,-11.7598,18.3534,-11.9074,18.0493,-12.4534,-1.8102,-0.3102,-1.8102,-0.3102,-1.8922,-0.4578,1,0.1500,1,0,0.3333,0.3333,0.3333,0.9547,2.3224,-0.1995,5.0819,3.1897,0.0000,1,0.0804,0.0434,0.0019,-0.0009,1.000,70.00,342.76
0.1600,IMM-EKF,jink,0.500,10.00,0.050,0,0.600,1,19.8387,18.6318,-1.2069,6.5108,0.3598,0.0963,0.0151,6.0000,4.1504,0.0035,0.2368,0.1663,20.3489,-11.4315,19.8110,-11.5253,19.8110,-11.5253,20.3875,-11.4432,26.9582,-10.3827,-0.5379,-0.0938,-0.5379,-0.0938,0.0386,-0.0117,2,0.0500,2,0,0.3440,0.3398,0.3162,1.0148,2.4646,-0.2113,5.0433,3.2504,0.0000,1,0.0804,0.0434,0.1091,-0.0009,1.000,70.00,342.76
0.1700,IMM-EKF,jink,0.500,10.00,0.050,0,0.600,1,19.8582,18.5984,-1.2598,6.5358,0.3598,0.0963,0.0143,6.0000,4.1504,0.0042,0.3631,0.1657,20.4501,-11.4136,19.8110,-11.5253,19.8110,-11.5253,20.5102,-11.4281,27.1178,-10.3882,-0.6391,-0.1117,-0.6391,-0.1117,0.0601,-0.0145,2,0.0600,2,0,0.3440,0.3398,0.3162,1.0745,2.6053,-0.2228,5.0039,3.3107,0.0000,1,0.0804,0.0434,0.1091,-0.0009,1.000,70.00,342.76
0.1800,IMM-EKF,jink,0.500,10.00,0.050,0,0.600,1,19.8766,18.5620,-1.3145,6.5632,0.3598,0.0963,0.0135,6.0000,4.1504,0.0050,0.5032,0.1651,20.5491,-11.3961,19.8110,-11.5253,19.8110,-11.5253,20.6330,-11.4141,27.2795,-10.3947,-0.7381,-0.1292,-0.7381,-0.1292,0.0838,-0.0180,2,0.0700,2,0,0.3440,0.3398,0.3162,1.1338,2.7445,-0.2342,4.9638,3.3705,0.0000,1,0.0804,0.0434,0.1091,-0.0009,1.000,70.00,342.76
0.1900,IMM-EKF,jink,0.500,10.00,0.050,0,0.600,1,19.8940,18.5229,-1.3711,6.5929,0.3598,0.0963,0.0126,6.0000,4.1504,0.0057,0.6570,0.1645,20.6461,-11.3788,19.8110,-11.5253,19.8110,-11.5253,20.7558,-11.4010,27.4435,-10.4019,-0.8350,-0.1464,-0.8350,-0.1464,0.1097,-0.0222,2,0.0800,2,0,0.3440,0.3398,0.3162,1.1925,2.8823,-0.2455,4.9230,3.4299,0.0000,1,0.0804,0.0434,0.1091,-0.0009,1.000,70.00,342.76
0.2000,IMM-EKF,jink,0.500,10.00,0.050,0,0.600,1,19.9104,18.4810,-1.4293,6.6249,0.3598,0.0963,0.0118,6.0000,4.1504,0.0056,0.8227,0.1639,20.7412,-11.3619,19.8110,-11.5253,19.8110,-11.5253,20.8787,-11.3890,27.6099,-10.4101,-0.9301,-0.1634,-0.9301,-0.1634,0.1375,-0.0271,2,0.0900,2,0,0.3440,0.3398,0.3162,1.2508,3.0187,-0.2565,4.8815,3.4887,0.0000,1,0.1188,0.0443,0.1091,0.0018,1.000,70.00,342.76
0.2100,IMM-EKF,jink,0.500,10.00,0.050,0,0.600,1,19.9257,18.4364,-1.4893,6.6591,0.3598,0.0963,0.0112,6.0000,4.1504,0.0055,1.0027,0.1637,20.8341,-11.3452,19.8110,-11.5253,19.8110,-11.5253,21.0018,-11.3780,27.7788,-10.4192,-1.0231,-0.1801,-1.0231,-0.1801,0.1677,-0.0328,2,0.1000,2,0,0.3440,0.3398,0.3162,1.3087,3.1536,-0.2674,4.8393,3.5470,0.0000,1,0.1188,0.0443,0.1091,0.0018,1.000,70.00,342.76
0.2200,IMM-EKF,jink,0.500,10.00,0.050,0,0.600,1,19.9401,18.3892,-1.5509,6.6956,0.3598,0.0963,0.0107,6.0000,4.1504,0.0057,1.1985,0.1636,20.9247,-11.3288,19.8110,-11.5253,19.8110,-11.5253,21.1251,-11.3680,27.9502,-10.4292,-1.1137,-0.1965,-1.1137,-0.1965,0.2004,-0.0392,2,0.1100,2,0,0.3440,0.3398,0.3162,1.3661,3.2872,-0.2781,4.7964,3.6048,0.0000,1,0.1188,0.0443,0.1091,0.0018,1.000,70.00,342.76
0.2300,IMM-EKF,jink,0.500,10.00,0.050,0,0.600,1,19.9534,18.3393,-1.6142,6.7343,0.3598,0.0963,0.0101,6.0000,4.1504,0.0059,1.4088,0.1634,21.0132,-11.3126,19.8110,-11.5253,19.8110,-11.5253,21.2487,-11.3589,28.1243,-10.4401,-1.2022,-0.2126,-1.2022,-0.2126,0.2355,-0.0463,2,0.1200,2,0,0.3440,0.3398,0.3162,1.4230,3.4193,-0.2886,4.7528,3.6621,0.0000,1,0.1188,0.0443,0.1091,0.0018,1.000,70.00,342.76
0.2400,IMM-EKF,jink,0.500,10.00,0.050,0,0.600,1,19.9658,18.2868,-1.6790,6.7752,0.3598,0.0963,0.0094,6.0000,4.1504,0.0062,1.6338,0.1632,21.0996,-11.2968,19.8110,-11.5253,19.8110,-11.5253,21.3726,-11.3509,28.3013,-10.4520,-1.2885,-0.2285,-1.2885,-0.2285,0.2730,-0.0541,2,0.1300,2,0,0.3440,0.3398,0.3162,1.4795,3.5501,-0.2990,4.7085,3.7189,0.0000,1,0.1188,0.0443,0.1091,0.0018,1.000,70.00,342.76
0.2500,IMM-EKF,jink,0.500,10.00,0.050,0,0.600,1,19.9771,18.8639,-1.1132,5.1117,0.3614,0.0943,0.0071,6.0000,3.9492,0.0009,0.5941,0.1631,21.1839,-11.2813,20.7412,-11.3619,20.7412,-11.3619,21.2850,-11.2861,27.4435,-10.3097,-0.4427,-0.0806,-0.4427,-0.0806,0.1012,-0.0048,3,0.0500,3,0,0.4659,0.3717,0.1625,1.5355,3.6796,-0.3091,4.6635,3.7751,0.0000,1,0.1188,0.0443,0.2018,0.0018,1.000,70.00,342.76
0.2600,IMM-EKF,jink,0.500,10.00,0.050,0,0.600,1,19.9874,18.8230,-1.1644,5.1503,0.3614,0.0943,0.0063,6.0000,3.9492,0.0012,0.7724,0.1629,21.2661,-11.2661,20.7412,-11.3619,20.7412,-11.3619,21.3975,-11.2724,27.5962,-10.3149,-0.5249,-0.0958,-0.5249,-0.0958,0.1315,-0.0063,3,0.0600,3,0,0.4659,0.3717,0.1625,1.5910,3.8077,-0.3192,4.6179,3.8308,0.0000,1,0.1188,0.0443,0.2018,0.0018,1.000,70.00,342.76
0.2700,IMM-EKF,jink,0.500,10.00,0.050,0,0.600,1,19.9968,18.7795,-1.2173,5.1917,0.3614,0.0943,0.0054,6.0000,3.9492,0.0016,0.9641,0.1627,21.3462,-11.2512,20.7412,-11.3619,20.7412,-11.3619,21.5103,-11.2596,27.7512,-10.3211,-0.6050,-0.1107,-0.6050,-0.1107,0.1641,-0.0085,3,0.0700,3,0,0.4659,0.3717,0.1625,1.6461,3.9345,-0.3290,4.5716,3.8859,0.0000,1,0.1188,0.0443,0.2018,0.0018,1.000,70.00,342.76
0.2800,IMM-EKF,jink,0.500,10.00,0.050,0,0.600,1,20.0051,18.7334,-1.2717,5.2358,0.3614,0.0943,0.0045,6.0000,3.9492,0.0021,1.1696,0.1625,21.4242,-11.2365,20.7412,-11.3619,20.7412,-11.3619,21.6232,-11.2478,27.9085,-10.3281,-0.6830,-0.1253,-0.6830,-0.1253,0.1990,-0.0112,3,0.0800,3,0,0.4659,0.3717,0.1625,1.7007,4.0601,-0.3387,4.5246,3.9405,0.0000,1,0.1188,0.0443,0.2018,0.0018,1.000,70.00,342.76
0.2900,IMM-EKF,jink,0.500,10.00,0.050,0,0.600,1,20.0125,18.6848,-1.3277,5.2826,0.3614,0.0943,0.0035,6.0000,3.9492,0.0025,1.3892,0.1622,21.5001,-11.2222,20.7412,-11.3619,20.7412,-11.3619,21.7364,-11.2368,28.0681,-10.3359,-0.7589,-0.1397,-0.7589,-0.1397,0.2363,-0.0146,3,0.0900,3,0,0.4659,0.3717,0.1625,1.7549,4.1843,-0.3483,4.4770,3.9945,0.0000,1,0.1188,0.0443,0.2018,0.0018,1.000,70.00,342.76
0.3000,IMM-EKF,jink,0.500,10.00,0.050,0,0.600,1,20.0188,18.6337,-1.3852,5.3320,0.3614,0.0943,0.0025,6.0000,3.9492,0.0029,1.6231,0.1620,21.5740,-11.2082,20.7412,-11.3619,20.7412,-11.3619,21.8499,-11.2268,28.2304,-10.3446,-0.8328,-0.1537,-0.8328,-0.1537,0.2759,-0.0186,3,0.1000,3,0,0.4659,0.3717,0.1625,1.8085,4.3073,-0.3576,4.4288,4.0480,0.0000,1,0.1188,0.0443,0.2018,0.0018,1.000,70.00,342.76
0.3100,IMM-EKF,jink,0.500,10.00,0.050,0,0.600,1,20.0242,18.5801,-1.4441,5.3840,0.3614,0.0943,0.0014,6.0000,3.9492,0.0033,1.8717,0.1618,21.6457,-11.1945,20.7412,-11.3619,20.7412,-11.3619,21.9638,-11.2177,28.3952,-10.3542,-0.9046,-0.1674,-0.9046,-0.1674,0.3181,-0.0232,3,0.1100,3,0,0.4659,0.3717,0.1625,1.8617,4.4290,-0.3669,4.3799,4.1008,0.0000,1,0.1188,0.0443,0.2018,0.0018,1.000,70.00,342.76
0.3200,IMM-EKF,jink,0.500,10.00,0.050,0,0.600,1,20.0286,18.5241,-1.5045,5.4384,0.3614,0.0943,0.0002,6.0000,3.9492,0.0037,2.1352,0.1616,21.7154,-11.1810,20.7412,-11.3619,20.7412,-11.3619,22.0781,-11.2095,28.5628,-10.3646,-0.9743,-0.1808,-0.9743,-0.1808,0.3627,-0.0284,3,0.1200,3,0,0.4659,0.3717,0.1625,1.9144,4.5495,-0.3759,4.3303,4.1531,0.0000,1,0.0832,0.0485,0.2018,-0.0010,1.000,70.00,342.76
