t_s,estimator,maneuver,horizon_s,detect_hz,latency_s,jitter,meas_corr,predict_on,true_range_m,est_range_m,range_err_m,range_sigma_m,est_size_w_m,est_size_h_m,size_err_m,true_speed_mps,est_speed_mps,held_err_px,est_err_px,track_err_px,origin_hdg,origin_att,delayed_hdg,delayed_att,jittered_hdg,jittered_att,est_hdg,est_att,pred_hdg,pred_att,err_delayed_hdg,err_delayed_att,err_jittered_hdg,err_jittered_att,err_est_hdg,err_est_att,detect_count,detect_age_s,tracker_updates,tracker_rejects,imm_p0,imm_p1,imm_p2,chaser_vx,chaser_vy,chaser_vz,target_vx,target_vy,target_vz
0.0100,CV-pixel,smooth,0.500,10.00,0.050,1,0.600,1,19.4190,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,18.2976,-11.7370,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0000,0,0,0.0000,0.0000,0.0000,0.0466,0.1732,-0.0147,-3.0870,5.1450,0.0000
0.0200,CV-pixel,smooth,0.500,10.00,0.050,1,0.600,1,19.4538,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,18.1614,-11.7148,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0000,0,0,0.0000,0.0000,0.0000,0.0923,0.3449,-0.0293,-3.0870,5.1449,0.0000
0.0300,CV-pixel,smooth,0.500,10.00,0.050,1,0.600,1,19.4870,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,18.0261,-11.6933,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0000,0,0,0.0000,0.0000,0.0000,0.1372,0.5149,-0.0436,-3.0872,5.1448,0.0000
0.0400,CV-pixel,smooth,0.500,10.00,0.050,1,0.600,1,19.5186,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,17.8916,-11.6724,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0000,0,0,0.0000,0.0000,0.0000,0.1813,0.6833,-0.0577,-3.0874,5.1447,0.0000
0.0500,CV-pixel,smooth,0.500,10.00,0.050,1,0.600,1,19.5486,nan,nan,nan,nan,nan,nan,6.0000,nan,1.7819,1.7819,0.1720,17.7578,-11.6522,18.4345,-11.7598,18.5706,-11.4938,17.8937,-11.3857,17.8937,-11.3857,0.6768,-0.1076,0.8128,0.1584,0.1359,0.2664,1,0.0500,1,0,0.0000,0.0000,0.0000,0.2245,0.8501,-0.0717,-3.0877,5.1445,0.0000
0.0600,CV-pixel,smooth,0.500,10.00,0.050,1,0.600,1,19.5769,nan,nan,nan,nan,nan,nan,6.0000,nan,1.7822,1.7822,0.1716,17.6247,-11.6325,18.4345,-11.7598,18.5706,-11.4938,17.7605,-11.3660,17.7605,-11.3660,0.8099,-0.1273,0.9459,0.1387,0.1359,0.2665,1,0.0600,1,0,0.0000,0.0000,0.0000,0.2670,1.0154,-0.0855,-3.0881,5.1443,0.0000
0.0700,CV-pixel,smooth,0.500,10.00,0.050,1,0.600,1,19.6037,nan,nan,nan,nan,nan,nan,6.0000,nan,1.7826,1.7826,0.1712,17.4922,-11.6135,18.4345,-11.7598,18.5706,-11.4938,17.6281,-11.3469,17.6281,-11.3469,0.9423,-0.1463,1.0783,0.1197,0.1359,0.2666,1,0.0700,1,0,0.0000,0.0000,0.0000,0.3087,1.1791,-0.0991,-3.0885,5.1441,0.0000
0.0800,CV-pixel,smooth,0.500,10.00,0.050,1,0.600,1,19.6289,nan,nan,nan,nan,nan,nan,6.0000,nan,1.7829,1.7829,0.1708,17.3604,-11.5950,18.4345,-11.7598,18.5706,-11.4938,17.4963,-11.3284,17.4963,-11.3284,1.0741,-0.1648,1.2101,0.1012,0.1359,0.2666,1,0.0800,1,0,0.0000,0.0000,0.0000,0.3496,1.3412,-0.1125,-3.0890,5.1437,0.0000
0.0900,CV-pixel,smooth,0.500,10.00,0.050,1,0.600,1,19.6526,nan,nan,nan,nan,nan,nan,6.0000,nan,1.7832,1.7832,0.1704,17.2293,-11.5772,18.4345,-11.7598,18.5706,-11.4938,17.3651,-11.3105,17.3651,-11.3105,1.2052,-0.1827,1.3413,0.0834,0.1358,0.2667,1,0.0900,1,0,0.0000,0.0000,0.0000,0.3897,1.5018,-0.1257,-3.0896,5.1434,0.0000
0.1000,CV-pixel,smooth,0.500,10.00,0.050,1,0.600,1,19.6748,nan,nan,nan,nan,nan,nan,6.0000,nan,1.7835,1.7835,0.1701,17.0987,-11.5599,18.4345,-11.7598,18.5706,-11.4938,17.2345,-11.2931,17.2345,-11.2931,1.3358,-0.2000,1.4719,0.0661,0.1358,0.2668,1,0.1000,1,0,0.0000,0.0000,0.0000,0.4290,1.6610,-0.1387,-3.0902,5.1430,0.0000
0.1100,CV-pixel,smooth,0.500,10.00,0.050,1,0.600,1,19.6954,nan,nan,nan,nan,nan,nan,6.0000,nan,1.7838,1.7838,0.1697,16.9687,-11.5431,18.4345,-11.7598,18.5706,-11.4938,17.1045,-11.2763,17.1045,-11.2763,1.4658,-0.2167,1.6019,0.0493,0.1358,0.2668,1,0.1100,1,0,0.0000,0.0000,0.0000,0.4676,1.8186,-0.1516,-3.0909,5.1426,0.0000
