t_s,estimator,maneuver,horizon_s,detect_hz,latency_s,jitter,meas_corr,predict_on,true_range_m,est_range_m,range_err_m,range_sigma_m,est_size_w_m,est_size_h_m,size_err_m,true_speed_mps,est_speed_mps,held_err_px,est_err_px,track_err_px,origin_hdg,origin_att,delayed_hdg,delayed_att,jittered_hdg,jittered_att,est_hdg,est_att,pred_hdg,pred_att,err_delayed_hdg,err_delayed_att,err_jittered_hdg,err_jittered_att,err_est_hdg,err_est_att,detect_count,detect_age_s,tracker_updates,tracker_rejects,imm_p0,imm_p1,imm_p2,chaser_vx,chaser_vy,chaser_vz,target_vx,target_vy,target_vz
0.0100,IMM-EKF-LOS,smooth,0.500,10.00,0.050,1,0.600,1,39.7695,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,14.8203,-8.6072,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0000,0,0,0.0000,0.0000,0.0000,0.0644,0.2146,-0.0209,5.8209,1.4552,0.0000
0.0200,IMM-EKF-LOS,smooth,0.500,10.00,0.050,1,0.600,1,39.7937,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,14.8966,-8.6014,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0000,0,0,0.0000,0.0000,0.0000,0.1284,0.4269,-0.0416,5.8208,1.4553,0.0000
0.0300,IMM-EKF-LOS,smooth,0.500,10.00,0.050,1,0.600,1,39.8158,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,14.9727,-8.5957,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0000,0,0,0.0000,0.0000,0.0000,0.1920,0.6371,-0.0620,5.8208,1.4555,0.0000
0.0400,IMM-EKF-LOS,smooth,0.500,10.00,0.050,1,0.600,1,39.8358,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,15.0486,-8.5901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0000,0,0,0.0000,0.0000,0.0000,0.2553,0.8450,-0.0822,5.8207,1.4557,0.0000
0.0500,IMM-EKF-LOS,smooth,0.500,10.00,0.050,1,0.600,1,39.8536,11.9449,-27.9087,8.4216,0.3600,0.3600,0.0078,6.0000,0.0000,0.7252,17.6177,0.0684,15.1243,-8.5848,14.7438,-5.7459,14.6386,-5.6822,14.6284,-5.6838,14.5210,-5.7012,-0.3806,2.8389,-0.4857,2.9026,-0.4959,2.9010,1,0.0500,1,0,0.3333,0.3333,0.3333,0.3182,1.0508,-0.1022,5.8207,1.4560,0.0000
0.0600,IMM-EKF-LOS,smooth,0.500,10.00,0.050,1,0.600,1,39.8695,11.9211,-27.9484,8.4311,0.3600,0.3600,0.0078,6.0000,0.0000,0.7253,17.6689,0.0683,15.1999,-8.5796,14.7438,-5.7459,14.6386,-5.6822,14.6237,-5.6845,14.4915,-5.7057,-0.4561,2.8337,-0.5613,2.8974,-0.5762,2.8950,1,0.0600,1,0,0.3333,0.3333,0.3333,0.3808,1.2545,-0.1220,5.8205,1.4564,0.0000
0.0700,IMM-EKF-LOS,smooth,0.500,10.00,0.050,1,0.600,1,39.8832,11.8931,-27.9901,8.4423,0.3600,0.3600,0.0079,6.0000,0.0000,0.7253,17.7340,0.0683,15.2753,-8.5745,14.7438,-5.7459,14.6386,-5.6822,14.6180,-5.6854,14.4597,-5.7105,-0.5315,2.8286,-0.6367,2.8924,-0.6572,2.8891,1,0.0700,1,0,0.3333,0.3333,0.3333,0.4430,1.4561,-0.1416,5.8204,1.4569,0.0000
0.0800,IMM-EKF-LOS,smooth,0.500,10.00,0.050,1,0.600,1,39.8950,11.8611,-28.0339,8.4553,0.3600,0.3600,0.0080,6.0000,0.0000,0.7253,17.8134,0.0682,15.3505,-8.5697,14.7438,-5.7459,14.6386,-5.6822,14.6114,-5.6864,14.4256,-5.7156,-0.6067,2.8238,-0.7119,2.8875,-0.7391,2.8832,1,0.0800,1,0,0.3333,0.3333,0.3333,0.5049,1.6555,-0.1609,5.8203,1.4575,0.0000
0.0900,IMM-EKF-LOS,smooth,0.500,10.00,0.050,1,0.600,1,39.9047,11.8250,-28.0797,8.4701,0.3600,0.3600,0.0081,6.0000,0.0000,0.7253,17.9072,0.0682,15.4256,-8.5649,14.7438,-5.7459,14.6386,-5.6822,14.6037,-5.6876,14.3889,-5.7210,-0.6818,2.8190,-0.7870,2.8828,-0.8219,2.8773,1,0.0900,1,0,0.3333,0.3333,0.3333,0.5664,1.8529,-0.1801,5.8201,1.4581,0.0000
0.1000,IMM-EKF-LOS,smooth,0.500,10.00,0.050,1,0.600,1,39.9125,11.7851,-28.1275,8.4866,0.3600,0.3600,0.0082,6.0000,0.0000,0.7253,18.0159,0.0682,15.5005,-8.5604,14.7438,-5.7459,14.6386,-5.6822,14.5948,-5.6889,14.3496,-5.7267,-0.7568,2.8145,-0.8619,2.8782,-0.9057,2.8715,1,0.1000,1,0,0.3333,0.3333,0.3333,0.6276,2.0482,-0.1990,5.8199,1.4589,0.0000
0.1100,IMM-EKF-LOS,smooth,0.500,10.00,0.050,1,0.600,1,39.9183,11.7412,-28.1771,8.5048,0.3600,0.3600,0.0083,6.0000,0.0000,0.7253,18.1396,0.0681,15.5753,-8.5560,14.7438,-5.7459,14.6386,-5.6822,14.5849,-5.6904,14.3074,-5.7328,-0.8316,2.8101,-0.9367,2.8738,-0.9905,2.8656,1,0.1100,1,0,0.3333,0.3333,0.3333,0.6884,2.2415,-0.2177,5.8197,1.4597,0.0000
0.1200,IMM-EKF-LOS,smooth,0.500,10.00,0.050,1,0.600,1,39.9222,11.6935,-28.2287,8.5247,0.3600,0.3600,0.0084,6.0000,0.0000,0.7253,18.2787,0.0681,15.6500,-8.5517,14.7438,-5.7459,14.6386,-5.6822,14.5737,-5.6920,14.2622,-5.7391,-0.9062,2.8058,-1.0114,2.8695,-1.0763,2.8597,1,0.1200,1,0,0.3333,0.3333,0.3333,0.7489,2.4327,-0.2362,5.8195,1.4606,0.0000
0.1300,IMM-EKF-LOS,smooth,0.500,10.00,0.050,1,0.600,1,39.9242,11.6421,-28.2821,8.5464,0.3600,0.3600,0.0084,6.0000,0.0000,0.7253,18.4333,0.0680,15.7246,-8.5476,14.7438,-5.7459,14.6386,-5.6822,14.5613,-5.6938,14.2138,-5.7459,-0.9808,2.8017,-1.0860,2.8654,-1.1633,2.8538,1,0.1300,1,0,0.3333,0.3333,0.3333,0.8091,2.6220,-0.2545,5.8193,1.4616,0.0000
0.1400,IMM-EKF-LOS,smooth,0.500,10.00,0.050,1,0.600,1,39.9243,11.5870,-28.3373,8.5698,0.3600,0.3600,0.0085,6.0000,0.0000,0.7253,18.6038,0.0680,15.7990,-8.5436,14.7438,-5.7459,14.6386,-5.6822,14.5476,-5.6957,14.1620,-5.7530,-1.0552,2.7977,-1.1604,2.8615,-1.2514,2.8479,1,0.1400,1,0,0.3333,0.3333,0.3333,0.8689,2.8093,-0.2726,5.8190,1.4626,0.0000
0.1500,IMM-EKF-LOS,smooth,0.500,10.00,0.050,1,0.600,1,39.9225,11.6631,-28.2594,8.5775,0.3600,0.3600,0.0086,6.0000,5.6987,1.8839,6.3973,0.0680,15.8734,-8.5398,15.5005,-8.5604,15.6064,-8.2634,16.0936,-9.5867,22.0289,-24.4847,-0.3728,-0.0206,-0.2670,0.2764,0.2202,-1.0469,2,0.0500,2,0,0.3430,0.3392,0.3178,0.9284,2.9946,-0.2905,5.8187,1.4638,0.0000
0.1600,IMM-EKF-LOS,smooth,0.500,10.00,0.050,1,0.600,1,39.9188,11.6244,-28.2944,8.6020,0.3600,0.3600,0.0087,6.0000,5.6987,1.8839,8.0723,0.0680,15.9476,-8.5361,15.5005,-8.5604,15.6064,-8.2634,16.1927,-9.8634,22.2172,-24.9983,-0.4471,-0.0243,-0.3412,0.2727,0.2451,-1.3273,2,0.0600,2,0,0.3430,0.3392,0.3178,0.9876,3.1780,-0.3082,5.8184,1.4650,0.0000
0.1700,IMM-EKF-LOS,smooth,0.500,10.00,0.050,1,0.600,1,39.9133,11.5823,-28.3310,8.6279,0.3600,0.3600,0.0088,6.0000,5.6987,1.8840,9.7703,0.0680,16.0217,-8.5326,15.5005,-8.5604,15.6064,-8.2634,16.2919,-10.1434,22.4115,-25.5279,-0.5212,-0.0278,-0.4154,0.2692,0.2702,-1.6109,2,0.0700,2,0,0.3430,0.3392,0.3178,1.0465,3.3594,-0.3257,5.8181,1.4663,0.0000
0.1800,IMM-EKF-LOS,smooth,0.500,10.00,0.050,1,0.600,1,39.9060,11.5369,-28.3691,8.6554,0.3600,0.3600,0.0088,6.0000,5.6987,1.8840,11.4917,0.0680,16.0958,-8.5292,15.5005,-8.5604,15.6064,-8.2634,16.3915,-10.4272,22.6121,-26.0742,-0.5953,-0.0312,-0.4894,0.2658,0.2957,-1.8980,2,0.0800,2,0,0.3430,0.3392,0.3178,1.1051,3.5390,-0.3430,5.8177,1.4677,0.0000
0.1900,IMM-EKF-LOS,smooth,0.500,10.00,0.050,1,0.600,1,39.8969,11.4882,-28.4087,8.6843,0.3600,0.3600,0.0089,6.0000,5.6987,1.8840,13.2377,0.0680,16.1698,-8.5259,15.5005,-8.5604,15.6064,-8.2634,16.4913,-10.7148,22.8195,-26.6378,-0.6693,-0.0345,-0.5634,0.2625,0.3215,-2.1889,2,0.0900,2,0,0.3430,0.3392,0.3178,1.1633,3.7167,-0.3601,5.8174,1.4691,0.0000
0.2000,IMM-EKF-LOS,smooth,0.500,10.00,0.050,1,0.600,1,39.8861,11.4363,-28.4498,8.7146,0.3600,0.3600,0.0090,6.0000,5.6987,1.8840,15.0098,0.0680,16.2437,-8.5228,15.5005,-8.5604,15.6064,-8.2634,16.5916,-11.0067,23.0340,-27.2196,-0.7432,-0.0376,-0.6373,0.2594,0.3479,-2.4839,2,0.1000,2,0,0.3430,0.3392,0.3178,1.2212,3.8925,-0.3770,5.8170,1.4707,0.0000
0.2100,IMM-EKF-LOS,smooth,0.500,10.00,0.050,1,0.600,1,39.8734,11.3812,-28.4922,8.7463,0.3600,0.3600,0.0091,6.0000,5.6987,1.8840,16.8095,0.0680,16.3175,-8.5198,15.5005,-8.5604,15.6064,-8.2634,16.6924,-11.3031,23.2563,-27.8204,-0.8170,-0.0406,-0.7112,0.2564,0.3748,-2.7833,2,0.1100,2,0,0.3430,0.3392,0.3178,1.2788,4.0665,-0.3937,5.8166,1.4723,0.0000
0.2200,IMM-EKF-LOS,smooth,0.500,10.00,0.050,1,0.600,1,39.8591,11.3230,-28.5361,8.7793,0.3600,0.3600,0.0092,6.0000,5.6987,1.8840,18.6387,0.0680,16.3913,-8.5169,15.5005,-8.5604,15.6064,-8.2634,16.7936,-11.6043,23.4867,-28.4411,-0.8908,-0.0435,-0.7850,0.2535,0.4023,-3.0874,2,0.1200,2,0,0.3430,0.3392,0.3178,1.3361,4.2387,-0.4103,5.8161,1.4740,0.0000
0.2300,IMM-EKF-LOS,smooth,0.500,10.00,0.050,1,0.600,1,39.8430,11.2618,-28.5812,8.8136,0.3600,0.3600,0.0093,6.0000,5.6987,1.8840,20.4994,0.0680,16.4651,-8.5142,15.5005,-8.5604,15.6064,-8.2634,16.8955,-11.9105,23.7260,-29.0825,-0.9645,-0.0462,-0.8587,0.2508,0.4305,-3.3964,2,0.1300,2,0,0.3430,0.3392,0.3178,1.3931,4.4090,-0.4266,5.8157,1.4758,0.0000
0.2400,IMM-EKF-LOS,smooth,0.500,10.00,0.050,1,0.600,1,39.8252,11.1976,-28.6276,8.8492,0.3600,0.3600,0.0093,6.0000,5.6987,1.8839,22.3934,0.0680,16.5387,-8.5115,15.5005,-8.5604,15.6064,-8.2634,16.9981,-12.2222,23.9746,-29.7455,-1.0382,-0.0488,-0.9324,0.2482,0.4594,-3.7107,2,0.1400,2,0,0.3430,0.3392,0.3178,1.4499,4.5776,-0.4428,5.8152,1.4777,0.0000
0.2500,IMM-EKF-LOS,smooth,0.500,10.00,0.050,1,0.600,1,39.8057,15.6441,-24.1616,3.0534,0.3600,0.3600,0.0094,6.0000,5.6226,1.3355,9.1120,0.0680,16.6124,-8.5091,16.2437,-8.5228,16.4572,-8.4502,17.0562,-9.9676,23.5214,-18.7996,-0.3687,-0.0137,-0.1552,0.0589,0.4438,-1.4585,3,0.0500,3,0,0.4492,0.3683,0.1825,1.5063,4.7443,-0.4588,5.8147,1.4796,0.0000
0.2600,IMM-EKF-LOS,smooth,0.500,10.00,0.050,1,0.600,1,39.7846,15.6063,-24.1782,3.0959,0.3600,0.3600,0.0095,6.0000,5.6226,1.3355,10.1590,0.0680,16.6860,-8.5067,16.2437,-8.5228,16.4572,-8.4502,17.1705,-10.1357,23.7012,-19.0791,-0.4423,-0.0160,-0.2288,0.0565,0.4846,-1.6290,3,0.0600,3,0,0.4492,0.3683,0.1825,1.5624,4.9094,-0.4746,5.8142,1.4817,0.0000
0.2700,IMM-EKF-LOS,smooth,0.500,10.00,0.050,1,0.600,1,39.7618,15.5654,-24.1964,3.1429,0.3600,0.3600,0.0096,6.0000,5.6226,1.3355,11.2171,0.0680,16.7595,-8.5045,16.2437,-8.5228,16.4572,-8.4502,17.2852,-10.3057,23.8846,-19.3652,-0.5158,-0.0183,-0.3024,0.0543,0.5256,-1.8013,3,0.0700,3,0,0.4492,0.3683,0.1825,1.6182,5.0727,-0.4902,5.8136,1.4838,0.0000
