t_s,estimator,maneuver,horizon_s,detect_hz,latency_s,jitter,meas_corr,predict_on,true_range_m,est_range_m,range_err_m,range_sigma_m,est_size_w_m,est_size_h_m,size_err_m,true_speed_mps,est_speed_mps,held_err_px,est_err_px,track_err_px,origin_hdg,origin_att,delayed_hdg,delayed_att,jittered_hdg,jittered_att,est_hdg,est_att,pred_hdg,pred_att,err_delayed_hdg,err_delayed_att,err_jittered_hdg,err_jittered_att,err_est_hdg,err_est_att,detect_count,detect_age_s,tracker_updates,tracker_rejects,imm_p0,imm_p1,imm_p2,chaser_vx,chaser_vy,chaser_vz,target_vx,target_vy,target_vz
0.0100,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,19.4193,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,18.5716,-11.7368,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0000,0,0,0.0000,0.0000,0.0000,0.0666,0.1666,-0.0147,5.5437,2.2950,0.0000
0.0200,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,19.4549,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,18.7056,-11.7142,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0000,0,0,0.0000,0.0000,0.0000,0.1329,0.3314,-0.0292,5.5158,2.3614,0.0000
0.0300,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,19.4894,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,18.8373,-11.6919,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0000,0,0,0.0000,0.0000,0.0000,0.1987,0.4944,-0.0435,5.4870,2.4274,0.0000
0.0400,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,19.5227,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,18.9668,-11.6699,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0000,0,0,0.0000,0.0000,0.0000,0.2641,0.6558,-0.0576,5.4575,2.4931,0.0000
0.0500,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,19.5550,18.2111,-1.3439,9.1472,0.3600,0.1065,0.0187,6.0000,0.0000,1.5766,4.2511,0.1722,19.0940,-11.6483,18.4354,-11.7598,18.4936,-12.0174,18.4850,-12.0352,18.3967,-12.2174,-0.6586,-0.1116,-0.6004,-0.3692,-0.6090,-0.3869,1,0.0500,1,0,0.3333,0.3333,0.3333,0.3290,0.8154,-0.0715,5.4272,2.5584,0.0000
0.0600,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,19.5862,18.1922,-1.3940,9.1560,0.3600,0.1065,0.0187,6.0000,0.0000,1.5762,4.9859,0.1717,19.2190,-11.6270,18.4354,-11.7598,18.4936,-12.0174,18.4811,-12.0429,18.3738,-12.2623,-0.7836,-0.1329,-0.7254,-0.3905,-0.7378,-0.4160,1,0.0600,1,0,0.3333,0.3333,0.3333,0.3936,0.9733,-0.0852,5.3961,2.6233,0.0000
0.0700,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,19.6163,18.1701,-1.4462,9.1664,0.3600,0.1065,0.0187,6.0000,0.0000,1.5758,5.7266,0.1712,19.3418,-11.6060,18.4354,-11.7598,18.4936,-12.0174,18.4765,-12.0520,18.3495,-12.3089,-0.9064,-0.1539,-0.8482,-0.4115,-0.8653,-0.4461,1,0.0700,1,0,0.3333,0.3333,0.3333,0.4577,1.1296,-0.0987,5.3643,2.6879,0.0000
0.0800,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,19.6452,18.1447,-1.5006,9.1783,0.3600,0.1065,0.0185,6.0000,0.0000,1.5754,6.4689,0.1707,19.4624,-11.5853,18.4354,-11.7598,18.4936,-12.0174,18.4711,-12.0625,18.3240,-12.3572,-1.0270,-0.1745,-0.9688,-0.4321,-0.9913,-0.4772,1,0.0800,1,0,0.3333,0.3333,0.3333,0.5213,1.2843,-0.1120,5.3316,2.7521,0.0000
0.0900,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,19.6731,18.1161,-1.5570,9.1919,0.3600,0.1065,0.0183,6.0000,0.0000,1.5750,7.2103,0.1702,19.5808,-11.5650,18.4354,-11.7598,18.4936,-12.0174,18.4649,-12.0744,18.2971,-12.4074,-1.1454,-0.1948,-1.0872,-0.4525,-1.1158,-0.5094,1,0.0900,1,0,0.3333,0.3333,0.3333,0.5846,1.4373,-0.1250,5.2982,2.8158,0.0000
0.1000,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,19.7000,18.0845,-1.6155,9.2071,0.3600,0.1065,0.0180,6.0000,0.0000,1.5746,7.9496,0.1696,19.6970,-11.5450,18.4354,-11.7598,18.4936,-12.0174,18.4580,-12.0876,18.2689,-12.4593,-1.2616,-0.2149,-1.2034,-0.4725,-1.2390,-0.5427,1,0.1000,1,0,0.3333,0.3333,0.3333,0.6474,1.5887,-0.1379,5.2640,2.8792,0.0000
0.1100,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,19.7257,18.0497,-1.6760,9.2239,0.3600,0.1065,0.0177,6.0000,0.0000,1.5741,8.6857,0.1691,19.8110,-11.5253,18.4354,-11.7598,18.4936,-12.0174,18.4502,-12.1022,18.2393,-12.5131,-1.3756,-0.2346,-1.3174,-0.4922,-1.3609,-0.5770,1,0.1100,1,0,0.3333,0.3333,0.3333,0.7097,1.7386,-0.1506,5.2291,2.9422,0.0000
0.1200,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,19.7504,18.0120,-1.7384,9.2423,0.3600,0.1065,0.0173,6.0000,0.0000,1.5737,9.4181,0.1686,19.9229,-11.5059,18.4354,-11.7598,18.4936,-12.0174,18.4416,-12.1182,18.2083,-12.5689,-1.4875,-0.2539,-1.4293,-0.5115,-1.4814,-0.6123,1,0.1200,1,0,0.3333,0.3333,0.3333,0.7716,1.8868,-0.1631,5.1934,3.0047,0.0000
0.1300,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,19.7741,17.9713,-1.8028,9.2623,0.3600,0.1065,0.0168,6.0000,0.0000,1.5733,10.1465,0.1680,20.0326,-11.4868,18.4354,-11.7598,18.4936,-12.0174,18.4321,-12.1355,18.1758,-12.6266,-1.5972,-0.2730,-1.5390,-0.5306,-1.6005,-0.6487,1,0.1300,1,0,0.3333,0.3333,0.3333,0.8331,2.0336,-0.1754,5.1570,3.0668,0.0000
0.1400,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,19.7967,17.9276,-1.8691,9.2839,0.3600,0.1065,0.0162,6.0000,0.0000,1.5728,10.8709,0.1675,20.1402,-11.4681,18.4354,-11.7598,18.4936,-12.0174,18.4218,-12.1543,18.1418,-12.6863,-1.7048,-0.2918,-1.6466,-0.5494,-1.7184,-0.6862,1,0.1400,1,0,0.3333,0.3333,0.3333,0.8941,2.1787,-0.1876,5.1198,3.1285,0.0000
0.1500,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,19.8182,18.4533,-1.3649,6.2403,0.3559,0.1074,0.0197,6.0000,4.0400,0.8445,1.7696,0.1669,20.2456,-11.4496,19.6970,-11.5450,19.6033,-11.4379,20.0953,-11.1932,25.7342,-8.2738,-0.5487,-0.0954,-0.6423,0.0117,-0.1504,0.2564,2,0.0500,2,0,0.3435,0.3395,0.3170,0.9547,2.3224,-0.1995,5.0819,3.1897,0.0000
0.1600,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,19.8387,18.4212,-1.4175,6.2647,0.3559,0.1074,0.0190,6.0000,4.0400,0.8447,1.9343,0.1663,20.3489,-11.4315,19.6970,-11.5450,19.6033,-11.4379,20.2012,-11.1424,25.8674,-8.2302,-0.6519,-0.1135,-0.7456,-0.0065,-0.1477,0.2890,2,0.0600,2,0,0.3435,0.3395,0.3170,1.0148,2.4646,-0.2113,5.0433,3.2504,0.0000
0.1700,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,19.8582,18.3863,-1.4719,6.2915,0.3559,0.1074,0.0183,6.0000,4.0400,0.8449,2.0963,0.1657,20.4501,-11.4136,19.6970,-11.5450,19.6033,-11.4379,20.3070,-11.0925,26.0022,-8.1868,-0.7531,-0.1314,-0.8468,-0.0243,-0.1431,0.3211,2,0.0700,2,0,0.3435,0.3395,0.3170,1.0745,2.6053,-0.2228,5.0039,3.3107,0.0000
0.1800,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,19.8766,18.3485,-1.5281,6.3207,0.3559,0.1074,0.0174,6.0000,4.0400,0.8451,2.2559,0.1651,20.5491,-11.3961,19.6970,-11.5450,19.6033,-11.4379,20.4126,-11.0436,26.1388,-8.1433,-0.8522,-0.1489,-0.9458,-0.0418,-0.1365,0.3525,2,0.0800,2,0,0.3435,0.3395,0.3170,1.1338,2.7445,-0.2342,4.9638,3.3705,0.0000
0.1900,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,19.8940,18.3079,-1.5861,6.3524,0.3559,0.1074,0.0165,6.0000,4.0400,0.8453,2.4134,0.1645,20.6461,-11.3788,19.6970,-11.5450,19.6033,-11.4379,20.5183,-10.9954,26.2773,-8.0998,-0.9491,-0.1661,-1.0428,-0.0591,-0.1278,0.3834,2,0.0900,2,0,0.3435,0.3395,0.3170,1.1925,2.8823,-0.2455,4.9230,3.4299,0.0000
0.2000,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,19.9104,18.2645,-1.6459,6.3864,0.3559,0.1074,0.0157,6.0000,4.0400,0.8467,2.5698,0.1639,20.7412,-11.3619,19.6970,-11.5450,19.6033,-11.4379,20.6239,-10.9480,26.4176,-8.0564,-1.0442,-0.1831,-1.1379,-0.0760,-0.1173,0.4139,2,0.1000,2,0,0.3435,0.3395,0.3170,1.2508,3.0187,-0.2565,4.8815,3.4887,0.0000
0.2100,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,19.9257,18.2184,-1.7073,6.4227,0.3559,0.1074,0.0151,6.0000,4.0400,0.8476,2.7246,0.1637,20.8341,-11.3452,19.6970,-11.5450,19.6033,-11.4379,20.7295,-10.9015,26.5600,-8.0128,-1.1371,-0.1998,-1.2308,-0.0927,-0.1046,0.4437,2,0.1100,2,0,0.3435,0.3395,0.3170,1.3087,3.1536,-0.2674,4.8393,3.5470,0.0000
0.2200,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,19.9401,18.1697,-1.7704,6.4614,0.3559,0.1074,0.0146,6.0000,4.0400,0.8475,2.8787,0.1636,20.9247,-11.3288,19.6970,-11.5450,19.6033,-11.4379,20.8353,-10.8556,26.7045,-7.9693,-1.2277,-0.2162,-1.3214,-0.1092,-0.0894,0.4731,2,0.1200,2,0,0.3435,0.3395,0.3170,1.3661,3.2872,-0.2781,4.7964,3.6048,0.0000
0.2300,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,19.9534,18.1183,-1.8351,6.5023,0.3559,0.1074,0.0140,6.0000,4.0400,0.8473,3.0333,0.1634,21.0132,-11.3126,19.6970,-11.5450,19.6033,-11.4379,20.9412,-10.8105,26.8511,-7.9256,-1.3162,-0.2323,-1.4099,-0.1253,-0.0720,0.5021,2,0.1300,2,0,0.3435,0.3395,0.3170,1.4230,3.4193,-0.2886,4.7528,3.6621,0.0000
0.2400,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,19.9658,18.0643,-1.9014,6.5454,0.3559,0.1074,0.0133,6.0000,4.0400,0.8472,3.1894,0.1632,21.0996,-11.2968,19.6970,-11.5450,19.6033,-11.4379,21.0472,-10.7662,27.0001,-7.8819,-1.4026,-0.2481,-1.4963,-0.1411,-0.0524,0.5307,2,0.1400,2,0,0.3435,0.3395,0.3170,1.4795,3.5501,-0.2990,4.7085,3.7189,0.0000
0.2500,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,19.9771,17.9645,-2.0125,4.9674,0.3478,0.1066,0.0206,6.0000,4.4349,1.3298,2.5928,0.1631,21.1839,-11.2813,20.7412,-11.3619,20.9414,-11.2579,21.6026,-11.1430,28.9946,-9.7865,-0.4427,-0.0806,-0.2425,0.0234,0.4187,0.1383,3,0.0500,3,0,0.4796,0.3706,0.1498,1.5355,3.6796,-0.3091,4.6635,3.7751,0.0000
0.2600,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,19.9874,17.9223,-2.0651,5.0070,0.3478,0.1066,0.0198,6.0000,4.4349,1.3302,2.8946,0.1629,21.2661,-11.2661,20.7412,-11.3619,20.9414,-11.2579,21.7372,-11.1230,29.1835,-9.7819,-0.5249,-0.0958,-0.3247,0.0082,0.4712,0.1430,3,0.0600,3,0,0.4796,0.3706,0.1498,1.5910,3.8077,-0.3192,4.6179,3.8308,0.0000
0.2700,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,19.9968,17.8775,-2.1192,5.0495,0.3478,0.1066,0.0190,6.0000,4.4349,1.3306,3.2105,0.1627,21.3462,-11.2512,20.7412,-11.3619,20.9414,-11.2579,21.8722,-11.1040,29.3753,-9.7779,-0.6050,-0.1107,-0.4048,-0.0067,0.5261,0.1471,3,0.0700,3,0,0.4796,0.3706,0.1498,1.6461,3.9345,-0.3290,4.5716,3.8859,0.0000
0.2800,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,20.0051,17.8302,-2.1749,5.0946,0.3478,0.1066,0.0181,6.0000,4.4349,1.3311,3.5412,0.1625,21.4242,-11.2365,20.7412,-11.3619,20.9414,-11.2579,22.0077,-11.0860,29.5703,-9.7746,-0.6830,-0.1253,-0.4828,-0.0213,0.5835,0.1506,3,0.0800,3,0,0.4796,0.3706,0.1498,1.7007,4.0601,-0.3387,4.5246,3.9405,0.0000
0.2900,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,20.0125,17.7803,-2.2321,5.1424,0.3478,0.1066,0.0171,6.0000,4.4349,1.3315,3.8868,0.1622,21.5001,-11.2222,20.7412,-11.3619,20.9414,-11.2579,22.1436,-11.0688,29.7685,-9.7719,-0.7589,-0.1397,-0.5587,-0.0357,0.6435,0.1535,3,0.0900,3,0,0.4796,0.3706,0.1498,1.7549,4.1843,-0.3483,4.4770,3.9945,0.0000
0.3000,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,20.0188,17.7280,-2.2908,5.1928,0.3478,0.1066,0.0160,6.0000,4.4349,1.3319,4.2478,0.1620,21.5740,-11.2082,20.7412,-11.3619,20.9414,-11.2579,22.2800,-11.0524,29.9701,-9.7699,-0.8328,-0.1537,-0.6326,-0.0497,0.7060,0.1558,3,0.1000,3,0,0.4796,0.3706,0.1498,1.8085,4.3073,-0.3576,4.4288,4.0480,0.0000
0.3100,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,20.0242,17.6733,-2.3509,5.2457,0.3478,0.1066,0.0149,6.0000,4.4349,1.3323,4.6247,0.1618,21.6457,-11.1945,20.7412,-11.3619,20.9414,-11.2579,22.4170,-11.0370,30.1752,-9.7686,-0.9046,-0.1674,-0.7044,-0.0634,0.7713,0.1575,3,0.1100,3,0,0.4796,0.3706,0.1498,1.8617,4.4290,-0.3669,4.3799,4.1008,0.0000
0.3200,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,20.0286,17.6162,-2.4125,5.3010,0.3478,0.1066,0.0138,6.0000,4.4349,1.3328,5.0177,0.1616,21.7154,-11.1810,20.7412,-11.3619,20.9414,-11.2579,22.5547,-11.0224,30.3840,-9.7680,-0.9743,-0.1808,-0.7740,-0.0768,0.8393,0.1586,3,0.1200,3,0,0.4796,0.3706,0.1498,1.9144,4.5495,-0.3759,4.3303,4.1531,0.0000
0.3300,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,20.0321,17.5567,-2.4754,5.3588,0.3478,0.1066,0.0125,6.0000,4.4349,1.3332,5.4273,0.1613,21.7830,-11.1679,20.7412,-11.3619,20.9414,-11.2579,22.6931,-11.0087,30.5966,-9.7680,-1.0419,-0.1940,-0.8417,-0.0900,0.9101,0.1592,3,0.1300,3,0,0.4796,0.3706,0.1498,1.9667,4.6687,-0.3848,4.2802,4.2047,0.0000
0.3400,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,20.0345,17.4949,-2.5396,5.4189,0.3478,0.1066,0.0113,6.0000,4.4349,1.3336,5.8539,0.1610,21.8486,-11.1551,20.7412,-11.3619,20.9414,-11.2579,22.8323,-10.9958,30.8132,-9.7687,-1.1074,-0.2068,-0.9072,-0.1028,0.9837,0.1593,3,0.1400,3,0,0.4796,0.3706,0.1498,2.0184,4.7868,-0.3936,4.2294,4.2558,0.0000
0.3500,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,20.0360,17.7422,-2.2938,4.8933,0.3393,0.1052,0.0185,6.0000,4.6540,1.3023,2.2495,0.1608,21.9121,-11.1426,21.5740,-11.2082,21.6968,-11.3896,22.2009,-11.3899,27.0227,-11.6218,-0.3381,-0.0656,-0.2152,-0.2470,0.2888,-0.2473,4,0.0500,4,0,0.6261,0.3197,0.0542,2.0697,4.9036,-0.4022,4.1781,4.3063,0.0000
0.3600,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,20.0365,17.7181,-2.3184,4.9460,0.3393,0.1052,0.0171,6.0000,4.6540,1.3022,2.4640,0.1605,21.9734,-11.1304,21.5740,-11.2082,21.6968,-11.3896,22.2924,-11.3983,27.1382,-11.6583,-0.3995,-0.0778,-0.2766,-0.2592,0.3190,-0.2679,4,0.0600,4,0,0.6261,0.3197,0.0542,2.1205,5.0193,-0.4107,4.1261,4.3561,0.0000
0.3700,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,20.0361,17.6917,-2.3444,5.0007,0.3393,0.1052,0.0156,6.0000,4.6540,1.3022,2.6911,0.1602,22.0328,-11.1185,21.5740,-11.2082,21.6968,-11.3896,22.3840,-11.4078,27.2551,-11.6961,-0.4588,-0.0897,-0.3359,-0.2711,0.3512,-0.2893,4,0.0700,4,0,0.6261,0.3197,0.0542,2.1709,5.1338,-0.4190,4.0735,4.4053,0.0000
0.3800,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,20.0347,17.6629,-2.3718,5.0575,0.3393,0.1052,0.0141,6.0000,4.6540,1.3021,2.9312,0.1599,22.0900,-11.1068,21.5740,-11.2082,21.6968,-11.3896,22.4757,-11.4183,27.3737,-11.7353,-0.5160,-0.1013,-0.3932,-0.2827,0.3857,-0.3114,4,0.0800,4,0,0.6261,0.3197,0.0542,2.2207,5.2472,-0.4272,4.0204,4.4538,0.0000
0.3900,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,20.0323,17.6318,-2.4006,5.1162,0.3393,0.1052,0.0125,6.0000,4.6540,1.3020,3.1843,0.1596,22.1452,-11.0955,21.5740,-11.2082,21.6968,-11.3896,22.5675,-11.4298,27.4939,-11.7757,-0.5712,-0.1126,-0.4484,-0.2940,0.4223,-0.3343,4,0.0900,4,0,0.6261,0.3197,0.0542,2.2701,5.3594,-0.4352,3.9666,4.5018,0.0000
0.4000,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,20.0290,17.5984,-2.4306,5.1768,0.3393,0.1052,0.0109,6.0000,4.6540,1.3019,3.4508,0.1593,22.1983,-11.0846,21.5740,-11.2082,21.6968,-11.3896,22.6595,-11.4424,27.6158,-11.8175,-0.6243,-0.1236,-0.5015,-0.3050,0.4613,-0.3579,4,0.1000,4,0,0.6261,0.3197,0.0542,2.3190,5.4705,-0.4431,3.9123,4.5490,0.0000
0.4100,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,20.0247,17.5628,-2.4619,5.2392,0.3393,0.1052,0.0093,6.0000,4.6540,1.3017,3.7309,0.1590,22.2493,-11.0739,21.5740,-11.2082,21.6968,-11.3896,22.7518,-11.4561,27.7396,-11.8607,-0.6753,-0.1343,-0.5525,-0.3157,0.5025,-0.3822,4,0.1100,4,0,0.6261,0.3197,0.0542,2.3674,5.5805,-0.4508,3.8575,4.5957,0.0000
0.4200,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,20.0195,17.5250,-2.4945,5.3034,0.3393,0.1052,0.0075,6.0000,4.6540,1.3016,4.0250,0.1587,22.2983,-11.0635,21.5740,-11.2082,21.6968,-11.3896,22.8443,-11.4708,27.8652,-11.9053,-0.7243,-0.1447,-0.6014,-0.3261,0.5460,-0.4073,4,0.1200,4,0,0.6261,0.3197,0.0542,2.4153,5.6894,-0.4584,3.8020,4.6416,0.0000
0.4300,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,20.0133,17.4850,-2.5283,5.3694,0.3393,0.1052,0.0057,6.0000,4.6540,1.3015,4.3333,0.1584,22.3451,-11.0534,21.5740,-11.2082,21.6968,-11.3896,22.9371,-11.4866,27.9927,-11.9513,-0.7712,-0.1547,-0.6483,-0.3361,0.5920,-0.4331,4,0.1300,4,0,0.6261,0.3197,0.0542,2.4627,5.7972,-0.4659,3.7461,4.6869,0.0000
0.4400,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,20.0061,17.4429,-2.5632,5.4370,0.3393,0.1052,0.0039,6.0000,4.6540,1.3014,4.6559,0.1580,22.3900,-11.0437,21.5740,-11.2082,21.6968,-11.3896,23.0303,-11.5034,28.1223,-11.9987,-0.8160,-0.1645,-0.6931,-0.3459,0.6403,-0.4597,4,0.1400,4,0,0.6261,0.3197,0.0542,2.5097,5.9040,-0.4732,3.6895,4.7315,0.0000
0.4500,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,19.9980,17.6886,-2.3094,4.9215,0.3348,0.1043,0.0065,6.0000,5.9363,0.8625,1.9545,0.1577,22.4327,-11.0343,22.1983,-11.0846,22.3418,-11.1146,22.7585,-11.1015,26.5323,-10.5013,-0.2344,-0.0503,-0.0909,-0.0803,0.3258,-0.0672,5,0.0500,5,0,0.7614,0.2176,0.0210,2.5561,6.0097,-0.4804,3.6325,4.7754,0.0000
0.4600,IMM-EKF,jink,0.500,10.00,0.050,1,0.600,1,19.9890,17.6706,-2.3184,4.9876,0.3348,0.1043,0.0046,6.0000,5.9363,0.8627,2.1418,0.1574,22.4734,-11.0252,22.1983,-11.0846,22.3418,-11.1146,22.8315,-11.0932,26.6210,-10.5144,-0.2751,-0.0594,-0.1315,-0.0894,0.3581,-0.0681,5,0.0600,5,0,0.7614,0.2176,0.0210,2.6021,6.1143,-0.4874,3.5749,4.8187,0.0000
