t_s,estimator,maneuver,horizon_s,detect_hz,latency_s,jitter,meas_corr,predict_on,true_range_m,est_range_m,range_err_m,range_sigma_m,est_size_w_m,est_size_h_m,size_err_m,true_speed_mps,est_speed_mps,held_err_px,est_err_px,track_err_px,origin_hdg,origin_att,delayed_hdg,delayed_att,jittered_hdg,jittered_att,est_hdg,est_att,pred_hdg,pred_att,err_delayed_hdg,err_delayed_att,err_jittered_hdg,err_jittered_att,err_est_hdg,err_est_att,detect_count,detect_age_s,tracker_updates,tracker_rejects,imm_p0,imm_p1,imm_p2,chaser_vx,chaser_vy,chaser_vz,target_vx,target_vy,target_vz
0.0100,UKF-LOS,smooth,0.500,10.00,0.050,0,0.600,1,19.4187,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,18.5731,-11.7372,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0000,0,0,0.0000,0.0000,0.0000,0.0668,0.1665,-0.0147,5.5709,2.2283,0.0000
0.0200,UKF-LOS,smooth,0.500,10.00,0.050,0,0.600,1,19.4533,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,18.7100,-11.7152,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0000,0,0,0.0000,0.0000,0.0000,0.1332,0.3312,-0.0293,5.5708,2.2284,0.0000
0.0300,UKF-LOS,smooth,0.500,10.00,0.050,0,0.600,1,19.4862,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,18.8460,-11.6938,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0000,0,0,0.0000,0.0000,0.0000,0.1993,0.4941,-0.0436,5.5708,2.2286,0.0000
0.0400,UKF-LOS,smooth,0.500,10.00,0.050,0,0.600,1,19.5175,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,18.9813,-11.6731,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0000,0,0,0.0000,0.0000,0.0000,0.2652,0.6553,-0.0578,5.5707,2.2288,0.0000
0.0500,UKF-LOS,smooth,0.500,10.00,0.050,0,0.600,1,19.5472,11.9563,-7.5909,8.4216,0.3600,0.3600,0.0177,6.0000,0.0000,0.0025,4.1432,0.1720,19.1158,-11.6530,18.4354,-11.7598,18.4354,-11.7598,18.4217,-11.7858,18.2784,-12.0568,-0.6804,-0.1068,-0.6804,-0.1068,-0.6942,-0.1328,1,0.0500,1,0,1.0000,0.0000,0.0000,0.3307,0.8147,-0.0717,5.5705,2.2291,0.0000
0.0600,UKF-LOS,smooth,0.500,10.00,0.050,0,0.600,1,19.5753,11.9374,-7.6379,8.4311,0.3600,0.3600,0.0178,6.0000,0.0000,0.0029,4.9844,0.1716,19.2496,-11.6335,18.4354,-11.7598,18.4354,-11.7598,18.4154,-11.7972,18.2395,-12.1245,-0.8142,-0.1263,-0.8142,-0.1263,-0.8343,-0.1637,1,0.0600,1,0,1.0000,0.0000,0.0000,0.3960,0.9723,-0.0855,5.5704,2.2295,0.0000
0.0700,UKF-LOS,smooth,0.500,10.00,0.050,0,0.600,1,19.6018,11.9152,-7.6866,8.4423,0.3600,0.3600,0.0179,6.0000,0.0000,0.0034,5.8308,0.1712,19.3827,-11.6146,18.4354,-11.7598,18.4354,-11.7598,18.4077,-11.8106,18.1977,-12.1952,-0.9473,-0.1452,-0.9473,-0.1452,-0.9750,-0.1960,1,0.0700,1,0,1.0000,0.0000,0.0000,0.4609,1.1283,-0.0991,5.5702,2.2300,0.0000
0.0800,UKF-LOS,smooth,0.500,10.00,0.050,0,0.600,1,19.6268,11.8899,-7.7369,8.4553,0.3600,0.3600,0.0179,6.0000,0.0000,0.0038,6.6831,0.1708,19.5152,-11.5963,18.4354,-11.7598,18.4354,-11.7598,18.3988,-11.8260,18.1531,-12.2690,-1.0798,-0.1635,-1.0798,-0.1635,-1.1164,-0.2297,1,0.0800,1,0,1.0000,0.0000,0.0000,0.5255,1.2825,-0.1125,5.5700,2.2305,0.0000
0.0900,UKF-LOS,smooth,0.500,10.00,0.050,0,0.600,1,19.6502,11.8613,-7.7889,8.4701,0.3600,0.3600,0.0180,6.0000,0.0000,0.0041,7.5418,0.1704,19.6470,-11.5786,18.4354,-11.7598,18.4354,-11.7598,18.3884,-11.8435,18.1053,-12.3460,-1.2116,-0.1813,-1.2116,-0.1813,-1.2586,-0.2649,1,0.0900,1,0,1.0000,0.0000,0.0000,0.5899,1.4351,-0.1258,5.5697,2.2312,0.0000
0.1000,UKF-LOS,smooth,0.500,10.00,0.050,0,0.600,1,19.6722,11.8297,-7.8425,8.4865,0.3600,0.3600,0.0180,6.0000,0.0000,0.0045,8.4073,0.1701,19.7781,-11.5614,18.4354,-11.7598,18.4354,-11.7598,18.3766,-11.8629,18.0543,-12.4263,-1.3427,-0.1984,-1.3427,-0.1984,-1.4015,-0.3016,1,0.1000,1,0,1.0000,0.0000,0.0000,0.6539,1.5860,-0.1388,5.5695,2.2319,0.0000
0.1100,UKF-LOS,smooth,0.500,10.00,0.050,0,0.600,1,19.6926,11.7949,-7.8977,8.5047,0.3600,0.3600,0.0181,6.0000,0.0000,0.0048,9.2801,0.1697,19.9087,-11.5448,18.4354,-11.7598,18.4354,-11.7598,18.3633,-11.8845,18.0000,-12.5100,-1.4733,-0.2151,-1.4733,-0.2151,-1.5454,-0.3397,1,0.1100,1,0,1.0000,0.0000,0.0000,0.7177,1.7352,-0.1517,5.5691,2.2326,0.0000
0.1200,UKF-LOS,smooth,0.500,10.00,0.050,0,0.600,1,19.7115,11.7572,-7.9543,8.5247,0.3600,0.3600,0.0181,6.0000,0.0000,0.0052,10.1610,0.1694,20.0387,-11.5287,18.4354,-11.7598,18.4354,-11.7598,18.3483,-11.9080,17.9420,-12.5973,-1.6033,-0.2312,-1.6033,-0.2312,-1.6904,-0.3794,1,0.1200,1,0,1.0000,0.0000,0.0000,0.7812,1.8828,-0.1643,5.5688,2.2335,0.0000
0.1300,UKF-LOS,smooth,0.500,10.00,0.050,0,0.600,1,19.7289,11.7165,-8.0125,8.5463,0.3600,0.3600,0.0182,6.0000,0.0000,0.0055,11.0503,0.1691,20.1681,-11.5131,18.4354,-11.7598,18.4354,-11.7598,18.3318,-11.9337,17.8803,-12.6884,-1.7327,-0.2467,-1.7327,-0.2467,-1.8363,-0.4206,1,0.1300,1,0,1.0000,0.0000,0.0000,0.8443,2.0288,-0.1769,5.5684,2.2344,0.0000
0.1400,UKF-LOS,smooth,0.500,10.00,0.050,0,0.600,1,19.7449,11.6728,-8.0721,8.5697,0.3600,0.3600,0.0182,6.0000,0.0000,0.0058,11.9487,0.1688,20.2971,-11.4981,18.4354,-11.7598,18.4354,-11.7598,18.3136,-11.9614,17.8146,-12.7833,-1.8617,-0.2617,-1.8617,-0.2617,-1.9835,-0.4633,1,0.1400,1,0,1.0000,0.0000,0.0000,0.9072,2.1731,-0.1892,5.5680,2.2354,0.0000
0.1500,UKF-LOS,smooth,0.500,10.00,0.050,0,0.600,1,19.7595,12.1285,-7.6309,8.0741,0.3600,0.3600,0.0183,6.0000,1.8631,0.0015,15.3232,0.1686,20.4255,-11.4836,19.7781,-11.5614,19.7781,-11.5614,17.9528,-10.6688,16.0275,-6.6961,-0.6473,-0.0778,-0.6473,-0.0778,-2.4727,0.8148,2,0.0500,2,0,1.0000,0.0000,0.0000,0.9698,2.3159,-0.2014,5.5676,2.2365,0.0000
0.1600,UKF-LOS,smooth,0.500,10.00,0.050,0,0.600,1,19.7726,12.0956,-7.6770,8.0990,0.3600,0.3600,0.0183,6.0000,1.8631,0.0018,16.3625,0.1683,20.5534,-11.4696,19.7781,-11.5614,19.7781,-11.5614,17.9129,-10.6016,15.9229,-6.6249,-0.7753,-0.0918,-0.7753,-0.0918,-2.6405,0.8680,2,0.0600,2,0,1.0000,0.0000,0.0000,1.0321,2.4571,-0.2134,5.5671,2.2377,0.0000
0.1700,UKF-LOS,smooth,0.500,10.00,0.050,0,0.600,1,19.7843,12.0598,-7.7245,8.1257,0.3600,0.3600,0.0184,6.0000,1.8631,0.0021,17.4086,0.1681,20.6809,-11.4561,19.7781,-11.5614,19.7781,-11.5614,17.8713,-10.5355,15.8134,-6.5527,-0.9027,-0.1053,-0.9027,-0.1053,-2.8096,0.9205,2,0.0700,2,0,1.0000,0.0000,0.0000,1.0942,2.5968,-0.2252,5.5666,2.2389,0.0000
0.1800,UKF-LOS,smooth,0.500,10.00,0.050,0,0.600,1,19.7946,12.0211,-7.7735,8.1540,0.3600,0.3600,0.0184,6.0000,1.8631,0.0023,18.4621,0.1679,20.8079,-11.4430,19.7781,-11.5614,19.7781,-11.5614,17.8277,-10.4706,15.6988,-6.4796,-1.0297,-0.1183,-1.0297,-0.1183,-2.9802,0.9725,2,0.0800,2,0,1.0000,0.0000,0.0000,1.1559,2.7349,-0.2369,5.5661,2.2403,0.0000
0.1900,UKF-LOS,smooth,0.500,10.00,0.050,0,0.600,1,19.8035,11.9795,-7.8240,8.1841,0.3600,0.3600,0.0184,6.0000,1.8631,0.0025,19.5238,0.1677,20.9344,-11.4305,19.7781,-11.5614,19.7781,-11.5614,17.7822,-10.4066,15.5789,-6.4054,-1.1563,-0.1309,-1.1563,-0.1309,-3.1523,1.0239,2,0.0900,2,0,1.0000,0.0000,0.0000,1.2174,2.8715,-0.2484,5.5655,2.2417,0.0000
0.2000,UKF-LOS,smooth,0.500,10.00,0.050,0,0.600,1,19.8111,11.9352,-7.8759,8.2159,0.3600,0.3600,0.0185,6.0000,1.8631,0.0027,20.5944,0.1675,21.0606,-11.4184,19.7781,-11.5614,19.7781,-11.5614,17.7346,-10.3436,15.4535,-6.3301,-1.2825,-0.1429,-1.2825,-0.1429,-3.3260,1.0748,2,0.1000,2,0,1.0000,0.0000,0.0000,1.2786,3.0065,-0.2597,5.5649,2.2431,0.0000
0.2100,UKF-LOS,smooth,0.500,10.00,0.050,0,0.600,1,19.8173,11.8881,-7.9292,8.2494,0.3600,0.3600,0.0185,6.0000,1.8631,0.0029,21.6744,0.1673,21.1864,-11.4069,19.7781,-11.5614,19.7781,-11.5614,17.6849,-10.2815,15.3222,-6.2535,-1.4082,-0.1545,-1.4082,-0.1545,-3.5015,1.1253,2,0.1100,2,0,1.0000,0.0000,0.0000,1.3395,3.1401,-0.2709,5.5643,2.2447,0.0000
