t_s,estimator,maneuver,horizon_s,detect_hz,latency_s,jitter,meas_corr,predict_on,true_range_m,est_range_m,range_err_m,range_sigma_m,est_size_w_m,est_size_h_m,size_err_m,true_speed_mps,est_speed_mps,held_err_px,est_err_px,track_err_px,origin_hdg,origin_att,delayed_hdg,delayed_att,jittered_hdg,jittered_att,est_hdg,est_att,pred_hdg,pred_att,err_delayed_hdg,err_delayed_att,err_jittered_hdg,err_jittered_att,err_est_hdg,err_est_att,detect_count,detect_age_s,tracker_updates,tracker_rejects,imm_p0,imm_p1,imm_p2,chaser_vx,chaser_vy,chaser_vz,target_vx,target_vy,target_vz
0.0100,CV-pixel,jink,0.500,10.00,0.050,1,0.600,1,19.4193,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,18.5716,-11.7368,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0000,0,0,0.0000,0.0000,0.0000,0.0666,0.1666,-0.0147,5.5437,2.2950,0.0000
0.0200,CV-pixel,jink,0.500,10.00,0.050,1,0.600,1,19.4549,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,18.7056,-11.7142,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0000,0,0,0.0000,0.0000,0.0000,0.1329,0.3314,-0.0292,5.5158,2.3614,0.0000
0.0300,CV-pixel,jink,0.500,10.00,0.050,1,0.600,1,19.4894,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,18.8373,-11.6919,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0000,0,0,0.0000,0.0000,0.0000,0.1987,0.4944,-0.0435,5.4870,2.4274,0.0000
0.0400,CV-pixel,jink,0.500,10.00,0.050,1,0.600,1,19.5227,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,18.9668,-11.6699,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0000,0,0,0.0000,0.0000,0.0000,0.2641,0.6558,-0.0576,5.4575,2.4931,0.0000
0.0500,CV-pixel,jink,0.500,10.00,0.050,1,0.600,1,19.5550,nan,nan,nan,nan,nan,nan,6.0000,nan,3.1549,3.1549,0.1722,19.0940,-11.6483,18.4354,-11.7598,18.5519,-12.2750,19.2108,-12.1631,19.2108,-12.1631,-0.6586,-0.1116,-0.5421,-0.6268,0.1169,-0.5148,1,0.0500,1,0,0.0000,0.0000,0.0000,0.3290,0.8154,-0.0715,5.4272,2.5584,0.0000
0.0600,CV-pixel,jink,0.500,10.00,0.050,1,0.600,1,19.5862,nan,nan,nan,nan,nan,nan,6.0000,nan,3.1545,3.1545,0.1717,19.2190,-11.6270,18.4354,-11.7598,18.5519,-12.2750,19.3359,-12.1417,19.3359,-12.1417,-0.7836,-0.1329,-0.6671,-0.6481,0.1169,-0.5147,1,0.0600,1,0,0.0000,0.0000,0.0000,0.3936,0.9733,-0.0852,5.3961,2.6233,0.0000
0.0700,CV-pixel,jink,0.500,10.00,0.050,1,0.600,1,19.6163,nan,nan,nan,nan,nan,nan,6.0000,nan,3.1541,3.1541,0.1712,19.3418,-11.6060,18.4354,-11.7598,18.5519,-12.2750,19.4588,-12.1206,19.4588,-12.1206,-0.9064,-0.1539,-0.7899,-0.6691,0.1170,-0.5147,1,0.0700,1,0,0.0000,0.0000,0.0000,0.4577,1.1296,-0.0987,5.3643,2.6879,0.0000
0.0800,CV-pixel,jink,0.500,10.00,0.050,1,0.600,1,19.6452,nan,nan,nan,nan,nan,nan,6.0000,nan,3.1537,3.1537,0.1707,19.4624,-11.5853,18.4354,-11.7598,18.5519,-12.2750,19.5794,-12.0999,19.5794,-12.0999,-1.0270,-0.1745,-0.9105,-0.6897,0.1171,-0.5146,1,0.0800,1,0,0.0000,0.0000,0.0000,0.5213,1.2843,-0.1120,5.3316,2.7521,0.0000
0.0900,CV-pixel,jink,0.500,10.00,0.050,1,0.600,1,19.6731,nan,nan,nan,nan,nan,nan,6.0000,nan,3.1533,3.1533,0.1702,19.5808,-11.5650,18.4354,-11.7598,18.5519,-12.2750,19.6979,-12.0795,19.6979,-12.0795,-1.1454,-0.1948,-1.0289,-0.7100,0.1171,-0.5145,1,0.0900,1,0,0.0000,0.0000,0.0000,0.5846,1.4373,-0.1250,5.2982,2.8158,0.0000
0.1000,CV-pixel,jink,0.500,10.00,0.050,1,0.600,1,19.7000,nan,nan,nan,nan,nan,nan,6.0000,nan,3.1529,3.1529,0.1696,19.6970,-11.5450,18.4354,-11.7598,18.5519,-12.2750,19.8142,-12.0594,19.8142,-12.0594,-1.2616,-0.2149,-1.1451,-0.7301,0.1172,-0.5144,1,0.1000,1,0,0.0000,0.0000,0.0000,0.6474,1.5887,-0.1379,5.2640,2.8792,0.0000
0.1100,CV-pixel,jink,0.500,10.00,0.050,1,0.600,1,19.7257,nan,nan,nan,nan,nan,nan,6.0000,nan,3.1525,3.1525,0.1691,19.8110,-11.5253,18.4354,-11.7598,18.5519,-12.2750,19.9283,-12.0396,19.9283,-12.0396,-1.3756,-0.2346,-1.2591,-0.7498,0.1172,-0.5143,1,0.1100,1,0,0.0000,0.0000,0.0000,0.7097,1.7386,-0.1506,5.2291,2.9422,0.0000
0.1200,CV-pixel,jink,0.500,10.00,0.050,1,0.600,1,19.7504,nan,nan,nan,nan,nan,nan,6.0000,nan,3.1520,3.1520,0.1686,19.9229,-11.5059,18.4354,-11.7598,18.5519,-12.2750,20.0402,-12.0201,20.0402,-12.0201,-1.4875,-0.2539,-1.3710,-0.7691,0.1173,-0.5142,1,0.1200,1,0,0.0000,0.0000,0.0000,0.7716,1.8868,-0.1631,5.1934,3.0047,0.0000
0.1300,CV-pixel,jink,0.500,10.00,0.050,1,0.600,1,19.7741,nan,nan,nan,nan,nan,nan,6.0000,nan,3.1516,3.1516,0.1680,20.0326,-11.4868,18.4354,-11.7598,18.5519,-12.2750,20.1500,-12.0009,20.1500,-12.0009,-1.5972,-0.2730,-1.4807,-0.7882,0.1174,-0.5141,1,0.1300,1,0,0.0000,0.0000,0.0000,0.8331,2.0336,-0.1754,5.1570,3.0668,0.0000
0.1400,CV-pixel,jink,0.500,10.00,0.050,1,0.600,1,19.7967,nan,nan,nan,nan,nan,nan,6.0000,nan,3.1511,3.1511,0.1675,20.1402,-11.4681,18.4354,-11.7598,18.5519,-12.2750,20.2577,-11.9821,20.2577,-11.9821,-1.7048,-0.2918,-1.5883,-0.8070,0.1174,-0.5140,1,0.1400,1,0,0.0000,0.0000,0.0000,0.8941,2.1787,-0.1876,5.1198,3.1285,0.0000
0.1500,CV-pixel,jink,0.500,10.00,0.050,1,0.600,1,19.8182,nan,nan,nan,nan,nan,nan,6.0000,nan,1.6882,3.9932,0.1669,20.2456,-11.4496,19.6970,-11.5450,19.5097,-11.3308,19.9071,-10.8706,18.4129,-7.2322,-0.5487,-0.0954,-0.7360,0.1188,-0.3385,0.5790,2,0.0500,2,0,0.0000,0.0000,0.0000,0.9547,2.3224,-0.1995,5.0819,3.1897,0.0000
0.1600,CV-pixel,jink,0.500,10.00,0.050,1,0.600,1,19.8387,nan,nan,nan,nan,nan,nan,6.0000,nan,1.6884,4.4607,0.1663,20.3489,-11.4315,19.6970,-11.5450,19.5097,-11.3308,19.9803,-10.7795,18.4869,-7.1414,-0.6519,-0.1135,-0.8393,0.1006,-0.3687,0.6520,2,0.0600,2,0,0.0000,0.0000,0.0000,1.0148,2.4646,-0.2113,5.0433,3.2504,0.0000
0.1700,CV-pixel,jink,0.500,10.00,0.050,1,0.600,1,19.8582,nan,nan,nan,nan,nan,nan,6.0000,nan,1.6886,4.9290,0.1657,20.4501,-11.4136,19.6970,-11.5450,19.5097,-11.3308,20.0513,-10.6887,18.5587,-7.0510,-0.7531,-0.1314,-0.9404,0.0828,-0.3988,0.7249,2,0.0700,2,0,0.0000,0.0000,0.0000,1.0745,2.6053,-0.2228,5.0039,3.3107,0.0000
0.1800,CV-pixel,jink,0.500,10.00,0.050,1,0.600,1,19.8766,nan,nan,nan,nan,nan,nan,6.0000,nan,1.6888,5.3978,0.1651,20.5491,-11.3961,19.6970,-11.5450,19.5097,-11.3308,20.1202,-10.5981,18.6284,-6.9609,-0.8522,-0.1489,-1.0395,0.0653,-0.4290,0.7979,2,0.0800,2,0,0.0000,0.0000,0.0000,1.1338,2.7445,-0.2342,4.9638,3.3705,0.0000
0.1900,CV-pixel,jink,0.500,10.00,0.050,1,0.600,1,19.8940,nan,nan,nan,nan,nan,nan,6.0000,nan,1.6891,5.8670,0.1645,20.6461,-11.3788,19.6970,-11.5450,19.5097,-11.3308,20.1869,-10.5079,18.6961,-6.8711,-0.9491,-0.1661,-1.1364,0.0480,-0.4591,0.8709,2,0.0900,2,0,0.0000,0.0000,0.0000,1.1925,2.8823,-0.2455,4.9230,3.4299,0.0000
0.2000,CV-pixel,jink,0.500,10.00,0.050,1,0.600,1,19.9104,nan,nan,nan,nan,nan,nan,6.0000,nan,1.6904,6.3374,0.1639,20.7412,-11.3619,19.6970,-11.5450,19.5097,-11.3308,20.2516,-10.4180,18.7616,-6.7816,-1.0442,-0.1831,-1.2315,0.0311,-0.4895,0.9439,2,0.1000,2,0,0.0000,0.0000,0.0000,1.2508,3.0187,-0.2565,4.8815,3.4887,0.0000
0.2100,CV-pixel,jink,0.500,10.00,0.050,1,0.600,1,19.9257,nan,nan,nan,nan,nan,nan,6.0000,nan,1.6913,6.8075,0.1637,20.8341,-11.3452,19.6970,-11.5450,19.5097,-11.3308,20.3142,-10.3284,18.8250,-6.6924,-1.1371,-0.1998,-1.3245,0.0144,-0.5199,1.0168,2,0.1100,2,0,0.0000,0.0000,0.0000,1.3087,3.1536,-0.2674,4.8393,3.5470,0.0000
0.2200,CV-pixel,jink,0.500,10.00,0.050,1,0.600,1,19.9401,nan,nan,nan,nan,nan,nan,6.0000,nan,1.6912,7.2770,0.1636,20.9247,-11.3288,19.6970,-11.5450,19.5097,-11.3308,20.3747,-10.2391,18.8864,-6.6035,-1.2277,-0.2162,-1.4150,-0.0021,-0.5500,1.0897,2,0.1200,2,0,0.0000,0.0000,0.0000,1.3661,3.2872,-0.2781,4.7964,3.6048,0.0000
